Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""5d4.(5D).6p""","=""6F*""","=""1/2""","=""""","=""5.6359579""","=""""","=""0.0000004""","=""0.0718931""","=""0.519""","=""  32                                 :    10  5d3.(4F).6s.(5F).6p  6F*  ""","=""L12177"""
"=""5d4.(5D).6p""","=""6F*""","=""9/2""","=""""","=""6.30622143""","=""""","=""0.00000016""","=""0.6702635""","=""1.194""","=""  31                                 :     9  5d4.(3G).6p          4H*  ""","=""L12177"""
"=""5d4.(5D).6p""","=""6F*""","=""11/2""","=""""","=""6.7235493""","=""""","=""0.0000005""","=""0.4173279""","=""""","=""  35                                 :    17  5d3.(4F).6s.(5F).6p  6F*  ""","=""L12177"""
"=""""","=""""","=""9/2""","=""""","=""5.1557574""","=""""","=""0.0000006""","=""-1.5677919""","=""""","=""  22  5d5 2G2                        :    20  5d4.(3G).6s          2G   ""","=""L12177"""
"=""""","=""""","=""3/2""","=""""","=""5.24431127""","=""""","=""0.00000014""","=""0.0885539""","=""1.498""","=""  23  5d4.(5D).6p 6D*                :    17  5d4.(5D).6p          4P*  ""","=""L12177"""
"=""""","=""""","=""5/2""","=""""","=""5.49929234""","=""""","=""0.00000014""","=""0.2549811""","=""1.390""","=""  22  5d4.(5D).6p 6D*                :    13  5d3.(4F).6s.(5F).6p  6D*  ""","=""L12177"""
"=""5d3.(4F).6s.(5F).6p""","=""6F*""","=""1/2""","=""""","=""5.51174383""","=""""","=""0.00000012""","=""0.0124515""","=""-0.217""","=""  43                                 :    24  5d4.(5D).6p          6F*  ""","=""L12177"""
"=""5d3.(4F).6s.(5F).6p""","=""6F*""","=""7/2""","=""""","=""6.32880961""","=""""","=""0.00000025""","=""0.8170658""","=""""","=""  35                                 :    19  5d4.(5D).6p          6D*  ""","=""L12177"""
"=""""","=""""","=""9/2""","=""""","=""5.54929653""","=""""","=""0.00000012""","=""-0.7795131""","=""1.270""","=""  29  5d3.(4F).6s.(5F).6p 6G*        :    12  5d4.(5D).6p          6F*  ""","=""L12177"""
"=""""","=""""","=""3/2""","=""""","=""5.56833604""","=""""","=""0.00000010""","=""0.0190395""","=""1.221""","=""  25  5d3.(4F).6s.(5F).6p 6F*        :    17  5d4.(5D).6p          4P*  ""","=""L12177"""
"=""""","=""""","=""3/2""","=""""","=""5.64793303""","=""""","=""0.00000025""","=""0.0795970""","=""1.033""","=""  31  5d4.(5D).6p 6F*                :     5  5d3.(2P).6s.(3P).6p  4D*  ""","=""L12177"""
"=""""","=""""","=""7/2""","=""""","=""5.72501934""","=""""","=""0.00000014""","=""0.0770863""","=""1.452""","=""  17  5d3.(4F).6s.(5F).6p 6D*        :    15  5d4.(5D).6p          6D*  ""","=""L12177"""
"=""""","=""""","=""5/2""","=""""","=""5.74733761""","=""""","=""0.00000014""","=""0.0223183""","=""1.236""","=""  22  5d4.(5D).6p 6F*                :    10  5d4.(5D).6p          4P*  ""","=""L12177"""
"=""""","=""""","=""1/2""","=""""","=""5.7807981""","=""""","=""0.0000004""","=""0.0334605""","=""1.70""","=""  23  5d4.(5D).6p 6D*                :    20  5d3.(4F).6s.(5F).6p  6D*  ""","=""L12177"""
"=""""","=""""","=""3/2""","=""""","=""5.84956717""","=""""","=""0.00000016""","=""0.0687691""","=""1.007""","=""  29  5d3.(4F).6s.(5F).6p 6F*        :    13  5d4.(5D).6p          4F*  ""","=""L12177"""
"=""""","=""""","=""5/2""","=""""","=""5.87849628""","=""""","=""0.00000015""","=""0.0289291""","=""1.111""","=""  16  5d4.(5D).6p 6P*                :    10  5d4.(5D).6p          4P*  ""","=""L12177"""
"=""5d4.(5D).6p""","=""6P*""","=""3/2""","=""""","=""5.90024025""","=""""","=""0.00000016""","=""0.0217440""","=""2.00""","=""  46                                 :     9  5d3.(4P).6s.(5P).6p  6P*  ""","=""L12177"""
"=""""","=""""","=""5/2""","=""""","=""5.98651478""","=""""","=""0.00000015""","=""0.0862745""","=""1.366""","=""  21  5d3.(4F).6s.(5F).6p 6F*        :    10  5d4.(5D).6p          6P*  ""","=""L12177"""
"=""""","=""""","=""7/2""","=""""","=""6.05423532""","=""""","=""0.00000019""","=""0.0677205""","=""1.008""","=""  20  5d4.(5D).6p 6F*                :    14  5d4.(5D).6p          6P*  ""","=""L12177"""
"=""5d3.(4F).6s.(5F).6p""","=""6D*""","=""3/2""","=""""","=""6.07311043""","=""""","=""0.00000025""","=""0.0188751""","=""1.72""","=""  35                                 :    12  5d4.(5D).6p          4P*  ""","=""L12177"""
"=""5d3.(4F).6s.(5F).6p""","=""6D*""","=""5/2""","=""""","=""6.23545720""","=""""","=""0.00000025""","=""0.1623468""","=""1.334""","=""  32                                 :    13  5d4.(5D).6p          4F*  ""","=""L12177"""
"=""""","=""""","=""7/2""","=""""","=""6.09066275""","=""""","=""0.00000015""","=""-0.1447945""","=""1.499""","=""  26  5d4.(5D).6p 6P*                :    12  5d3.(4F).6s.(5F).6p  6F*  ""","=""L12177"""
