Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d2.(1G).4s.4p.(1P*)""","=""x 1H*""","=""5""","=""""","=""5.4755429""","=""""","=""0.0000011""","=""-0.026318""","=""1.000""","=""  73         :    20  3d3.(2H).4p          1H*  ""","=""L17885"""
"=""3d3.(4F).5p""","=""5F*""","=""1""","=""""","=""5.4779812""","=""""","=""0.0000012""","=""0.002438""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""5F*""","=""2""","=""""","=""5.4828813""","=""""","=""0.0000014""","=""0.004900""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""5F*""","=""3""","=""""","=""5.4905449""","=""""","=""0.0000009""","=""0.007664""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""5F*""","=""4""","=""""","=""5.5011052""","=""""","=""0.0000011""","=""0.010560""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""5F*""","=""5""","=""""","=""5.5144769""","=""""","=""0.0000009""","=""0.013372""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""5D*""","=""0""","=""""","=""5.4927552""","=""""","=""0.0000014""","=""-0.021722""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""5D*""","=""1""","=""""","=""5.4964041""","=""""","=""0.0000011""","=""0.003649""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""5D*""","=""2""","=""""","=""5.5035739""","=""""","=""0.0000010""","=""0.007170""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""5D*""","=""3""","=""""","=""5.5139923""","=""""","=""0.0000011""","=""0.010418""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""5D*""","=""4""","=""""","=""5.5269259""","=""""","=""0.0000011""","=""0.012934""","=""""","=""                                                ""","=""L17885"""
"=""3d4""","=""3P1""","=""2""","=""""","=""5.5360591""","=""""","=""0.0000004""","=""0.009133""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""3F*""","=""2""","=""""","=""5.5587872""","=""""","=""0.0000004""","=""0.0227281""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""3F*""","=""3""","=""""","=""5.5697395""","=""""","=""0.0000009""","=""0.0109523""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""3F*""","=""4""","=""""","=""5.5843667""","=""""","=""0.0000007""","=""0.014627""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4P).4p""","=""w 3S*""","=""1""","=""""","=""5.5616682""","=""""","=""0.0000011""","=""-0.022699""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""n 3D*""","=""1""","=""""","=""5.5751388""","=""""","=""0.0000025""","=""0.013471""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""n 3D*""","=""2""","=""""","=""5.5872166""","=""""","=""0.0000022""","=""0.012078""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""n 3D*""","=""3""","=""""","=""5.6048915""","=""""","=""0.0000019""","=""0.017675""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""3G*""","=""3""","=""""","=""5.5794973""","=""""","=""0.0000007""","=""-0.025394""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""3G*""","=""4""","=""""","=""5.5914035""","=""""","=""0.0000010""","=""0.011906""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""3G*""","=""5""","=""""","=""5.6055244""","=""""","=""0.0000007""","=""0.014121""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2P).4p""","=""3P*""","=""0""","=""""","=""5.5843536""","=""""","=""0.0000014""","=""-0.021171""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2P).4p""","=""3P*""","=""1""","=""""","=""5.5905106""","=""""","=""0.0000010""","=""0.006157""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2P).4p""","=""3P*""","=""2""","=""""","=""5.6013539""","=""""","=""0.0000011""","=""0.010843""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2D).5s""","=""3D""","=""1""","=""""","=""5.5908475""","=""""","=""0.0000007""","=""-0.010506""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2D).5s""","=""3D""","=""2""","=""""","=""5.5913554""","=""""","=""0.0000009""","=""0.000508""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2D).5s""","=""3D""","=""3""","=""""","=""5.5919826""","=""""","=""0.0000010""","=""0.000627""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2F).4d""","=""3G""","=""3""","=""""","=""5.6293235""","=""""","=""0.0000006""","=""0.037341""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2F).4d""","=""3G""","=""4""","=""""","=""5.6411341""","=""""","=""0.0000007""","=""0.0118106""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2F).4d""","=""3G""","=""5""","=""""","=""5.6574213""","=""""","=""0.0000007""","=""0.0162872""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2F).4d""","=""f 3H""","=""4""","=""""","=""5.6687885""","=""""","=""0.0000007""","=""0.0113672""","=""0.80""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2F).4d""","=""f 3H""","=""5""","=""""","=""5.6825115""","=""""","=""0.0000007""","=""0.0137230""","=""1.03""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2F).4d""","=""f 3H""","=""6""","=""""","=""5.6983673""","=""""","=""0.0000010""","=""0.015856""","=""1.17""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).6s""","=""h 5F""","=""1""","=""""","=""5.6740825""","=""""","=""0.0000007""","=""-0.024285""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).6s""","=""h 5F""","=""2""","=""""","=""5.6800800""","=""""","=""0.0000005""","=""0.0059975""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).6s""","=""h 5F""","=""3""","=""""","=""5.6900306""","=""""","=""0.0000006""","=""0.0099506""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).6s""","=""h 5F""","=""4""","=""""","=""5.7042086""","=""""","=""0.0000006""","=""0.0141780""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).6s""","=""h 5F""","=""5""","=""""","=""5.7228278""","=""""","=""0.0000006""","=""0.0186192""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2F).4d""","=""3F""","=""2""","=""""","=""5.6756587""","=""""","=""0.0000010""","=""-0.047169""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2F).4d""","=""3F""","=""3""","=""""","=""5.6831502""","=""""","=""0.0000009""","=""0.007492""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2F).4d""","=""3F""","=""4""","=""""","=""5.6947198""","=""""","=""0.0000012""","=""0.011570""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2F).4d""","=""e 1G""","=""4""","=""""","=""5.7116945""","=""""","=""0.0000007""","=""0.016975""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2F).5p""","=""u 1G*""","=""4""","=""""","=""5.7352050""","=""""","=""0.0000011""","=""0.023510""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(2P).4p""","=""1P*""","=""1""","=""""","=""5.7479629""","=""""","=""0.0000011""","=""0.012758""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2D).5s""","=""1D""","=""2""","=""""","=""5.7792756""","=""""","=""0.0000007""","=""0.031313""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(2F).4d""","=""f 1F""","=""3""","=""""","=""5.7839122""","=""""","=""0.0000014""","=""0.004637""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(2F).4p""","=""3G*""","=""3""","=""""","=""5.7932110""","=""""","=""0.0000015""","=""0.009299""","=""0.756""","=""  86         :    10  3d3.(2F).4p          3F*  ""","=""L17885"""
"=""3d3.(2F).4p""","=""3G*""","=""4""","=""""","=""5.8071699""","=""""","=""0.0000007""","=""0.013959""","=""1.054""","=""  85         :    11  3d3.(2F).4p          3F*  ""","=""L17885"""
"=""3d3.(2F).4p""","=""3G*""","=""5""","=""""","=""5.8300268""","=""""","=""0.0000009""","=""0.022857""","=""1.203""","=""  97                                            ""","=""L17885"""
"=""3d2.4p2""","=""g 5G""","=""2""","=""""","=""5.8203032""","=""""","=""0.0000007""","=""-0.009724""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4p2""","=""g 5G""","=""3""","=""""","=""5.8310054""","=""""","=""0.0000011""","=""0.010702""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4p2""","=""g 5G""","=""4""","=""""","=""5.8445823""","=""""","=""0.0000007""","=""0.013577""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4p2""","=""g 5G""","=""5""","=""""","=""5.8620458""","=""""","=""0.0000007""","=""0.0174635""","=""""","=""                                                ""","=""L17885"""
