Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""6s2.6p.(2P*<1/2>).8f""","=""2[7/2]""","=""3""","=""""","=""7.1356403""","=""""","=""0.0000006""","=""0.0038357""","=""""","=""         or  :        6s2.6p.8f  1F   ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).8f""","=""2[7/2]""","=""4""","=""""","=""7.1359024""","=""""","=""0.0000009""","=""0.000262""","=""""","=""         or  :        6s2.6p.8f  3F   ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).7g""","=""2[7/2]*""","=""3""","=""""","=""7.138199""","=""""","=""0.000006""","=""0.002297""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.12s""","=""(1/2,1/2)*""","=""0""","=""""","=""7.1520333""","=""""","=""0.0000011""","=""0.013834""","=""0""","=""         or  :                   3P*  ""","=""L50"""
"=""6s2.6p.12s""","=""(1/2,1/2)*""","=""1""","=""""","=""7.1524745""","=""""","=""0.0000007""","=""0.000441""","=""""","=""         or  :                   3P*  ""","=""L50"""
"=""6s2.6p.12p""","=""(1/2,1/2)""","=""1""","=""""","=""7.1806795""","=""""","=""0.0000007""","=""0.0282050""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.12p""","=""(1/2,1/2)""","=""0""","=""""","=""7.187640""","=""""","=""0.000004""","=""0.006960""","=""0""","=""                                      ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).11d""","=""2[5/2]*""","=""2""","=""""","=""7.1905747""","=""""","=""0.0000007""","=""0.002935""","=""""","=""         or  :        6s2.6p.11d 3F*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).11d""","=""2[5/2]*""","=""3""","=""""","=""7.1946164""","=""""","=""0.0000007""","=""0.0040417""","=""""","=""         or  :        6s2.6p.11d 3F*  ""","=""L50"""
"=""6s2.6p.12p""","=""(1/2,3/2)""","=""1""","=""""","=""7.1908137""","=""""","=""0.0000012""","=""-0.003803""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.12p""","=""(1/2,3/2)""","=""2""","=""""","=""7.1926973""","=""""","=""0.0000010""","=""0.001884""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).11d""","=""2[3/2]*""","=""2""","=""""","=""7.1925770""","=""""","=""0.0000010""","=""-0.000120""","=""""","=""         or  :        6s2.6p.11d 3D*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).11d""","=""2[3/2]*""","=""1""","=""""","=""7.1947905""","=""""","=""0.0000017""","=""0.002213""","=""""","=""         or  :        6s2.6p.11d 3D*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).9f""","=""2[7/2]""","=""3""","=""""","=""7.201749""","=""""","=""0.000005""","=""0.006959""","=""""","=""         or  :        6s2.6p.9f  1F   ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).9f""","=""2[7/2]""","=""4""","=""""","=""7.2019479""","=""""","=""0.0000007""","=""0.000199""","=""""","=""         or  :        6s2.6p.9f  3F   ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).8g""","=""2[7/2]*""","=""3""","=""""","=""7.20349""","=""""","=""0.00004""","=""0.00154""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.7p""","=""(3/2,3/2)""","=""3""","=""""","=""7.2074570""","=""""","=""0.0000010""","=""0.00397""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.7p""","=""(3/2,3/2)""","=""1""","=""""","=""7.2316337""","=""""","=""0.0000009""","=""0.024177""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.7p""","=""(3/2,3/2)""","=""2""","=""""","=""7.3119443""","=""""","=""0.0000009""","=""0.080311""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.13s""","=""(1/2,1/2)*""","=""0""","=""""","=""7.212912""","=""""","=""0.000005""","=""-0.099032""","=""0""","=""                                      ""","=""L50"""
"=""6s2.6p.13s""","=""(1/2,1/2)*""","=""1""","=""""","=""7.2131552""","=""""","=""0.0000009""","=""0.000243""","=""""","=""         or  :                   3P*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).13p""","=""(1/2,3/2)""","=""2""","=""""","=""7.2368228""","=""""","=""0.0000009""","=""0.023668""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).13p""","=""(1/2,3/2)""","=""1""","=""""","=""7.2416404""","=""""","=""0.0000017""","=""0.004818""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).12d""","=""2[5/2]*""","=""2""","=""""","=""7.2380131""","=""""","=""0.0000012""","=""-0.003627""","=""""","=""         or  :        6s2.6p.12d 3F*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).12d""","=""2[5/2]*""","=""3""","=""""","=""7.241833""","=""""","=""0.000004""","=""0.003820""","=""""","=""         or  :        6s2.6p.12d 3F*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).12d""","=""2[3/2]*""","=""2""","=""""","=""7.2405210""","=""""","=""0.0000025""","=""-0.001312""","=""""","=""         or  :        6s2.6p.12d 3D*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).12d""","=""2[3/2]*""","=""1""","=""""","=""7.242057""","=""""","=""0.000007""","=""0.001536""","=""""","=""         or  :        6s2.6p.12d 3D*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).10f""","=""2[7/2]""","=""3""","=""""","=""7.2470413""","=""""","=""0.0000011""","=""0.004984""","=""""","=""         or  :        6s2.6p.10f 1F   ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).10f""","=""2[7/2]""","=""4""","=""""","=""7.2471681""","=""""","=""0.0000015""","=""0.000127""","=""""","=""         or  :        6s2.6p.10f 3F   ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).9g""","=""2[7/2]*""","=""3""","=""""","=""7.24828""","=""""","=""0.00004""","=""0.00111""","=""""","=""                                      ""","=""L50"""
