Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""3s2.3p4.(3P<2>).5f""","=""2[1]*""","=""1/2""","=""""","=""25.43912897""","=""""","=""0.00000012""","=""0.0094207""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5f""","=""2[1]*""","=""3/2""","=""""","=""25.44082574""","=""""","=""0.00000010""","=""0.0016968""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5g""","=""2[5]""","=""11/2""","=""""","=""25.44304392""","=""""","=""0.00000006""","=""0.0022182""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5g""","=""2[5]""","=""9/2""","=""""","=""25.44305904""","=""""","=""0.00000010""","=""0.0000151""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5g""","=""2[4]""","=""7/2""","=""""","=""25.44339237""","=""""","=""0.00000011""","=""0.0003333""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5g""","=""2[4]""","=""9/2""","=""""","=""25.44339266""","=""""","=""0.00000007""","=""0.0000003""","=""""","=""L15349"""
"=""3s2.3p4.(1D).4d""","=""2S""","=""1/2""","=""""","=""25.44689500""","=""""","=""0.00000017""","=""0.0035023""","=""2.004""","=""L15349"""
"=""3s2.3p4.(3P<2>).5g""","=""2[3]""","=""5/2""","=""""","=""25.44775895""","=""""","=""0.00000009""","=""0.0008639""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5g""","=""2[3]""","=""7/2""","=""""","=""25.44777276""","=""""","=""0.00000019""","=""0.0000138""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5g""","=""2[6]""","=""11/2""","=""""","=""25.45069417""","=""""","=""0.00000005""","=""0.0029214""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5g""","=""2[6]""","=""13/2""","=""""","=""25.45069590""","=""""","=""0.00000004""","=""0.00000173""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5g""","=""2[2]""","=""3/2""","=""""","=""25.45407080""","=""""","=""0.00000016""","=""0.0033749""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5g""","=""2[2]""","=""5/2""","=""""","=""25.45408951""","=""""","=""0.00000015""","=""0.0000187""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).5f""","=""2[2]*""","=""3/2""","=""""","=""25.55357413""","=""""","=""0.00000009""","=""0.0994846""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).5f""","=""2[2]*""","=""5/2""","=""""","=""25.55566971""","=""""","=""0.00000004""","=""0.00209558""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).5f""","=""2[4]*""","=""9/2""","=""""","=""25.55720904""","=""""","=""0.00000004""","=""0.00153933""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).5f""","=""2[4]*""","=""7/2""","=""""","=""25.55922152""","=""""","=""0.00000004""","=""0.00201248""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).5f""","=""2[3]*""","=""7/2""","=""""","=""25.57120023""","=""""","=""0.00000004""","=""0.01197871""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).5f""","=""2[3]*""","=""5/2""","=""""","=""25.57239413""","=""""","=""0.00000005""","=""0.00119390""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).5g""","=""2[3]""","=""5/2""","=""""","=""25.58252217""","=""""","=""0.00000014""","=""0.0101280""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).5g""","=""2[3]""","=""7/2""","=""""","=""25.58253774""","=""""","=""0.00000006""","=""0.0000156""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).5g""","=""2[5]""","=""11/2""","=""""","=""25.58388229""","=""""","=""0.00000004""","=""0.00134455""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).5g""","=""2[5]""","=""9/2""","=""""","=""25.58388835""","=""""","=""0.00000005""","=""0.00000606""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).5g""","=""2[4]""","=""9/2""","=""""","=""25.59001247""","=""""","=""0.00000007""","=""0.00612412""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).5g""","=""2[4]""","=""7/2""","=""""","=""25.59001388""","=""""","=""0.00000007""","=""0.00000141""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).5f""","=""2[3]*""","=""7/2""","=""""","=""25.61810033""","=""""","=""0.00000006""","=""0.02808645""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).5f""","=""2[3]*""","=""5/2""","=""""","=""25.61906799""","=""""","=""0.00000005""","=""0.00096766""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).5g""","=""2[4]""","=""7/2""","=""""","=""25.6423384""","=""""","=""0.0000005""","=""0.0232704""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).5g""","=""2[4]""","=""9/2""","=""""","=""25.64233884""","=""""","=""0.00000005""","=""0.0000004""","=""""","=""L15349"""
"=""3s2.3p4.(3P).7s""","=""4P""","=""5/2""","=""""","=""25.67654286""","=""""","=""0.00000004""","=""0.03420402""","=""""","=""L15349"""
"=""3s2.3p4.(3P).7s""","=""4P""","=""3/2""","=""""","=""25.69912067""","=""""","=""0.00000004""","=""0.02257781""","=""""","=""L15349"""
"=""3s2.3p4.(3P).7s""","=""4P""","=""1/2""","=""""","=""25.82951773""","=""""","=""0.00000009""","=""0.13039706""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6d""","=""4D""","=""7/2""","=""""","=""25.75083567""","=""""","=""0.00000005""","=""-0.0786821""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6d""","=""4D""","=""5/2""","=""""","=""25.75728027""","=""""","=""0.00000015""","=""0.0064446""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6d""","=""4D""","=""3/2""","=""""","=""25.79018407""","=""""","=""0.00000017""","=""0.0329038""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6d""","=""4F""","=""9/2""","=""""","=""25.78089157""","=""""","=""0.00000009""","=""-0.0092925""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6d""","=""4F""","=""7/2""","=""""","=""25.80645208""","=""""","=""0.00000006""","=""0.0255605""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6d""","=""4F""","=""5/2""","=""""","=""25.87220304""","=""""","=""0.00000011""","=""0.0657510""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6d""","=""4F""","=""3/2""","=""""","=""25.94596914""","=""""","=""0.00000009""","=""0.0737661""","=""""","=""L15349"""
"=""3s2.3p4.(3P).7s""","=""2P""","=""3/2""","=""""","=""25.81968425""","=""""","=""0.00000004""","=""-0.12628489""","=""""","=""L15349"""
"=""3s2.3p4.(3P).7s""","=""2P""","=""1/2""","=""""","=""25.88366492""","=""""","=""0.00000007""","=""0.06398067""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6d""","=""4P""","=""1/2""","=""""","=""25.84843727""","=""""","=""0.00000017""","=""-0.0352276""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6d""","=""4P""","=""3/2""","=""""","=""25.87489852""","=""""","=""0.00000010""","=""0.0264612""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6d""","=""4P""","=""5/2""","=""""","=""25.93733151""","=""""","=""0.00000010""","=""0.0624330""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).4f""","=""2[1]*""","=""1/2""","=""""","=""25.86208761""","=""""","=""0.00000012""","=""-0.0752439""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).4f""","=""2[1]*""","=""3/2""","=""""","=""25.86213691""","=""""","=""0.00000007""","=""0.0000493""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).4f""","=""2[5]*""","=""11/2""","=""""","=""25.88831364""","=""""","=""0.00000007""","=""0.02617673""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).4f""","=""2[5]*""","=""9/2""","=""""","=""25.88831410""","=""""","=""0.00000010""","=""0.0000005""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7p""","=""2[2]*""","=""5/2""","=""""","=""25.9020761""","=""""","=""0.0000010""","=""0.013762""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).4f""","=""2[2]*""","=""5/2""","=""""","=""25.90293551""","=""""","=""0.00000019""","=""0.0008594""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).4f""","=""2[2]*""","=""3/2""","=""""","=""25.90321077""","=""""","=""0.00000019""","=""0.0002753""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6d""","=""2F""","=""7/2""","=""""","=""25.91464514""","=""""","=""0.00000004""","=""0.0114344""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6d""","=""2F""","=""5/2""","=""""","=""25.95946554""","=""""","=""0.00000010""","=""0.0448204""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).4f""","=""2[3]*""","=""7/2""","=""""","=""25.94352386""","=""""","=""0.00000011""","=""-0.0159417""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).4f""","=""2[3]*""","=""5/2""","=""""","=""25.94387988""","=""""","=""0.00000016""","=""0.0003560""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).4f""","=""2[4]*""","=""7/2""","=""""","=""25.95459873""","=""""","=""0.00000007""","=""0.0107188""","=""""","=""L15349"""
"=""3s2.3p4.(1D<2>).4f""","=""2[4]*""","=""9/2""","=""""","=""25.95464012""","=""""","=""0.00000007""","=""0.00004139""","=""""","=""L15349"""
"=""3s2.3p4.(3P).7p""","=""1*""","=""5/2""","=""""","=""25.962013""","=""""","=""0.000004""","=""0.007373""","=""""","=""L15349"""
"=""3s2.3p4.(3P).7p""","=""1*""","=""3/2""","=""""","=""25.962023""","=""""","=""0.000009""","=""0.000010""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6d""","=""2D""","=""3/2""","=""""","=""25.96396722""","=""""","=""0.00000014""","=""0.001944""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6d""","=""2D""","=""5/2""","=""""","=""26.05226965""","=""""","=""0.00000022""","=""0.0883024""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6d""","=""2P""","=""3/2""","=""""","=""25.98677781""","=""""","=""0.00000021""","=""-0.0654918""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6f""","=""2[4]*""","=""9/2""","=""""","=""26.0910933""","=""""","=""0.0000017""","=""0.1043155""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6f""","=""2[4]*""","=""7/2""","=""""","=""26.09211674""","=""""","=""0.00000025""","=""0.0010234""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6f""","=""2[3]*""","=""5/2""","=""""","=""26.0942982""","=""""","=""0.0000005""","=""0.0021815""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6f""","=""2[3]*""","=""7/2""","=""""","=""26.0959240""","=""""","=""0.0000005""","=""0.0016258""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6f""","=""2[2]*""","=""3/2""","=""""","=""26.1002893""","=""""","=""0.0000025""","=""0.004365""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6f""","=""2[2]*""","=""5/2""","=""""","=""26.1020361""","=""""","=""0.0000017""","=""0.001747""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6f""","=""2[5]*""","=""11/2""","=""""","=""26.102613""","=""""","=""0.000017""","=""0.00058""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6f""","=""2[5]*""","=""9/2""","=""""","=""26.1030057""","=""""","=""0.0000009""","=""0.00039""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6f""","=""2[1]*""","=""3/2""","=""""","=""26.109201""","=""""","=""0.000004""","=""0.006195""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6g""","=""2[5]""","=""11/2""","=""""","=""26.11201792""","=""""","=""0.00000016""","=""0.002817""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6g""","=""2[5]""","=""9/2""","=""""","=""26.11203395""","=""""","=""0.00000017""","=""0.0000160""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6g""","=""2[4]""","=""9/2""","=""""","=""26.1122349""","=""""","=""0.0000004""","=""0.0002009""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6g""","=""2[4]""","=""7/2""","=""""","=""26.11224084""","=""""","=""0.00000009""","=""0.0000059""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6g""","=""2[3]""","=""5/2""","=""""","=""26.11480622""","=""""","=""0.00000025""","=""0.0025654""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6g""","=""2[3]""","=""7/2""","=""""","=""26.1148142""","=""""","=""0.0000005""","=""0.0000080""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6h""","=""2[5]*""","=""9/2""","=""""","=""26.11562721""","=""""","=""0.00000012""","=""0.0008130""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6h""","=""2[5]*""","=""11/2""","=""""","=""26.11562754""","=""""","=""0.00000009""","=""0.0000003""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6h""","=""2[6]*""","=""11/2""","=""""","=""26.1156858""","=""""","=""0.0000011""","=""0.000058""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6h""","=""2[6]*""","=""13/2""","=""""","=""26.11568686""","=""""","=""0.00000012""","=""0.0000011""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6g""","=""2[6]""","=""13/2""","=""""","=""26.11633493""","=""""","=""0.00000005""","=""0.0006481""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6g""","=""2[6]""","=""11/2""","=""""","=""26.11636970""","=""""","=""0.00000010""","=""0.0000348""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6h""","=""2[4]*""","=""7/2""","=""""","=""26.11689532""","=""""","=""0.00000014""","=""0.0005256""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6h""","=""2[4]*""","=""9/2""","=""""","=""26.11689637""","=""""","=""0.00000019""","=""0.0000010""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6h""","=""2[7]*""","=""13/2""","=""""","=""26.11799316""","=""""","=""0.00000005""","=""0.0010968""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6h""","=""2[7]*""","=""15/2""","=""""","=""26.11799488""","=""""","=""0.00000005""","=""0.00000172""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6g""","=""2[2]""","=""3/2""","=""""","=""26.1183379""","=""""","=""0.0000005""","=""0.0003430""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6g""","=""2[2]""","=""5/2""","=""""","=""26.11835425""","=""""","=""0.00000020""","=""0.0000163""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6h""","=""2[3]*""","=""5/2""","=""""","=""26.11883422""","=""""","=""0.00000025""","=""0.0004800""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).6h""","=""2[3]*""","=""7/2""","=""""","=""26.11883580""","=""""","=""0.00000019""","=""0.0000016""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6f""","=""2[2]*""","=""3/2""","=""""","=""26.23162100""","=""""","=""0.00000015""","=""0.1127852""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6f""","=""2[2]*""","=""5/2""","=""""","=""26.23333896""","=""""","=""0.00000024""","=""0.0017180""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6f""","=""2[4]*""","=""9/2""","=""""","=""26.23425812""","=""""","=""0.00000005""","=""0.0009192""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6f""","=""2[4]*""","=""7/2""","=""""","=""26.23586749""","=""""","=""0.00000021""","=""0.0016094""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6f""","=""2[3]*""","=""7/2""","=""""","=""26.242751""","=""""","=""0.000006""","=""0.006884""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6f""","=""2[3]*""","=""5/2""","=""""","=""26.2436324""","=""""","=""0.0000025""","=""0.000881""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6g""","=""2[3]""","=""5/2""","=""""","=""26.25063624""","=""""","=""0.00000025""","=""0.007004""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6g""","=""2[3]""","=""7/2""","=""""","=""26.25064940""","=""""","=""0.00000016""","=""0.0000132""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6g""","=""2[5]""","=""11/2""","=""""","=""26.25146700""","=""""","=""0.00000014""","=""0.0008176""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6g""","=""2[5]""","=""9/2""","=""""","=""26.25147586""","=""""","=""0.00000012""","=""0.0000089""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6h""","=""2[4]*""","=""7/2""","=""""","=""26.25389755""","=""""","=""0.00000015""","=""0.0024217""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6h""","=""2[4]*""","=""9/2""","=""""","=""26.25389891""","=""""","=""0.00000010""","=""0.0000014""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6h""","=""2[6]*""","=""11/2""","=""""","=""26.25427186""","=""""","=""0.00000009""","=""0.0003729""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6h""","=""2[6]*""","=""13/2""","=""""","=""26.25427383""","=""""","=""0.00000006""","=""0.0000020""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6g""","=""2[4]""","=""9/2""","=""""","=""26.25507599""","=""""","=""0.00000025""","=""0.0008022""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6g""","=""2[4]""","=""7/2""","=""""","=""26.25507612""","=""""","=""0.00000025""","=""0.0000001""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6h""","=""2[5]*""","=""11/2""","=""""","=""26.25625228""","=""""","=""0.00000009""","=""0.0011762""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).6h""","=""2[5]*""","=""9/2""","=""""","=""26.25625371""","=""""","=""0.00000009""","=""0.0000014""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).6f""","=""2[3]*""","=""7/2""","=""""","=""26.29349829""","=""""","=""0.00000014""","=""0.0372446""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).6f""","=""2[3]*""","=""5/2""","=""""","=""26.29420710""","=""""","=""0.00000025""","=""0.0007088""","=""""","=""L15349"""
"=""3s2.3p4.(3P).7d""","=""4D""","=""7/2""","=""""","=""26.29574504""","=""""","=""0.00000025""","=""0.0015379""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).6g""","=""2[4]""","=""9/2""","=""""","=""26.30919076""","=""""","=""0.00000019""","=""0.0134457""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).6g""","=""2[4]""","=""7/2""","=""""","=""26.30921053""","=""""","=""0.00000025""","=""0.0000198""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).6h""","=""2[5]*""","=""11/2""","=""""","=""26.31161594""","=""""","=""0.00000009""","=""0.0024054""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).6h""","=""2[5]*""","=""9/2""","=""""","=""26.31161729""","=""""","=""0.00000006""","=""0.0000014""","=""""","=""L15349"""
"=""3s2.3p4.(3P).7d""","=""4F""","=""9/2""","=""""","=""26.3124708""","=""""","=""0.0000012""","=""0.000854""","=""""","=""L15349"""
"=""3s2.3p4.(3P).7d""","=""4F""","=""7/2""","=""""","=""26.3270998""","=""""","=""0.0000004""","=""0.014629""","=""""","=""L15349"""
"=""3s2.3p4.(1D).6s""","=""2D""","=""3/2""","=""""","=""26.40024800""","=""""","=""0.00000006""","=""0.0731482""","=""""","=""L15349"""
"=""3s2.3p4.(1D).6s""","=""2D""","=""5/2""","=""""","=""26.40040716""","=""""","=""0.00000005""","=""0.00015916""","=""""","=""L15349"""
"=""3s2.3p4.(3P).7d""","=""2F""","=""7/2""","=""""","=""26.44578799""","=""""","=""0.00000025""","=""0.0453808""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7f""","=""2[4]*""","=""9/2""","=""""","=""26.501521""","=""""","=""0.000006""","=""0.055733""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7f""","=""2[4]*""","=""7/2""","=""""","=""26.502211""","=""""","=""0.000012""","=""0.00069""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7f""","=""2[5]*""","=""11/2""","=""""","=""26.508766""","=""""","=""0.000006""","=""0.00656""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7f""","=""2[5]*""","=""9/2""","=""""","=""26.508998""","=""""","=""0.000005""","=""0.000232""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7g""","=""2[5]""","=""11/2""","=""""","=""26.5151818""","=""""","=""0.0000007""","=""0.006184""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7g""","=""2[5]""","=""9/2""","=""""","=""26.5151883""","=""""","=""0.0000005""","=""0.0000065""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7g""","=""2[4]""","=""9/2""","=""""","=""26.5153217""","=""""","=""0.0000004""","=""0.0001334""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7g""","=""2[4]""","=""7/2""","=""""","=""26.5153368""","=""""","=""0.0000004""","=""0.0000151""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7g""","=""2[3]""","=""7/2""","=""""","=""26.5169564""","=""""","=""0.0000015""","=""0.001620""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7g""","=""2[3]""","=""5/2""","=""""","=""26.5169717""","=""""","=""0.0000025""","=""0.000015""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7h""","=""2[5]*""","=""11/2""","=""""","=""26.5175109""","=""""","=""0.0000005""","=""0.000539""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7h""","=""2[5]*""","=""9/2""","=""""","=""26.51751682""","=""""","=""0.00000025""","=""0.0000059""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7h""","=""2[6]*""","=""11/2""","=""""","=""26.5175467""","=""""","=""0.0000007""","=""0.0000299""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7h""","=""2[6]*""","=""13/2""","=""""","=""26.5175481""","=""""","=""0.0000005""","=""0.0000014""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7g""","=""2[6]""","=""13/2""","=""""","=""26.5178909""","=""""","=""0.0000005""","=""0.0003428""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7g""","=""2[6]""","=""11/2""","=""""","=""26.5178912""","=""""","=""0.0000007""","=""0.0000003""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7i""","=""2[6]""","=""11/2""","=""""","=""26.5182801""","=""""","=""0.0000009""","=""0.000389""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7i""","=""2[6]""","=""13/2""","=""""","=""26.5182804""","=""""","=""0.0000007""","=""0.000000""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7h""","=""2[4]*""","=""7/2""","=""""","=""26.5183117""","=""""","=""0.0000011""","=""0.000031""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7h""","=""2[4]*""","=""9/2""","=""""","=""26.5183133""","=""""","=""0.0000011""","=""0.000002""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7i""","=""2[7]""","=""13/2""","=""""","=""26.5183401""","=""""","=""0.0000010""","=""0.000027""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7i""","=""2[7]""","=""15/2""","=""""","=""26.51834082""","=""""","=""0.00000012""","=""0.0000007""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7i""","=""2[5]""","=""9/2""","=""""","=""26.51872797""","=""""","=""0.00000017""","=""0.0003872""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7i""","=""2[5]""","=""11/2""","=""""","=""26.51872896""","=""""","=""0.00000019""","=""0.0000010""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7h""","=""2[7]*""","=""13/2""","=""""","=""26.5189885""","=""""","=""0.0000004""","=""0.0002595""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7h""","=""2[7]*""","=""15/2""","=""""","=""26.5189885""","=""""","=""0.0000012""","=""0.000000""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7g""","=""2[2]""","=""3/2""","=""""","=""26.519141""","=""""","=""0.000004""","=""0.000153""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7g""","=""2[2]""","=""5/2""","=""""","=""26.5191667""","=""""","=""0.0000004""","=""0.000026""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7i""","=""2[8]""","=""15/2""","=""""","=""26.51920453""","=""""","=""0.00000010""","=""0.0000378""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7i""","=""2[8]""","=""17/2""","=""""","=""26.51920626""","=""""","=""0.00000009""","=""0.0000017""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7i""","=""2[4]""","=""7/2""","=""""","=""26.5194637""","=""""","=""0.0000005""","=""0.0002574""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7i""","=""2[4]""","=""9/2""","=""""","=""26.5194655""","=""""","=""0.0000005""","=""0.0000018""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7h""","=""2[3]*""","=""5/2""","=""""","=""26.5195298""","=""""","=""0.0000019""","=""0.000064""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).7h""","=""2[3]*""","=""7/2""","=""""","=""26.5195298""","=""""","=""0.0000015""","=""0.000000""","=""""","=""L15349"""
"=""3s2.3p4.(1D).5d""","=""2G""","=""7/2""","=""""","=""26.55553718""","=""""","=""0.00000007""","=""0.036007""","=""""","=""L15349"""
"=""3s2.3p4.(1D).5d""","=""2G""","=""9/2""","=""""","=""26.55611128""","=""""","=""0.00000004""","=""0.00057410""","=""""","=""L15349"""
"=""3s2.3p4.(1D).5d""","=""2D""","=""5/2""","=""""","=""26.6153804""","=""""","=""0.0000025""","=""0.059269""","=""""","=""L15349"""
"=""3s2.3p4.(3P).8d""","=""4D""","=""7/2""","=""""","=""26.633348""","=""""","=""0.000004""","=""0.017968""","=""""","=""L15349"""
"=""3s2.3p4.(1D).5d""","=""2F""","=""7/2""","=""""","=""26.63580586""","=""""","=""0.00000019""","=""0.002458""","=""""","=""L15349"""
"=""3s2.3p4.(1D).5d""","=""2F""","=""5/2""","=""""","=""26.64561340""","=""""","=""0.00000014""","=""0.0098075""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7f""","=""2[4]*""","=""9/2""","=""""","=""26.642424""","=""""","=""0.000006""","=""-0.003189""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7f""","=""2[4]*""","=""7/2""","=""""","=""26.643649""","=""""","=""0.000011""","=""0.00123""","=""""","=""L15349"""
"=""3s2.3p4.(3P).8d""","=""4F""","=""9/2""","=""""","=""26.643572""","=""""","=""0.000005""","=""-0.00008""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7g""","=""2[3]""","=""5/2""","=""""","=""26.6534543""","=""""","=""0.0000006""","=""0.009882""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7g""","=""2[3]""","=""7/2""","=""""","=""26.6534598""","=""""","=""0.0000007""","=""0.0000055""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7g""","=""2[5]""","=""11/2""","=""""","=""26.6539917""","=""""","=""0.0000006""","=""0.0005319""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).7g""","=""2[5]""","=""9/2""","=""""","=""26.6540015""","=""""","=""0.0000004""","=""0.0000098""","=""""","=""L15349"""
