Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""6d2.(1D).7p""","=""*""","=""7/2""","=""""","=""6.09034370""","=""""","=""0.00000019""","=""0.0065866""","=""1.11""","=""  36  6d2.(1D).7p 2F*             :    24  6d.7s.(1D).7p     2F*   ""","=""L18702,L2372"""
"=""5f2.(1I).6d""","=""""","=""11/2""","=""""","=""6.09066891""","=""""","=""0.00000017""","=""0.0003252""","=""""","=""  18  5f2.(1I).6d 2H              :    18  5f.6d.(3G*).7p    4G    ""","=""L18702,L2372"""
"=""6d2.(1D).7p""","=""*""","=""5/2""","=""""","=""6.11112265""","=""""","=""0.00000014""","=""0.0204537""","=""1.208""","=""  47  6d2.(1D).7p 2D*             :    10  6d2.(3P).7p       4P*   ""","=""L18702,L19204"""
"=""5f.6d.(3G*).7p""","=""""","=""11/2""","=""""","=""6.11961141""","=""""","=""0.00000010""","=""0.0084888""","=""1.15""","=""  30  5f.6d.(3G*).7p 2H           :    28  5f.6d.(1H*).7p    2H    ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""7/2""","=""""","=""6.12198817""","=""""","=""0.00000015""","=""0.0023768""","=""1.2 ""","=""                                                                   ""","=""L18702,L2372"""
"=""5f.6d.7p""","=""""","=""3/2""","=""""","=""6.12663608""","=""""","=""0.00000021""","=""0.0046479""","=""1.003""","=""                                                                   ""","=""L18702,L2372"""
"=""5f.6d.(3D*).7p""","=""""","=""1/2""","=""""","=""6.1354222""","=""""","=""0.0000004""","=""0.0087861""","=""""","=""  17  5f.6d.(3D*).7p 4P           :    16  5f2.(3P).6d       4D    ""","=""L18702,L2372"""
"=""5f2.7p ""","=""*""","=""9/2""","=""""","=""6.13666726""","=""""","=""0.00000015""","=""0.0012451""","=""0.78 ""","=""                                                                   ""","=""L18702,u38"""
"=""5f2.(1I).6d""","=""""","=""13/2""","=""""","=""6.14060459""","=""""","=""0.00000011""","=""0.0039373""","=""1.1""","=""  26  5f2.(1I).6d 2I              :    25  5f.6d.(3G*).7p    4H    ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""9/2""","=""""","=""6.17908217""","=""""","=""0.00000014""","=""0.0384776""","=""""","=""                                                                   ""","=""L18702,L2372"""
