Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f12.(3F<4>).5d.6s.(3D)""","=""3[5]""","=""5""","=""""","=""3.4055764""","=""""","=""""","=""0.058753""","=""1.190""","=""  35             :    25                          (3F<4>)(3D) 3[4]         ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""11""","=""""","=""3.3211138""","=""""","=""""","=""-0.084463""","=""1.210""","=""                                                                           ""","="""""
"=""4f11.(4I*<11/2>).6s2.6p<1/2>""","=""(11/2,1/2)""","=""5""","=""""","=""3.3265913""","=""""","=""""","=""0.005478""","=""1.070""","=""  57             :    12                          (2H*<11/2> 2) (11/2,1/2) ""","="""""
"=""4f11.(4I*<11/2>).6s2.6p<1/2>""","=""(11/2,1/2)""","=""6""","=""""","=""3.3365251""","=""""","=""""","=""0.009934""","=""1.060""","=""  68             :    13                          (2H*<11/2> 2) (11/2,1/2) ""","="""""
"=""4f12.(3F<4>).5d.6s.(3D)""","=""""","=""3""","=""""","=""3.3299210""","=""""","=""""","=""-0.006604""","=""""","=""  27  3[2]       :    27                          (3H<4>)(1D) 1[3]         ""","="""""
"=""""","=""""","=""6""","=""""","=""3.3467060""","=""""","=""""","=""0.016785""","=""1.240""","=""                                                                           ""","="""""
"=""4f12.(3F<4>).5d.6s.(3D)""","=""""","=""5""","=""""","=""3.3503747""","=""""","=""""","=""0.003669""","=""1.000""","=""  28  3[6]       :    17                          (3F<4>)(3D) 3[4]         ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""8""","=""""","=""3.3697540""","=""""","=""""","=""0.019379""","=""1.270""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""9""","=""""","=""3.3721315""","=""""","=""""","=""0.002378""","=""1.265""","=""                                                                           ""","="""""
"=""""","=""*""","=""7""","=""""","=""3.3761698""","=""""","=""""","=""0.004038""","=""1.135""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d2.(3P) .6s""","=""*""","=""7""","=""""","=""3.3856064""","=""""","=""""","=""0.009437""","=""1.225""","=""                                                                           ""","="""""
