Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d3.(4F).4d""","=""5F""","=""4""","=""""","=""9.08548055""","=""""","=""0.00000022""","=""0.0164896""","=""""","=""  57         :    41  3d3.(4F).4d          5G       ""","=""L20009"""
"=""3d3.(4F).4d""","=""5F""","=""5""","=""""","=""9.10258872""","=""""","=""0.00000015""","=""0.0171082""","=""""","=""  53         :    45  3d3.(4F).4d          5G       ""","=""L20009"""
"=""3d3.(4F).4d""","=""5G""","=""2""","=""""","=""9.03572733""","=""""","=""0.00000015""","=""-0.0668614""","=""""","=""  71         :    27  3d3.(4F).4d          5F       ""","=""L20009"""
"=""3d3.(4F).4d""","=""5G""","=""3""","=""""","=""9.04484041""","=""""","=""0.00000019""","=""0.0091131""","=""""","=""  62         :    37  3d3.(4F).4d          5F       ""","=""L20009"""
"=""3d3.(4F).4d""","=""5G""","=""4""","=""""","=""9.05874647""","=""""","=""0.00000014""","=""0.0139061""","=""""","=""  57         :    41  3d3.(4F).4d          5F       ""","=""L20009"""
"=""3d3.(4F).4d""","=""5G""","=""5""","=""""","=""9.07853872""","=""""","=""0.00000017""","=""0.0197922""","=""""","=""  53         :    46  3d3.(4F).4d          5F       ""","=""L20009"""
"=""3d3.(4F).4d""","=""5G""","=""6""","=""""","=""9.11281035""","=""""","=""0.00000020""","=""0.0342716""","=""""","=""  98                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""3D""","=""1""","=""""","=""9.0733670""","=""""","=""0.0000004""","=""-0.0394434""","=""""","=""  89         :     7  3d3.(4F).4d          5F       ""","=""L20009"""
"=""3d3.(4F).4d""","=""3D""","=""2""","=""""","=""9.0892902""","=""""","=""0.0000003""","=""0.0159232""","=""""","=""  92                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""3D""","=""3""","=""""","=""9.11664631""","=""""","=""0.00000017""","=""0.0273561""","=""""","=""  94                                                ""","=""L20009"""
"=""3d2.(3P).4s.4p.(3P*)""","=""x 3S*""","=""1""","=""""","=""9.2644915""","=""""","=""0.0000019""","=""0.147845""","=""""","=""  91                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""3P""","=""0""","=""""","=""9.2925646""","=""""","=""0.0000019""","=""0.028073""","=""""","=""  95                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""3P""","=""1""","=""""","=""9.3088252""","=""""","=""0.0000006""","=""0.016261""","=""""","=""  94                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""3P""","=""2""","=""""","=""9.3404583""","=""""","=""0.0000004""","=""0.0316331""","=""""","=""  94                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""3H""","=""4""","=""""","=""9.3162520""","=""""","=""0.0000004""","=""-0.0242063""","=""""","=""  94                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""3H""","=""5""","=""""","=""9.3417512""","=""""","=""0.0000004""","=""0.0254992""","=""""","=""  94                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""3H""","=""6""","=""""","=""9.3722733""","=""""","=""0.0000003""","=""0.0305221""","=""""","=""  95                                                ""","=""L20009"""
"=""3d2.(3P).4s.4p.(3P*)""","=""w 5D*""","=""1""","=""""","=""9.33354""","=""o""","=""0.00003""","=""-0.03873""","=""""","=""  93         :     5  3d2.(3F).4s.4p.(3P*) 5D*      ""","=""L20009"""
"=""3d2.(3P).4s.4p.(3P*)""","=""w 5D*""","=""2""","=""""","=""9.348549""","=""""","=""0.000016""","=""0.01501""","=""""","=""  91         :     5  3d2.(3F).4s.4p.(3P*) 5D*      ""","=""L20009"""
"=""3d2.(3P).4s.4p.(3P*)""","=""w 5D*""","=""3""","=""""","=""9.369990""","=""""","=""0.000019""","=""0.02144""","=""""","=""  86         :     5  3d2.(3F).4s.4p.(3P*) 5D*      ""","=""L20009"""
"=""3d2.(3P).4s.4p.(3P*)""","=""w 5D*""","=""4""","=""""","=""9.401081""","=""""","=""0.000012""","=""0.03109""","=""""","=""  82         :    11  3d2.(1D).4s.4p.(3P*) 3F*      ""","=""L20009"""
"=""3d3.(4F).4d""","=""3G""","=""3""","=""""","=""9.3512494""","=""""","=""0.0000004""","=""-0.04983""","=""""","=""  93                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""3G""","=""4""","=""""","=""9.3751146""","=""""","=""0.0000003""","=""0.0238652""","=""""","=""  91                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""3G""","=""5""","=""""","=""9.40472481""","=""""","=""0.00000024""","=""0.0296102""","=""""","=""  94                                                ""","=""L20009"""
"=""3d3.(2D1).4p""","=""t 3D*""","=""1""","=""""","=""9.3875920""","=""""","=""0.0000017""","=""-0.0171328""","=""0.50?""","=""  64         :    19  3d3.(2D2).4p         3D*      ""","=""L20009,L8201"""
"=""3d3.(2D1).4p""","=""t 3D*""","=""2""","=""""","=""9.3928160""","=""""","=""0.0000009""","=""0.005224""","=""1.14?""","=""  58         :    16  3d3.(2D2).4p         3D*      ""","=""L20009,L8201"""
"=""3d3.(2D1).4p""","=""t 3D*""","=""3""","=""""","=""9.4039494""","=""""","=""0.0000009""","=""0.011133""","=""1.27?""","=""  62         :    17  3d3.(2D2).4p         3D*      ""","=""L20009,L8201"""
"=""3d3.(4F).4d""","=""3F""","=""2""","=""""","=""9.3996750""","=""""","=""0.0000005""","=""-0.004274""","=""""","=""  92                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""3F""","=""3""","=""""","=""9.4185985""","=""""","=""0.0000004""","=""0.0189235""","=""""","=""  90                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""3F""","=""4""","=""""","=""9.4405353""","=""""","=""0.0000003""","=""0.0219368""","=""""","=""  89                                                ""","=""L20009"""
"=""3d2.(3P).4s.4p.(3P*)""","=""y 1S*""","=""0""","=""""","=""9.400633""","=""""","=""0.000019""","=""-0.03990""","=""""","=""  83         :    14  3d2.(1D).4s.4p.(3P*) 3P*      ""","=""L20009"""
