Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""2s.2p2.(4P).3p""","=""5D*""","=""1""","=""""","=""27.730126""","=""""","=""""","=""0.00189""","="""""
"=""2s.2p2.(4P).3p""","=""5D*""","=""2""","=""""","=""27.733833""","=""""","=""""","=""0.00371""","="""""
"=""2s.2p2.(4P).3p""","=""5D*""","=""3""","=""""","=""27.739182""","=""""","=""""","=""0.00535""","="""""
"=""2s.2p2.(4P).3p""","=""5D*""","=""4""","=""""","=""27.745867""","=""""","=""""","=""0.00669""","="""""
"=""2s.2p2.(4P).3p""","=""5P*""","=""1""","=""""","=""27.971269""","=""""","=""""","=""0.22540""","="""""
"=""2s.2p2.(4P).3p""","=""5P*""","=""2""","=""""","=""27.974241""","=""""","=""""","=""0.00297""","="""""
"=""2s.2p2.(4P).3p""","=""5P*""","=""3""","=""""","=""27.979665""","=""""","=""""","=""0.00542""","="""""
"=""2s2.2p.(2P*<1/2>).6f""","=""2[5/2]""","=""3""","=""""","=""28.080274""","=""""","=""""","=""0.10061""","="""""
"=""2s2.2p.(2P*<1/2>).6f""","=""2[5/2]""","=""2""","=""""","=""28.080517""","=""""","=""""","=""0.00024""","="""""
"=""2s2.2p.(2P*<1/2>).6f""","=""2[7/2]""","=""3""","=""""","=""28.081031""","=""""","=""""","=""0.00051""","="""""
"=""2s2.2p.(2P*<1/2>).6f""","=""2[7/2]""","=""4""","=""""","=""28.081440""","=""""","=""""","=""0.00041""","="""""
"=""2s2.2p.(2P*<3/2>).6f""","=""2[7/2]""","=""3""","=""""","=""28.099806""","=""""","=""""","=""0.01837""","="""""
"=""2s2.2p.(2P*<3/2>).6f""","=""2[7/2]""","=""4""","=""""","=""28.100182""","=""""","=""""","=""0.00038""","="""""
"=""2s2.2p.(2P*<3/2>).6f""","=""2[5/2]""","=""3""","=""""","=""28.104241""","=""""","=""""","=""0.00406""","="""""
"=""2s2.2p.(2P*<3/2>).6f""","=""2[5/2]""","=""2""","=""""","=""28.10454""","=""""","=""""","=""0.00030""","="""""
"=""2s2.2p.(2P*<3/2>).6f""","=""2[9/2]""","=""5""","=""""","=""28.10584""","=""""","=""""","=""0.0013""","="""""
"=""2s2.2p.(2P*<3/2>).6f""","=""2[9/2]""","=""4""","=""""","=""28.10675""","=""""","=""""","=""0.0009""","="""""
"=""2s2.2p.(2P*<3/2>).6f""","=""2[3/2]""","=""1""","=""""","=""28.10952""","=""""","=""""","=""0.0028""","="""""
"=""2s2.2p.(2P*<3/2>).6f""","=""2[3/2]""","=""2""","=""""","=""28.10980""","=""""","=""""","=""0.0003""","="""""
"=""2s.2p2.(4P).3p""","=""3D*""","=""1""","=""""","=""28.354479""","=""""","=""""","=""0.24468""","="""""
"=""2s.2p2.(4P).3p""","=""3D*""","=""2""","=""""","=""28.359130""","=""""","=""""","=""0.00465""","="""""
"=""2s.2p2.(4P).3p""","=""3D*""","=""3""","=""""","=""28.366572""","=""""","=""""","=""0.00744""","="""""
"=""2s2.2p.(2P*<1/2>).7f""","=""2[7/2]""","=""3""","=""""","=""28.48523""","=""""","=""""","=""0.11866""","="""""
"=""2s2.2p.(2P*<1/2>).7f""","=""2[7/2]""","=""4""","=""""","=""28.48533""","=""""","=""""","=""0.0001""","="""""
"=""2s.2p2.(4P).3p""","=""5S*""","=""2""","=""""","=""28.496399""","=""""","=""""","=""0.01107""","="""""
"=""2s2.2p.(2P*<3/2>).7f""","=""2[7/2]""","=""4""","=""""","=""28.50490""","=""""","=""""","=""0.00850""","="""""
"=""2s2.2p.(2P*<3/2>).7f""","=""2[9/2]""","=""5""","=""""","=""28.50869""","=""""","=""""","=""0.0038""","="""""
"=""2s2.2p.(2P*<3/2>).7f""","=""2[9/2]""","=""4""","=""""","=""28.50931""","=""""","=""""","=""0.0006""","="""""
"=""2s.2p2.(4P).3p""","=""3P*""","=""1""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).3p""","=""3P*""","=""0""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).3p""","=""3P*""","=""2""","=""""","=""28.619488""","=""""","=""""","=""""","="""""
"=""N III (2p 2P*<1/2>)""","=""Limit""","=""---""","=""[""","=""29.60125""","=""]""","=""0.00009""","=""""","=""L11770"""
"=""N III (2p 2P*<3/2>)""","=""Limit""","=""---""","=""""","=""29.622907""","=""""","=""""","=""""","="""""
"=""2s.2p2.(4P).3d""","=""5F""","=""1""","=""""","=""30.124337""","=""""","=""""","=""0.50143""","="""""
"=""2s.2p2.(4P).3d""","=""5F""","=""2""","=""""","=""30.126519""","=""""","=""""","=""0.00218""","="""""
"=""2s.2p2.(4P).3d""","=""5F""","=""3""","=""""","=""30.129743""","=""""","=""""","=""0.00322""","="""""
"=""2s.2p2.(4P).3d""","=""5F""","=""4""","=""""","=""30.133933""","=""""","=""""","=""0.00419""","="""""
"=""2s.2p2.(4P).3d""","=""5F""","=""5""","=""""","=""30.138939""","=""""","=""""","=""0.00501""","="""""
"=""2s.2p2.(4P).3d""","=""5P""","=""3""","=""""","=""30.295949""","=""""","=""""","=""0.15701""","="""""
"=""2s.2p2.(4P).3d""","=""5P""","=""2""","=""""","=""30.300731""","=""""","=""""","=""0.00478""","="""""
"=""2s.2p2.(4P).3d""","=""5P""","=""1""","=""""","=""30.304034""","=""""","=""""","=""0.00330""","="""""
"=""2s.2p2.(4P).3d""","=""5D""","=""0""","=""""","=""30.368161""","=""""","=""""","=""0.06413""","="""""
"=""2s.2p2.(4P).3d""","=""5D""","=""1""","=""""","=""30.368676""","=""""","=""""","=""0.00052""","="""""
"=""2s.2p2.(4P).3d""","=""5D""","=""2""","=""""","=""30.369653""","=""""","=""""","=""0.00098""","="""""
"=""2s.2p2.(4P).3d""","=""5D""","=""3""","=""""","=""30.371039""","=""""","=""""","=""0.00139""","="""""
