Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d9.(2D<5/2>).6g""","=""2[13/2]""","=""6""","=""""","=""18.7774582""","=""""","=""0.0000009""","=""0.001269""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[13/2]""","=""7""","=""""","=""18.7774674""","=""""","=""0.0000004""","=""0.0000092""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[5/2]""","=""3""","=""""","=""18.7777404""","=""""","=""0.0000009""","=""0.0002730""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[5/2]""","=""2""","=""""","=""18.7777417""","=""""","=""0.0000007""","=""0.000001""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6h""","=""2[5/2]*""","=""2""","=""[""","=""18.7784""","=""]""","=""0.0007""","=""0.0007""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[5/2]*""","=""3""","=""[""","=""18.7784""","=""]""","=""0.0007""","=""0.0000""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[15/2]*""","=""7""","=""[""","=""18.7789""","=""]""","=""0.0007""","=""0.0005""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[15/2]*""","=""8""","=""[""","=""18.7789""","=""]""","=""0.0007""","=""0.0000""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[7/2]*""","=""3""","=""[""","=""18.7791""","=""]""","=""0.0007""","=""0.0002""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[7/2]*""","=""4""","=""[""","=""18.7791""","=""]""","=""0.0007""","=""0.0000""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6g""","=""2[7/2]""","=""3""","=""""","=""18.7792405""","=""""","=""0.0000007""","=""0.0001""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[7/2]""","=""4""","=""""","=""18.7792413""","=""""","=""0.0000006""","=""0.0000008""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6h""","=""2[9/2]*""","=""4""","=""[""","=""18.7798""","=""]""","=""0.0007""","=""0.0006""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
"=""3d9.(2D<5/2>).6h""","=""2[9/2]*""","=""5""","=""[""","=""18.7798""","=""]""","=""0.0007""","=""0.0000""","=""""","="" 100                                    :                                      ""","=""L19804c166"""
