Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f12.5d.6s""","=""""","=""2""","=""""","=""4.103478""","=""""","=""""","=""0.00747""","=""0.73""","=""  98         :     2  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""6""","=""""","=""4.110136""","=""""","=""""","=""0.00666""","=""""","=""  99                                       ""","="""""
"=""4f12.5d2""","=""""","=""7""","=""""","=""4.114044""","=""""","=""""","=""0.00391""","=""""","=""  97         :     3  4f12.5d.6s           ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""4.140025""","=""""","=""""","=""0.02598""","=""1.03""","=""  79         :     8  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""4.140911""","=""""","=""""","=""0.00089""","=""1.07""","=""  93         :     4  4f13.6p              ""","="""""
"=""4f12.(3F<3>).5d.6s.(3D<1>)""","=""(3,1)""","=""3""","=""""","=""4.161544""","=""""","=""""","=""0.02063""","=""0.88""","=""  45                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""4.174051""","=""""","=""""","=""0.01251""","=""0.908""","=""  87         :     9  4f12.6s2             ""","="""""
"=""4f12.(3H<4>).5d.6s.(3D<2>)""","=""(4,2)""","=""5""","=""""","=""4.235008""","=""""","=""""","=""0.06096""","=""1.06""","=""  57                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""4.253590""","=""""","=""""","=""0.01858""","=""0.98""","=""  97         :     1  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""4.264846""","=""""","=""""","=""0.01126""","=""0.98""","=""  82         :    17  4f13.6p              ""","="""""
"=""4f12.(3F<2>).5d.6s.(3D<1>)""","=""(2,1)""","=""2""","=""""","=""4.265585""","=""""","=""""","=""0.00074""","=""0.79""","=""  50                                       ""","="""""
"=""4f12.(3H<5>).5d.6s.(1D<2>)""","=""(5,2)""","=""5""","=""""","=""4.287467""","=""""","=""""","=""0.02188""","=""1.055""","=""  65                                       ""","="""""
"=""4f12.5d2?""","=""""","=""7?""","=""""","=""4.300485""","=""""","=""""","=""0.01302""","=""""","=""  94         :     6  4f12.5d.6s           ""","="""""
"=""4f12.5d2""","=""""","=""8""","=""""","=""4.310535""","=""""","=""""","=""0.01005""","=""""","="" 100                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""4.323499""","=""""","=""""","=""0.01296""","=""1.05""","=""  96         :     3  4f13.6p              ""","="""""
"=""4f12.5d2""","=""""","=""3""","=""""","=""4.328764""","=""""","=""""","=""0.00526""","=""1.377""","=""  98         :     2  4f12.5d.6s           ""","="""""
"=""4f12.(3F<2>).5d.6s.(3D<2>)""","=""(2,2)""","=""1""","=""""","=""4.337572""","=""""","=""""","=""0.00881""","=""0.887""","=""  48                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""2""","=""""","=""4.339940""","=""""","=""""","=""0.00237""","=""0.91""","=""  76         :    22  4f13.6p              ""","="""""
"=""4f12.5d2""","=""""","=""4""","=""""","=""4.354686""","=""""","=""""","=""0.01475""","=""""","=""  92         :     6  4f12.5d.6s           ""","="""""
"=""4f12.(3H<4>).5d.6s.(3D<3>)""","=""(4,3)""","=""7""","=""""","=""4.363639""","=""""","=""""","=""0.00895""","=""""","=""  93                                       ""","="""""
"=""4f12.5d2""","=""""","=""5""","=""""","=""4.367676""","=""""","=""""","=""0.00404""","=""""","=""  94         :     5  4f12.5d.6s           ""","="""""
"=""4f12.5d.6s""","=""""","=""2""","=""""","=""4.373472""","=""""","=""""","=""0.00580""","=""1.15""","=""  64         :    33  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""4.432896""","=""""","=""""","=""0.05942""","=""1.152""","=""  93         :     7  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""5""","=""""","=""4.435264""","=""""","=""""","=""0.00237""","=""1.12""","=""  97         :     2  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""1""","=""""","=""4.439475""","=""""","=""""","=""0.00421""","=""0.877""","=""  97         :     3  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""2""","=""""","=""4.442803""","=""""","=""""","=""0.00333""","=""1.05""","=""  73         :     2  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""4.459267""","=""""","=""""","=""0.01646""","=""1.21""","=""  97         :     1  4f13.6p              ""","="""""
"=""4f12.5d2""","=""""","=""6""","=""""","=""4.460944""","=""""","=""""","=""0.00168""","=""""","=""  86         :    14  4f12.5d.6s           ""","="""""
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""4.468517""","=""""","=""""","=""0.00757""","=""1.145""","=""  92         :     4  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""4.479807""","=""""","=""""","=""0.01129""","=""0.915""","=""  57         :    42  4f13.6p              ""","="""""
"=""4f12.(3H<4>).5d.6s.(3D<3>)""","=""(4,3)""","=""6""","=""""","=""4.481446""","=""""","=""""","=""0.00164""","=""""","=""  63                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""2""","=""""","=""4.512360""","=""""","=""""","=""0.03091""","=""1.02""","=""  67         :    30  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""4.531355""","=""""","=""""","=""0.01899""","=""0.89""","=""  98         :     1  4f13.6p              ""","="""""
"=""4f12.5d2""","=""""","=""7""","=""""","=""4.563328""","=""""","=""""","=""0.03197""","=""""","=""  97         :     3  4f12.5d.6s           ""","="""""
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""4.571172""","=""""","=""""","=""0.00784""","=""1.11""","=""  89         :     7  4f13.6p              ""","="""""
"=""4f12.5d2""","=""""","=""2""","=""""","=""4.606148""","=""""","=""""","=""0.03498""","=""1.273""","=""  68         :    30  4f12.5d.6s           ""","="""""
"=""4f12.5d.6s""","=""""","=""2""","=""""","=""4.647259""","=""""","=""""","=""0.04111""","=""1.11""","=""  85         :    10  4f13.6p              ""","="""""
