Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3p6.3d8.(3F<2>).5f""","=""2[2]*""","=""5/2""","=""""","=""16.254723""","=""""","=""""","=""0.00114""","=""""","=""  91             :     8  3d8.(3F<2>).5f       2[3]* ""","="""""
"=""3p6.3d8.(3F<2>).5f""","=""2[2]*""","=""7/2""","=""""","=""16.256207""","=""""","=""""","=""0.00148""","=""""","=""  89             :    10  3d8.(3F<2>).5f       2[3]* ""","="""""
"=""3p6.3d8.(3F<2>).5f""","=""2[4]*""","=""9/2""","=""""","=""16.256223""","=""""","=""""","=""0.00002""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<2>).5f""","=""2[4]*""","=""7/2""","=""""","=""16.258191""","=""""","=""""","=""0.00197""","=""""","=""  66             :    33  3d8.(3F<2>).5f       2[3]* ""","="""""
"=""3p6.3d8.(3F<2>).5f""","=""2[3]*""","=""7/2""","=""""","=""16.257423""","=""""","=""""","=""-0.00077""","=""""","=""  66             :    33  3d8.(3F<2>).5f       2[4]* ""","="""""
"=""3p6.3d8.(3F<2>).5f""","=""2[3]*""","=""5/2""","=""""","=""16.258492""","=""""","=""""","=""0.00107""","=""""","=""  91             :     8  3d8.(3F<2>).5f       2[2]* ""","="""""
"=""3p6.3d8.(3F<2>).5g""","=""2[2]""","=""5/2""","=""""","=""16.268196""","=""""","=""""","=""0.00970""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<2>).5g""","=""2[2]""","=""3/2""","=""""","=""16.268196""","=""""","=""""","=""0.00000""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<2>).5g""","=""2[6]""","=""13/2""","=""""","=""16.269028""","=""""","=""""","=""0.00083""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<2>).5g""","=""2[6]""","=""11/2""","=""""","=""16.269028""","=""""","=""""","=""0.00000""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<2>).5g""","=""2[3]""","=""7/2""","=""""","=""16.269576""","=""""","=""""","=""0.00055""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<2>).5g""","=""2[3]""","=""5/2""","=""""","=""16.269576""","=""""","=""""","=""0.00000""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<2>).5g""","=""2[4]""","=""9/2""","=""""","=""16.270797""","=""""","=""""","=""0.00122""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<2>).5g""","=""2[4]""","=""7/2""","=""""","=""16.270797""","=""""","=""""","=""0.00000""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<2>).5g""","=""2[5]""","=""11/2""","=""""","=""16.270857""","=""""","=""""","=""0.00006""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<2>).5g""","=""2[5]""","=""9/2""","=""""","=""16.270857""","=""""","=""""","=""0.00000""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d7.(2G).4s.4p.(1P*)""","=""2H*""","=""11/2""","=""""","=""16.294539""","=""?""","=""""","=""0.02368""","=""""","=""                                                     ""","="""""
"=""3p6.3d7.(2G).4s.4p.(1P*)""","=""2H*""","=""9/2""","=""""","=""16.404595""","=""?""","=""""","=""0.11006""","=""""","=""                                                     ""","="""""
"=""3p6.3d7.(4P).4s.4p.(1P*)""","=""4P*""","=""5/2""","=""""","=""16.345449""","=""""","=""""","=""-0.05915""","=""""","=""                                                     ""","="""""
"=""3p6.3d7.(4P).4s.4p.(1P*)""","=""4P*""","=""1/2""","=""""","=""16.380879""","=""""","=""""","=""0.03543""","=""""","=""                                                     ""","="""""
"=""3p6.3d7.(4P).4s.4p.(1P*)""","=""4P*""","=""3/2""","=""""","=""16.393829""","=""""","=""""","=""0.01295""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).7p""","=""2G*""","=""9/2""","=""""","=""16.357083""","=""""","=""""","=""-0.03675""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(1D<2>).4f""","=""2[3]*""","=""5/2""","=""""","=""16.456358""","=""""","=""""","=""0.09928""","=""""","=""  82             :    16  3d8.(3P<2>).4f       2[3]* ""","="""""
"=""3p6.3d8.(1D<2>).4f""","=""2[3]*""","=""7/2""","=""""","=""16.473676""","=""""","=""""","=""0.01732""","=""""","=""  75             :    14  3d8.(3P<2>).4f       2[3]* ""","="""""
"=""3p6.3d8.(1D<2>).4f""","=""2[4]*""","=""9/2""","=""""","=""16.467353""","=""""","=""""","=""-0.00632""","=""""","=""  83             :    16  3d8.(3P<2>).4f       2[4]* ""","="""""
"=""3p6.3d8.(1D<2>).4f""","=""2[4]*""","=""7/2""","=""""","=""16.470871""","=""""","=""""","=""0.00352""","=""""","=""  75             :    15  3d8.(3P<2>).4f       2[4]* ""","="""""
"=""3p6.3d8.(1D<2>).4f""","=""2[2]*""","=""5/2""","=""""","=""16.479006""","=""""","=""""","=""0.00813""","=""""","=""  83             :    15  3d8.(3P<2>).4f       2[2]* ""","="""""
"=""3p6.3d8.(1D<2>).4f""","=""2[2]*""","=""3/2""","=""""","=""16.480968""","=""""","=""""","=""0.00196""","=""""","=""  83             :    15  3d8.(3P<2>).4f       2[2]* ""","="""""
"=""3p6.3d8.(1D<2>).4f""","=""2[1]*""","=""3/2""","=""""","=""16.487730""","=""""","=""""","=""0.00676""","=""""","=""  84             :    16  3d8.(3P<2>).4f       2[1]* ""","="""""
"=""3p6.3d8.(1D<2>).4f""","=""2[1]*""","=""1/2""","=""""","=""16.490081""","=""""","=""""","=""0.00235""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(1D<2>).4f""","=""2[5]*""","=""11/2""","=""""","=""16.491644""","=""""","=""""","=""0.00156""","=""""","=""  83             :    16  3d8.(3P<2>).4f       2[5]* ""","="""""
"=""3p6.3d8.(1D<2>).4f""","=""2[5]*""","=""9/2""","=""""","=""16.493742""","=""""","=""""","=""0.00210""","=""""","=""  83             :    16  3d8.(3P<2>).4f       2[5]* ""","="""""
"=""3p6.3d7.(2G).4s.4p.(1P*)""","=""2F*""","=""7/2""","=""""","=""16.510966""","=""""","=""""","=""0.01722""","=""""","=""                                                     ""","="""""
"=""3p6.3d7.(2G).4s.4p.(1P*)""","=""2F*""","=""5/2""","=""""","=""16.639708""","=""""","=""""","=""0.12874""","=""""","=""                                                     ""","="""""
