Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""""","=""44*""","=""2,3""","=""""","=""18.637813""","=""""","=""""","=""0.00554""","=""""","="""""
"=""""","=""45*""","=""1,2""","=""""","=""18.640526""","=""""","=""""","=""0.00271""","=""""","="""""
"=""""","=""46*""","=""2""","=""""","=""18.643084""","=""""","=""""","=""0.00256""","=""""","="""""
"=""""","=""47*""","=""1,2""","=""""","=""18.657922""","=""""","=""""","=""0.01484""","=""""","="""""
"=""""","=""48*""","=""1,2""","=""""","=""18.6713""","=""""","=""""","=""0.0134""","=""""","="""""
"=""5s2.5p3.(4S*).13d""","=""3D*""","=""3""","=""""","=""18.6730""","=""?""","=""""","=""0.002""","=""""","="""""
"=""""","=""13""","=""2,3""","=""""","=""18.677983""","=""""","=""""","=""0.0050""","=""""","="""""
"=""5s2.5p3.(4S*).11g""","=""5G*""","=""6""","=""""","=""18.679432""","=""""","=""""","=""0.00145""","=""""","="""""
"=""5s2.5p3.(4S*).14d""","=""3D*""","=""4""","=""""","=""18.7454""","=""?""","=""""","=""0.0660""","=""""","="""""
"=""5s2.5p3.(4S*).12g""","=""5G*""","=""6""","=""""","=""18.751684""","=""""","=""""","=""0.0063""","=""""","="""""
"=""""","=""49*""","=""1,2""","=""""","=""18.8139""","=""""","=""""","=""0.0622""","=""""","="""""
"=""""","=""50*""","=""3,4""","=""""","=""18.835400""","=""""","=""""","=""0.0215""","=""""","="""""
"=""""","=""51*""","=""1,2,3""","=""""","=""18.8703""","=""""","=""""","=""0.0349""","=""""","="""""
"=""I III (5s2.5p3 4S<3/2>)""","=""Limit""","=""---""","=""""","=""19.13126""","=""""","=""0.00012""","=""""","=""""","=""L7360"""
