Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""2s.2p2.(4P).4d""","=""3F""","=""4""","=""""","=""84.0496""","=""""","=""""","=""0.030""","="""""
"=""2s.2p2.(4P).4d""","=""3D""","=""1""","=""""","=""84.2842""","=""""","=""""","=""0.235""","="""""
"=""2s.2p2.(4P).4d""","=""3D""","=""2""","=""""","=""84.2842""","=""""","=""""","=""0.000""","="""""
"=""2s.2p2.(4P).4d""","=""3D""","=""3""","=""""","=""84.3085""","=""""","=""""","=""0.024""","="""""
"=""F V (2p 2P*<1/2>)""","=""Limit""","=""---""","=""[""","=""87.175""","=""]""","=""0.017""","=""""","=""L11770"""
"=""2s.2p2.(4P).5p""","=""3D*""","=""1""","=""""","=""88.0685""","=""""","=""""","=""0.89""","="""""
"=""2s.2p2.(4P).5p""","=""3D*""","=""2""","=""""","=""88.0970""","=""""","=""""","=""0.028""","="""""
"=""2s.2p2.(4P).5p""","=""3D*""","=""3""","=""""","=""88.1230""","=""""","=""""","=""0.026""","="""""
"=""2s.2p2.(4P).5d""","=""5P""","=""3""","=""""","=""88.8429""","=""""","=""""","=""0.720""","="""""
"=""2s.2p2.(4P).5d""","=""5P""","=""1""","=""""","=""88.8679""","=""""","=""""","=""0.025""","="""""
"=""2s.2p2.(4P).5d""","=""5P""","=""2""","=""""","=""88.8679""","=""""","=""""","=""0.000""","="""""
"=""2s.2p2.(2D).4d""","=""3F""","=""2""","=""""","=""91.6238""","=""""","=""""","=""2.756""","="""""
"=""2s.2p2.(2D).4d""","=""3F""","=""3""","=""""","=""91.6238""","=""""","=""""","=""0.000""","="""""
"=""2s.2p2.(2D).4d""","=""3F""","=""4""","=""""","=""91.6238""","=""""","=""""","=""0.000""","="""""
