Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""6s2.6g""","=""2G""","=""9/2""","=""""","=""13.510506""","=""""","=""""","=""0.0535""","=""""","=""L2579"""
"=""6s2.6g""","=""2G""","=""7/2""","=""""","=""13.510517""","=""""","=""""","=""0.00001""","=""""","=""L2579"""
"=""6s2.9d""","=""2D""","=""3/2""","=""""","=""13.5461""","=""""","=""""","=""0.0356""","=""""","=""L3466"""
"=""6s2.9d""","=""2D""","=""5/2""","=""""","=""13.5559""","=""""","=""""","=""0.010""","=""""","=""L3466"""
"=""6s2.10p""","=""2P*""","=""1/2""","=""""","=""13.5763""","=""""","=""""","=""0.020""","=""""","=""L3466"""
"=""6s2.10p""","=""2P*""","=""3/2""","=""""","=""13.6198""","=""""","=""""","=""0.043""","=""""","=""L3466"""
"=""6s2.11s""","=""2S""","=""1/2""","=""""","=""13.8334""","=""""","=""""","=""0.214""","=""""","=""L3466"""
"=""6s2.8f""","=""2F*""","=""7/2""","=""""","=""13.8788""","=""""","=""""","=""0.045""","=""""","=""L3466"""
"=""6s2.8f""","=""2F*""","=""5/2""","=""""","=""13.8795""","=""""","=""""","=""0.001""","=""""","=""L3466"""
"=""6s2.7g""","=""2G""","=""7/2,9/2""","=""""","=""13.9147""","=""""","=""""","=""0.035""","=""""","=""L3466"""
"=""6s2.10d""","=""2D""","=""3/2""","=""""","=""13.9369""","=""""","=""""","=""0.022""","=""""","=""L3466"""
"=""6s2.10d""","=""2D""","=""5/2""","=""""","=""13.9441""","=""""","=""""","=""0.007""","=""""","=""L3466"""
"=""6s2.11p""","=""2P*""","=""1/2""","=""""","=""13.9579""","=""""","=""""","=""0.014""","=""""","=""L3466"""
"=""6s2.11p""","=""2P*""","=""3/2""","=""""","=""13.9854""","=""""","=""""","=""0.027""","=""""","=""L3466"""
"=""6s2.12s""","=""2S""","=""1/2""","=""""","=""14.1233""","=""""","=""""","=""0.138""","=""""","=""L3466"""
"=""6s2.9f""","=""2F*""","=""7/2""","=""""","=""14.1522""","=""""","=""""","=""0.029""","=""""","=""L3466"""
"=""6s2.9f""","=""2F*""","=""5/2""","=""""","=""14.1528""","=""""","=""""","=""0.001""","=""""","=""L3466"""
"=""6s2.8g""","=""2G""","=""7/2,9/2""","=""""","=""14.1771""","=""""","=""""","=""0.024""","=""""","=""L3466"""
"=""6s2.11d""","=""2D""","=""3/2""","=""""","=""14.1920""","=""""","=""""","=""0.015""","=""""","=""L3466"""
"=""6s2.11d""","=""2D""","=""5/2""","=""""","=""14.1971""","=""""","=""""","=""0.005""","=""""","=""L3466"""
"=""6s2.12p""","=""2P*""","=""1/2""","=""""","=""14.2067""","=""""","=""""","=""0.010""","=""""","=""L3466"""
"=""6s2.12p""","=""2P*""","=""3/2""","=""""","=""14.2253""","=""""","=""""","=""0.019""","=""""","=""L3466"""
"=""6s2.13s""","=""2S""","=""1/2""","=""""","=""14.3197""","=""""","=""""","=""0.094""","=""""","=""L3466"""
"=""6s2.10f""","=""2F*""","=""7/2""","=""""","=""14.3391""","=""""","=""""","=""0.019""","=""""","=""L3466"""
"=""6s2.10f""","=""2F*""","=""5/2""","=""""","=""14.3396""","=""""","=""""","=""0.001""","=""""","=""L3466"""
"=""6s2.9g""","=""2G""","=""7/2,9/2""","=""""","=""14.3570""","=""""","=""""","=""0.017""","=""""","=""L3466"""
"=""6s2.12d""","=""2D""","=""3/2""","=""""","=""14.3679""","=""""","=""""","=""0.011""","=""""","=""L3466"""
"=""6s2.12d""","=""2D""","=""5/2""","=""""","=""14.3713""","=""""","=""""","=""0.003""","=""""","=""L3466"""
"=""6s2.13p""","=""2P*""","=""1/2""","=""""","=""14.3781""","=""""","=""""","=""0.007""","=""""","=""L3466"""
"=""6s2.13p""","=""2P*""","=""3/2""","=""""","=""14.3911""","=""""","=""""","=""0.013""","=""""","=""L3466"""
"=""6s2.14s""","=""2S""","=""1/2""","=""""","=""14.4584""","=""""","=""""","=""0.067""","=""""","=""L3466"""
"=""6s2.11f""","=""2F*""","=""7/2""","=""""","=""14.4724""","=""""","=""""","=""0.014""","=""""","=""L3466"""
"=""6s2.11f""","=""2F*""","=""5/2""","=""""","=""14.4727""","=""""","=""""","=""0.000""","=""""","=""L3466"""
"=""6s2.10g""","=""2G""","=""7/2,9/2""","=""""","=""14.4854""","=""""","=""""","=""0.013""","=""""","=""L3466"""
"=""6s2.13d""","=""2D""","=""3/2""","=""""","=""14.4936""","=""""","=""""","=""0.008""","=""""","=""L3466"""
"=""6s2.13d""","=""2D""","=""5/2""","=""""","=""14.4962""","=""""","=""""","=""0.003""","=""""","=""L3466"""
"=""6s2.14p""","=""2P*""","=""3/2""","=""""","=""""","=""""","=""""","=""""","=""""","=""L3466"""
"=""6s2.14p""","=""2P*""","=""1/2""","=""""","=""14.5009""","=""""","=""""","=""""","=""""","=""L3466"""
"=""6s2.12f""","=""2F*""","=""7/2""","=""""","=""14.5706""","=""""","=""""","=""0.070""","=""""","=""L3466"""
"=""6s2.12f""","=""2F*""","=""5/2""","=""""","=""14.5709""","=""""","=""""","=""0.000""","=""""","=""L3466"""
"=""6s2.11g""","=""2G""","=""7/2,9/2""","=""""","=""14.5805""","=""""","=""""","=""0.010""","=""""","=""L3466"""
"=""6s2.14d""","=""2D""","=""3/2""","=""""","=""14.5867""","=""""","=""""","=""0.006""","=""""","=""L3466"""
"=""6s2.14d""","=""2D""","=""5/2""","=""""","=""14.5887""","=""""","=""""","=""0.002""","=""""","=""L3466"""
"=""6s2.13f""","=""2F*""","=""7/2""","=""""","=""14.6451""","=""""","=""""","=""0.056""","=""""","=""L3466"""
"=""6s2.13f""","=""2F*""","=""5/2""","=""""","=""14.6453""","=""""","=""""","=""0.000""","=""""","=""L3466"""
"=""6s2.12g""","=""2G""","=""7/2,9/2""","=""""","=""14.6528""","=""""","=""""","=""0.007""","=""""","=""L3466"""
"=""6s2.15d""","=""2D""","=""3/2""","=""""","=""14.6578""","=""""","=""""","=""0.005""","=""""","=""L3466"""
"=""6s2.15d""","=""2D""","=""5/2""","=""""","=""14.6593""","=""""","=""""","=""0.002""","=""""","=""L3466"""
"=""6s2.14f""","=""2F*""","=""5/2""","=""""","=""""","=""""","=""""","=""""","=""""","=""L3466"""
"=""6s2.14f""","=""2F*""","=""7/2""","=""""","=""14.7030""","=""""","=""""","=""""","=""""","=""L3466"""
"=""6s2.13g""","=""2G""","=""7/2,9/2""","=""""","=""14.7091""","=""""","=""""","=""0.006""","=""""","=""L3466"""
"=""6s2.16d""","=""2D""","=""3/2""","=""""","=""14.7130""","=""""","=""""","=""0.004""","=""""","=""L3466"""
"=""6s2.16d""","=""2D""","=""5/2""","=""""","=""14.7143""","=""""","=""""","=""0.001""","=""""","=""L3466"""
"=""6s2.14g""","=""2G""","=""7/2,9/2""","=""""","=""14.7536""","=""""","=""""","=""0.039""","=""""","=""L3466"""
"=""6s2.17d""","=""2D""","=""3/2""","=""""","=""14.7568""","=""""","=""""","=""0.003""","=""""","=""L3466"""
"=""6s2.17d""","=""2D""","=""5/2""","=""""","=""14.7580""","=""""","=""""","=""0.001""","=""""","=""L3466"""
"=""6s2.15g""","=""2G""","=""7/2,9/2""","=""""","=""14.7896""","=""""","=""""","=""0.032""","=""""","=""L3466"""
"=""6s2.18d""","=""2D""","=""3/2""","=""""","=""""","=""""","=""""","=""""","=""""","=""L3466"""
"=""6s2.18d""","=""2D""","=""5/2""","=""""","=""14.7932""","=""""","=""""","=""""","=""""","=""L3466"""
"=""6s2.19d""","=""2D""","=""3/2""","=""""","=""""","=""""","=""""","=""""","=""""","=""L3466"""
"=""6s2.19d""","=""2D""","=""5/2""","=""""","=""14.8221""","=""""","=""""","=""""","=""""","=""L3466"""
"=""Pb III (6s2 1S<0>)""","=""Limit""","=""---""","=""""","=""15.032499""","=""""","=""0.000007""","=""""","=""""","=""L15205"""
