Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5s2.5p2.(3P).4f""","=""4G*""","=""7/2""","=""""","=""22.59229""","=""""","=""""","=""0.2563""","=""L11502"""
"=""5s2.5p2.(3P).4f""","=""4G*""","=""9/2""","=""""","=""23.34025""","=""""","=""""","=""0.7480""","=""L11502"""
"=""5s2.5p2.(1D).6s""","=""2D""","=""5/2""","=""""","=""23.06709""","=""""","=""""","=""-0.2732""","=""L11502"""
"=""5s2.5p2.(1D).6s""","=""2D""","=""3/2""","=""""","=""23.25285""","=""""","=""""","=""0.1858""","=""L11502"""
"=""5s2.5p2.(3P).6p""","=""4D*""","=""1/2""","=""""","=""23.07459""","=""""","=""""","=""-0.1783""","=""L11502"""
"=""5s2.5p2.(3P).6p""","=""4D*""","=""3/2""","=""""","=""23.65526""","=""""","=""""","=""0.5807""","=""L11502"""
"=""5s2.5p2.(3P).6p""","=""4D*""","=""5/2""","=""""","=""24.66580""","=""""","=""""","=""1.0105""","=""L11502"""
"=""5s2.5p2.(3P).6p""","=""4D*""","=""7/2""","=""""","=""25.16273""","=""""","=""""","=""0.4969""","=""L11502"""
"=""5s2.5p2.(3P).4f""","=""4D*""","=""7/2""","=""""","=""23.25112""","=""""","=""""","=""-1.9116""","=""L11502"""
"=""5s2.5p2.(3P).4f""","=""4D*""","=""5/2""","=""""","=""23.80225""","=""""","=""""","=""0.5511""","=""L11502"""
"=""5s2.5p2.(3P).4f""","=""4D*""","=""3/2""","=""""","=""24.27420""","=""""","=""""","=""0.4719""","=""L11502"""
"=""5s2.5p2.(3P).4f""","=""4D*""","=""1/2""","=""""","=""24.38208""","=""""","=""""","=""0.1079""","=""L11502"""
"=""5s2.5p2.(1D).5d""","=""2S""","=""1/2""","=""""","=""23.34283""","=""""","=""""","=""-1.0392""","=""L11502"""
"=""5s2.5p2.(3P).4f""","=""2D*""","=""5/2""","=""""","=""23.39837""","=""""","=""""","=""0.0555""","=""L11502"""
"=""5s2.5p2.(3P).4f""","=""2D*""","=""3/2""","=""""","=""24.72208""","=""""","=""""","=""1.3237""","=""L11502"""
"=""5s2.5p2.(3P).4f""","=""2G*""","=""7/2""","=""""","=""23.53742""","=""""","=""""","=""-1.1847""","=""L11502"""
"=""5s2.5p2.(3P).4f""","=""2G*""","=""9/2""","=""""","=""25.05424""","=""""","=""""","=""1.5168""","=""L11502"""
"=""5s2.5p2.(1S).5d""","=""2D""","=""5/2""","=""""","=""23.56078""","=""""","=""""","=""-1.4935""","=""L11502"""
"=""5s2.5p2.(1S).5d""","=""2D""","=""3/2""","=""""","=""23.60279""","=""""","=""""","=""0.0420""","=""L11502"""
"=""5s2.5p2.(3P).4f""","=""4F*""","=""3/2""","=""""","=""23.78739""","=""""","=""""","=""0.1846""","=""L11502"""
"=""5s2.5p2.(3P).4f""","=""4F*""","=""7/2""","=""""","=""24.34122""","=""""","=""""","=""0.5538""","=""L11502"""
"=""5s2.5p2.(3P).4f""","=""4F*""","=""5/2""","=""""","=""24.36365""","=""""","=""""","=""0.0224""","=""L11502"""
"=""5s2.5p2.(3P).6p""","=""2S*""","=""1/2""","=""""","=""24.03565""","=""""","=""""","=""-0.3280""","=""L11502"""
"=""5s2.5p2.(3P).6p""","=""2D*""","=""3/2""","=""""","=""24.39078""","=""""","=""""","=""0.3551""","=""L11502"""
"=""5s2.5p2.(3P).6p""","=""2D*""","=""5/2""","=""""","=""24.85712""","=""""","=""""","=""0.4663""","=""L11502"""
"=""5s2.5p2.(3P).6p""","=""4P*""","=""1/2""","=""""","=""24.90835""","=""""","=""""","=""0.0512""","=""L11502"""
"=""5s2.5p2.(3P).6p""","=""4P*""","=""3/2""","=""""","=""25.31013""","=""""","=""""","=""0.4018""","=""L11502"""
"=""5s2.5p2.(3P).6p""","=""4P*""","=""5/2""","=""""","=""25.67175""","=""""","=""""","=""0.3616""","=""L11502"""
"=""5s2.5p2.(3P).6p""","=""4S*""","=""3/2""","=""""","=""24.92425""","=""""","=""""","=""-0.7475""","=""L11502"""
"=""5s2.5p2.(1S).6s""","=""2S""","=""1/2""","=""""","=""25.05158""","=""""","=""""","=""0.1273""","=""L11173"""
"=""5s2.5p2.(1D).4f""","=""2F*""","=""5/2""","=""""","=""25.44218""","=""""","=""""","=""0.3906""","=""L11502"""
"=""5s2.5p2.(1D).4f""","=""2F*""","=""7/2""","=""""","=""25.44363""","=""""","=""""","=""0.0014""","=""L11502"""
"=""5s2.5p2.(3P).6p""","=""2P*""","=""3/2""","=""""","=""25.54833""","=""""","=""""","=""0.1047""","=""L11502"""
"=""5s2.5p2.(3P).6p""","=""2P*""","=""1/2""","=""""","=""25.95531""","=""""","=""""","=""0.4070""","=""L11502"""
"=""5s2.5p2.(1D).4f""","=""2G*""","=""9/2""","=""""","=""25.56755""","=""""","=""""","=""-0.3878""","=""L11502"""
"=""5s2.5p2.(1D).4f""","=""2G*""","=""7/2""","=""""","=""25.62916""","=""""","=""""","=""0.0616""","=""L11502"""
"=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""","=""""","=""25.86572""","=""""","=""""","=""0.2366""","=""L11502"""
"=""5s2.5p2.(3P).4f""","=""2F*""","=""7/2""","=""""","=""27.24147""","=""""","=""""","=""1.3758""","=""L11502"""
"=""5s2.5p2.(1D).4f""","=""2D*""","=""3/2""","=""""","=""26.49984""","=""""","=""""","=""-0.7416""","=""L11502"""
"=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""","=""""","=""27.15275""","=""""","=""""","=""0.6529""","=""L11502"""
"=""5s2.5p2.(1D).6p""","=""2F*""","=""5/2""","=""""","=""26.73415""","=""""","=""""","=""-0.4186""","=""L11502"""
"=""5s2.5p2.(1D).6p""","=""2F*""","=""7/2""","=""""","=""26.93429""","=""""","=""""","=""0.2001""","=""L11502"""
"=""5s2.5p2.(1D).6p""","=""2D*""","=""3/2""","=""""","=""26.79807""","=""""","=""""","=""-0.1362""","=""L11502"""
"=""5s2.5p2.(1D).6p""","=""2D*""","=""5/2""","=""""","=""26.89350""","=""""","=""""","=""0.0954""","=""L11502"""
"=""5s2.5p2.(1D).6p""","=""2P*""","=""1/2""","=""""","=""27.28664""","=""""","=""""","=""0.3931""","=""L11502"""
"=""5s2.5p2.(1D).6p""","=""2P*""","=""3/2""","=""""","=""27.83423""","=""""","=""""","=""0.5476""","=""L11502"""
"=""5s2.5p2.(1D).4f""","=""2P*""","=""1/2""","=""""","=""27.37445""","=""""","=""""","=""-0.4598""","=""L11502"""
"=""5s2.5p2.(1S).4f""","=""2F*""","=""7/2""","=""""","=""28.38933""","=""""","=""""","=""1.0149""","=""L11502"""
"=""5s2.5p2.(1S).6p""","=""2P*""","=""1/2""","=""""","=""28.86493""","=""""","=""""","=""0.4756""","=""L11502"""
"=""5s2.5p2.(1S).6p""","=""2P*""","=""3/2""","=""""","=""29.20580""","=""""","=""""","=""0.3409""","=""L11502"""
"=""Xe V (5s2.5p2 3P<0>)""","=""Limit""","=""---""","=""""","=""42.20""","=""""","=""0.20""","=""""","=""L8774"""
