Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""3s2.3p5.(2P*<3/2>).7h""","=""2[13/2]""","=""7""","=""""","=""69.03947""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<3/2>).7i""","=""2[9/2]*""","=""4""","=""""","=""69.04227""","=""""","=""""","=""0.0028""","="""""
"=""3s2.3p5.(2P*<3/2>).7i""","=""2[9/2]*""","=""5""","=""""","=""69.04227""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<3/2>).7i""","=""2[15/2]*""","=""7""","=""""","=""69.04324""","=""""","=""""","=""0.0010""","="""""
"=""3s2.3p5.(2P*<3/2>).7i""","=""2[15/2]*""","=""8""","=""""","=""69.04324""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<3/2>).7h""","=""2[9/2]""","=""4""","=""""","=""69.04518""","=""""","=""""","=""0.0019""","="""""
"=""3s2.3p5.(2P*<3/2>).7h""","=""2[9/2]""","=""5""","=""""","=""69.04518""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<3/2>).7i""","=""2[11/2]*""","=""5""","=""""","=""69.04690""","=""""","=""""","=""0.0017""","="""""
"=""3s2.3p5.(2P*<3/2>).7i""","=""2[11/2]*""","=""6""","=""""","=""69.04690""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<3/2>).7h""","=""2[11/2]""","=""5""","=""""","=""69.04723""","=""""","=""""","=""0.0003""","="""""
"=""3s2.3p5.(2P*<3/2>).7h""","=""2[11/2]""","=""6""","=""""","=""69.04723""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<3/2>).7i""","=""2[13/2]*""","=""6""","=""""","=""69.04813""","=""""","=""""","=""0.0009""","="""""
"=""3s2.3p5.(2P*<3/2>).7i""","=""2[13/2]*""","=""7""","=""""","=""69.04813""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<1/2>).7h""","=""2[11/2]""","=""5""","=""""","=""69.57882""","=""""","=""""","=""0.5307""","="""""
"=""3s2.3p5.(2P*<1/2>).7h""","=""2[11/2]""","=""6""","=""""","=""69.57882""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<1/2>).7h""","=""2[9/2]""","=""4""","=""""","=""69.57882""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<1/2>).7h""","=""2[9/2]""","=""5""","=""""","=""69.57882""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<1/2>).7i""","=""2[11/2]*""","=""5""","=""""","=""69.58166""","=""""","=""""","=""0.0028""","="""""
"=""3s2.3p5.(2P*<1/2>).7i""","=""2[11/2]*""","=""6""","=""""","=""69.58166""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<1/2>).7i""","=""2[13/2]*""","=""6""","=""""","=""69.58166""","=""""","=""""","=""0.0000""","="""""
"=""3s2.3p5.(2P*<1/2>).7i""","=""2[13/2]*""","=""7""","=""""","=""69.58166""","=""""","=""""","=""0.0000""","="""""
"=""Sc V (3p5 2P*<3/2>)""","=""Limit""","=""---""","=""""","=""73.4894""","=""""","=""0.0004""","=""""","=""L7185,L2826"""
"=""3s.3p6.5p""","=""1P*""","=""1""","=""""","=""80.92""","=""""","=""""","=""7.43""","="""""
