Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""0""","=""""","=""3.3763092""","=""""","=""0.0000014""","=""-0.434131""","=""""","=""                        ""","=""L16323"""
"=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""1""","=""""","=""3.41375455""","=""""","=""0.00000010""","=""0.037445""","=""1.264""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""2""","=""""","=""3.68888785""","=""""","=""0.00000016""","=""0.2751333""","=""1.498""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""3""","=""""","=""3.88597815""","=""""","=""0.00000010""","=""0.1970903""","=""1.387""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""4""","=""""","=""3.96046984""","=""""","=""0.00000012""","=""0.0744917""","=""1.401""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3P).6s.(a 4P).6p""","=""z 3S*""","=""1""","=""""","=""3.47750149""","=""""","=""0.00000012""","=""-0.4829684""","=""1.930""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""2""","=""""","=""3.50471547""","=""""","=""0.00000010""","=""0.0272140""","=""1.139""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""1""","=""""","=""3.56953880""","=""""","=""0.00000011""","=""0.0648233""","=""0.966""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""3""","=""""","=""3.71913556""","=""""","=""0.00000010""","=""0.1495968""","=""1.232""","=""                        ""","=""L21976,L16323"""
"=""5d2.(a 3P).6s.(a 4P).6p""","=""y 3P*""","=""0""","=""""","=""3.53680144""","=""""","=""0.00000017""","=""-0.1823341""","=""0.000""","=""                        ""","=""L21976,L16323"""
