Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""1s2.2s.5g""","=""1G""","=""4""","=""""","=""42.970358""","=""""","=""""","=""-0.00002""","="""""
"=""1s2.2s.5d""","=""1D""","=""2""","=""""","=""42.980156""","=""""","=""""","=""0.00980""","="""""
"=""1s2.2p.(2P*).3d""","=""1P*""","=""1""","=""""","=""42.986900""","=""""","=""""","=""0.00674""","="""""
"=""1s2.2s.5f""","=""3F*""","=""2""","=""""","=""43.041349""","=""""","=""""","=""0.05445""","="""""
"=""1s2.2s.5f""","=""3F*""","=""3""","=""""","=""43.041519""","=""""","=""""","=""0.00017""","="""""
"=""1s2.2s.5f""","=""3F*""","=""4""","=""""","=""43.041785""","=""""","=""""","=""0.00027""","="""""
"=""1s2.2s.5f""","=""1F*""","=""3""","=""""","=""43.253126""","=""""","=""""","=""0.21134""","="""""
"=""1s2.2s.6s""","=""3S""","=""1""","=""""","=""43.996788""","=""""","=""""","=""0.74366""","="""""
"=""1s2.2s.6p""","=""3P*""","=""0""","=""""","=""44.268481""","=""""","=""""","=""0.27169""","="""""
"=""1s2.2s.6p""","=""3P*""","=""1""","=""""","=""44.268579""","=""""","=""""","=""0.00010""","="""""
"=""1s2.2s.6p""","=""3P*""","=""2""","=""""","=""44.268711""","=""""","=""""","=""0.00013""","="""""
"=""1s2.2s.6p""","=""1P*""","=""1""","=""""","=""44.275957""","=""""","=""""","=""0.00725""","="""""
"=""1s2.2s.6d""","=""3D""","=""1""","=""""","=""44.398466""","=""""","=""""","=""0.12251""","="""""
"=""1s2.2s.6d""","=""3D""","=""2""","=""""","=""44.398466""","=""""","=""""","=""0.00000""","="""""
"=""1s2.2s.6d""","=""3D""","=""3""","=""""","=""44.398466""","=""""","=""""","=""0.00000""","="""""
"=""1s2.2s.6g""","=""3G""","=""3""","=""""","=""44.47216""","=""""","=""""","=""0.07369""","="""""
"=""1s2.2s.6g""","=""3G""","=""4""","=""""","=""44.47216""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2s.6g""","=""3G""","=""5""","=""""","=""44.47219""","=""""","=""""","=""0.0000""","="""""
"=""1s2.2s.6g""","=""1G""","=""4""","=""""","=""44.472162""","=""""","=""""","=""-0.00003""","="""""
