Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""3p6.10h""","=""2H*""","=""9/2""","=""""","=""11.327320""","=""""","=""""","=""0.00285""","="""""
"=""3p6.10h""","=""2H*""","=""11/2""","=""""","=""11.327320""","=""""","=""""","=""0.00000""","="""""
"=""3p6.11d""","=""2D""","=""3/2""","=""""","=""11.36588""","=""""","=""""","=""0.03856""","="""""
"=""3p6.11d""","=""2D""","=""5/2""","=""""","=""11.36588""","=""""","=""""","=""0.0000""","="""""
"=""3p6.12d""","=""2D""","=""3/2""","=""""","=""11.45106""","=""""","=""""","=""0.0852""","="""""
"=""3p6.12d""","=""2D""","=""5/2""","=""""","=""11.45106""","=""""","=""""","=""0.0000""","="""""
"=""3p6.13d""","=""2D""","=""3/2""","=""""","=""11.51602""","=""""","=""""","=""0.0650""","="""""
"=""3p6.13d""","=""2D""","=""5/2""","=""""","=""11.51602""","=""""","=""""","=""0.0000""","="""""
"=""3p6.14d""","=""2D""","=""3/2""","=""""","=""11.56743""","=""""","=""""","=""0.0514""","="""""
"=""3p6.14d""","=""2D""","=""5/2""","=""""","=""11.56743""","=""""","=""""","=""0.0000""","="""""
"=""3p6.15d""","=""2D""","=""3/2""","=""""","=""11.60826""","=""""","=""""","=""0.0408""","="""""
"=""3p6.15d""","=""2D""","=""5/2""","=""""","=""11.60826""","=""""","=""""","=""0.0000""","="""""
"=""3p6.16d""","=""2D""","=""3/2""","=""""","=""11.64143""","=""""","=""""","=""0.0332""","="""""
"=""3p6.16d""","=""2D""","=""5/2""","=""""","=""11.64143""","=""""","=""""","=""0.0000""","="""""
"=""Ca III (3p6 1S<0>)""","=""Limit""","=""---""","=""""","=""11.871719""","=""""","=""0.000004""","=""""","=""L7185,L7323"""
"=""3p5.4s2""","=""2P*""","=""3/2""","=""""","=""28.1995""","=""""","=""""","=""16.3278""","="""""
"=""3p5.4s2""","=""2P*""","=""1/2""","=""""","=""28.5441""","=""""","=""""","=""0.345""","="""""
