Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d7.(4F).4d""","=""e 5H""","=""5""","=""""","=""11.36271127""","=""""","=""0.00000025""","=""0.0831819""","=""""","=""  74                        :    16  3d7.(4F).4d         3H       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5H""","=""4""","=""""","=""11.42150371""","=""""","=""0.00000025""","=""0.0587924""","=""""","=""  83                        :     7  3d7.(4F).4d         3G       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5H""","=""3""","=""""","=""11.45688372""","=""""","=""0.00000025""","=""0.0353800""","=""""","=""  70                        :    17  3d7.(4F).4d         3G       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5D""","=""4""","=""""","=""11.28869072""","=""""","=""0.00000012""","=""-0.1681930""","=""""","=""  52                        :    36  3d7.(4F).4d         5G       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5D""","=""3""","=""""","=""11.40138467""","=""""","=""0.00000025""","=""0.1126940""","=""""","=""  57                        :    12  3d7.(4F).4d         5F       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5D""","=""0""","=""""","=""11.4419450""","=""""","=""0.0000005""","=""0.0405603""","=""""","=""  99                                                              ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5D""","=""2""","=""""","=""11.44589487""","=""""","=""0.00000025""","=""0.0039499""","=""""","=""  57                        :    20  3d7.(4F).4d         3D       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 5D""","=""1""","=""""","=""11.4565367""","=""""","=""0.0000005""","=""0.0106418""","=""""","=""  50                        :    37  3d7.(4F).4d         5P       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 3G""","=""5""","=""""","=""11.32309646""","=""""","=""0.00000012""","=""-0.1334402""","=""""","=""  56                        :    31  3d7.(4F).4d         5G       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 3G""","=""4""","=""""","=""11.39640435""","=""""","=""0.00000012""","=""0.0733079""","=""""","=""  63                        :    23  3d7.(4F).4d         5G       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 3G""","=""3""","=""""","=""11.47101544""","=""""","=""0.00000025""","=""0.0746111""","=""""","=""  72                        :    23  3d7.(4F).4d         5H       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 3D""","=""3""","=""""","=""11.33320886""","=""""","=""0.00000012""","=""-0.1378066""","=""""","=""  56                        :    21  3d7.(4F).4d         5G       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 3D""","=""2""","=""""","=""11.41211476""","=""""","=""0.00000025""","=""0.0789059""","=""""","=""  52                        :    18  3d7.(4F).4d         5G       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 3D""","=""1""","=""""","=""11.4858770""","=""""","=""0.0000004""","=""0.0737622""","=""""","=""  87                        :     9  3d7.(4F).4d         5D       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 3H""","=""6""","=""""","=""11.35986063""","=""""","=""0.00000012""","=""-0.1260164""","=""""","=""  52                        :    44  3d7.(4F).4d         5H       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 3H""","=""5""","=""""","=""11.45107890""","=""""","=""0.00000025""","=""0.0912183""","=""""","=""  74                        :    18  3d7.(4F).4d         5H       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 3H""","=""4""","=""""","=""11.51681991""","=""""","=""0.00000025""","=""0.0657410""","=""""","=""  88                        :     7  3d7.(4F).4d         5H       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 3P""","=""2""","=""""","=""11.61464406""","=""""","=""0.00000025""","=""0.0978241""","=""""","=""  87                        :     8  3d7.(4F).4d         4D       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 3P""","=""1""","=""""","=""11.7047943""","=""""","=""0.0000004""","=""0.0901502""","=""""","=""  93                        :     3  3d7.(4F).4d         3D       ""","=""L9429"""
"=""3d7.(4F).4d""","=""e 3P""","=""0""","=""""","=""11.7438968""","=""""","=""0.0000009""","=""0.0391025""","=""""","=""  96                        :     2  3d7.(4F).4d         3P       ""","=""L9429"""
"=""3d7.(4F).4d""","=""f 3F""","=""4""","=""""","=""11.62212849""","=""""","=""0.00000012""","=""-0.1217683""","=""""","=""  89                        :     6  3d7.(4F).4d         3G       ""","=""L9429"""
"=""3d7.(4F).4d""","=""f 3F""","=""3""","=""""","=""11.70021337""","=""""","=""0.00000025""","=""0.0780849""","=""""","=""  89                        :     3  3d7.(4F).4d         3G       ""","=""L9429"""
"=""3d7.(4F).4d""","=""f 3F""","=""2""","=""""","=""11.7467215""","=""""","=""0.0000004""","=""0.0465081""","=""""","=""  92                        :     3  3d7.(4F).4d         3D       ""","=""L9429"""
"=""3d7.(4F).5p""","=""5D*""","=""4""","=""""","=""11.7829815""","=""""","=""0.0000006""","=""0.0362600""","=""""","=""  50                        :    21  3d6.(5D).4s.(4D).4p 5D*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""5D*""","=""3""","=""""","=""11.8632252""","=""""","=""0.0000010""","=""0.080244""","=""""","=""  44                        :    23  3d6.(5D).4s.(4D).4p 5D*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""5D*""","=""2""","=""""","=""11.9280041""","=""""","=""0.0000019""","=""0.064779""","=""""","=""  39                        :    26  3d6.(5D).4s.(4D).4p 5D*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""5F*""","=""5""","=""""","=""11.83504147""","=""""","=""0.00000025""","=""-0.0929626""","=""""","=""  91                        :     6  3d7.(4F).5p         5G*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""5F*""","=""4""","=""""","=""11.8995792""","=""""","=""0.0000004""","=""0.0645377""","=""""","=""  75                        :     8  3d7.(4F).5p         3F*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""5F*""","=""3""","=""""","=""11.9639920""","=""""","=""0.0000006""","=""0.0644128""","=""""","=""  78                        :     6  3d7.(4F).5p         5G*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""5F*""","=""2""","=""""","=""12.0129488""","=""""","=""0.0000019""","=""0.048957""","=""""","=""  86                        :     4  3d7.(4F).5p         5G*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""5F*""","=""1""","=""""","=""12.0455285""","=""""","=""0.0000025""","=""0.032580""","=""""","=""  95                        :     2  3d6.(5D).4s.(4D).4p 5F*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""5G*""","=""6""","=""""","=""11.90232621""","=""""","=""0.00000025""","=""-0.143202""","=""""","=""  97                        :     2  3d6.(3H).4s.(4H).4p 5G*      ""","=""L9429"""
"=""3d7.(4F).5p""","=""5G*""","=""4""","=""""","=""12.01187555""","=""""","=""0.00000025""","=""0.1095493""","=""""","=""  55                        :    26  3d7.(4F).5p         3G*      ""","=""L9429"""
