Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f13.(2F*<5/2>).5d.6s.(1D)""","=""1[1/2]*""","=""1/2""","=""""","=""5.855645""","=""""","=""""","=""0.02771""","=""0.74""","=""  50                :    14                                 (2F*<7/2>)(3D) 3[3/2]*  ""","="""""
"=""4f13.(2F*<5/2>).5d.6s.(1D)""","=""1[5/2]*""","=""5/2""","=""""","=""5.868103""","=""""","=""""","=""0.01246""","=""0.990""","=""  58                :    12  (2F*<7/2>).5d2.(3F)            3[3/2]*                 ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3F)""","=""3[11/2]*""","=""9/2""","=""""","=""5.909523""","=""""","=""""","=""0.04142""","=""0.98""","=""  62                :    19                                 (2F*<7/2>)(3F) 3[9/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3F)""","=""3[11/2]*""","=""11/2""","=""""","=""6.013707""","=""""","=""""","=""0.10418""","=""1.10""","=""  54                :    28                                 (2F*<7/2>)(3F) 3[9/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3F)""","=""3[11/2]*""","=""13/2""","=""""","=""6.165386""","=""""","=""""","=""0.15168""","=""1.20""","=""  84                :    15                                 (2F*<7/2>)(3F) 3[13/2]* ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3F)""","=""*""","=""7/2""","=""""","=""5.921304""","=""""","=""""","=""-0.24408""","=""1.08""","=""  41  3[9/2]*       :    38                                 (2F*<7/2>)(3F) 3[5/2]*  ""","="""""
"=""4f13.(2F*<7/2>).6s.6p.(3P*<0>)""","=""(7/2,0)""","=""7/2""","=""""","=""5.940369""","=""""","=""""","=""0.01906""","=""1.280""","=""  85                :    10                                 (2F*<7/2>)(3P*<1>)      ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3F)""","=""3[1/2]*""","=""3/2""","=""""","=""5.954304""","=""""","=""""","=""0.01394""","=""1.38""","=""  53                :    30                                 (2F*<7/2>)(3F) 3[5/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3F)""","=""3[1/2]*""","=""1/2""","=""""","=""6.127191""","=""""","=""""","=""0.17289""","=""1.41""","=""  67                :    22                                 (2F*<7/2>)(3D) 3[3/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3F)""","=""*""","=""5/2""","=""""","=""5.985061""","=""""","=""""","=""-0.14213""","=""1.14""","=""  36  3[3/2]*       :    22  (2F*<5/2>).5d.6s.(1D)          1[5/2]*                 ""","="""""
"=""4f13.(2F*<5/2>).5d.6s.(1D)""","=""1[7/2]*""","=""7/2""","=""""","=""6.020247""","=""""","=""""","=""0.03519""","=""0.941""","=""  81                :    11  (2F*<5/2>).5d2.(1D)            1[7/2]*                 ""","="""""
"=""4f13.(2F*<7/2>).6s.6p.(3P*<1>)""","=""(7/2,1)""","=""7/2""","=""""","=""6.062878""","=""""","=""""","=""0.04263""","=""1.0""","=""  82                :    11                                 (2F*<7/2>)(3P*<0>)      ""","="""""
"=""4f13.(2F*<7/2>).6s.6p.(3P*<1>)""","=""(7/2,1)""","=""9/2""","=""""","=""6.112565""","=""""","=""""","=""0.04969""","=""1.187""","=""  89                :     5                                 (2F*<7/2>)(1P*<1>)      ""","="""""
"=""4f13.(2F*<7/2>).6s.6p.(3P*<1>)""","=""(7/2,1)""","=""5/2""","=""""","=""6.136975""","=""""","=""""","=""0.02441""","=""1.145""","=""  83                :     6                                 (2F*<7/2>)(1P*<1>)      ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3F)""","=""3[9/2]*""","=""7/2""","=""""","=""6.076333""","=""""","=""""","=""-0.06064""","=""1.03""","=""  43                :    15                                 (2F*<7/2>)(3F) 3[5/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3F)""","=""3[9/2]*""","=""9/2""","=""""","=""6.188857""","=""""","=""""","=""0.11252""","=""1.090""","=""  52                :    31                                 (2F*<7/2>)(3F) 3[11/2]* ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3F)""","=""3[9/2]*""","=""11/2""","=""""","=""6.257241""","=""""","=""""","=""0.06838""","=""1.213""","=""  49                :    28                                 (2F*<7/2>)(3F) 3[11/2]* ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3F)""","=""*""","=""3/2""","=""""","=""6.302445""","=""""","=""""","=""0.04520""","=""0.956""","=""  35  3[5/2]*       :    30                                 (2F*<7/2>)(3F) 3[3/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3F)""","=""*""","=""5/2""","=""""","=""6.354049""","=""""","=""""","=""0.05160""","=""1.034""","=""  40  3[7/2]*       :    25                                 (2F*<7/2>)(3F) 3[5/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(1G)""","=""1[1/2]*""","=""1/2""","=""""","=""6.455593""","=""""","=""""","=""0.10154""","=""0.54""","=""  67                :    20                                 (2F*<7/2>)(3F) 3[3/2]*  ""","="""""
"=""4f13.(2F*<7/2>).6s.6p.(3P*<2>)""","=""(7/2,2)""","=""11/2""","=""""","=""6.511322""","=""""","=""""","=""0.05573""","=""1.27""","=""  95                :     4  (2F*<7/2>).5d.6p.(3P*<2>)                              ""","="""""
"=""4f13.(2F*<7/2>).6s.6p.(3P*<2>)""","=""(7/2,2)""","=""3/2""","=""""","=""6.563477""","=""""","=""""","=""0.05215""","=""0.877""","=""  95                :     4  (2F*<7/2>).5d.6p.(3P*<2>)                              ""","="""""
"=""4f13.(2F*<7/2>).6s.6p.(3P*<2>)""","=""(7/2,2)""","=""5/2""","=""""","=""6.621371""","=""""","=""""","=""0.05789""","=""1.033""","=""  89                :     5  4f13.(2F*<7/2>).6s.6p.(3P*<1>)                         ""","="""""
"=""4f13.(2F*<7/2>).6s.6p.(3P*<2>)""","=""(7/2,2)""","=""7/2""","=""""","=""6.659843""","=""""","=""""","=""0.03847""","=""1.181""","=""  93                :     4  (2F*<7/2>).5d.6p.(3P*<2>)                              ""","="""""
"=""4f13.(2F*<7/2>).6s.6p.(3P*<2>)""","=""(7/2,2)""","=""9/2""","=""""","=""6.660519""","=""""","=""""","=""0.00068""","=""1.26""","=""  95                :     4  (2F*<7/2>).5d.6p.(3P*<2>)                              ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3P)""","=""3[7/2]*""","=""9/2""","=""""","=""6.556377""","=""""","=""""","=""-0.10414""","=""1.26""","=""  45                :    35                                 (2F*<7/2>)(3F) 3[7/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3P)""","=""3[7/2]*""","=""7/2""","=""""","=""6.561445""","=""""","=""""","=""0.00507""","=""1.15""","=""  51                :    36                                 (2F*<7/2>)(3F) 3[7/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3P)""","=""3[7/2]*""","=""5/2""","=""""","=""6.586113""","=""""","=""""","=""0.02467""","=""0.944""","=""  67                :    10                                 (2F*<7/2>)(3F) 3[7/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(1G)""","=""1[3/2]*""","=""3/2""","=""""","=""6.569645""","=""""","=""""","=""-0.01647""","=""1.131""","=""  61                :    12                                 (2F*<5/2>)(3F) 3[3/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(1G)""","=""1[15/2]*""","=""15/2""","=""""","=""6.611196""","=""""","=""""","=""0.04155""","=""1.04""","=""  96                :     4                                 (2F*<7/2>)(3F) 3[13/2]* ""","="""""
"=""4f13.(2F*<7/2>).5d2.(1D)""","=""1[7/2]*""","=""7/2""","=""""","=""6.651119""","=""""","=""""","=""0.03992""","=""1.18""","=""  45                :    13                                 (2F*<5/2>)(3F) 3[5/2]*  ""","="""""
"=""4f13.(2F*<5/2>).5d2.(3F)""","=""*""","=""5/2""","=""""","=""6.659982""","=""""","=""""","=""0.00886""","=""1.183""","=""  32  3[5/2]*       :    19                                 (2F*<7/2>)(1D) 1[5/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(1D)""","=""1[11/2]*""","=""11/2""","=""""","=""6.719015""","=""""","=""""","=""0.05903""","=""1.11""","=""  70                :     8                                 (2F*<7/2>)(3F) 3[9/2]*  ""","="""""
"=""4f14.7s""","=""2S""","=""1/2""","=""""","=""6.732875""","=""""","=""""","=""0.01386""","=""2.001""","=""                                                                                    ""","="""""
"=""4f13.(2F*<7/2>).5d2.(1D)""","=""1[9/2]*""","=""9/2""","=""""","=""6.774598""","=""""","=""""","=""0.04172""","=""1.13""","=""  60                :    10                                 (2F*<7/2>)(3P) 3[7/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(1D)""","=""1[3/2]*""","=""3/2""","=""""","=""6.846588""","=""""","=""""","=""0.07199""","=""1.11""","=""  56                :    22                                 (2F*<7/2>)(3P) 3[5/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3P)""","=""3[9/2]*""","=""7/2""","=""""","=""6.876496""","=""""","=""""","=""0.02991""","=""0.878""","=""  62                :    22                                 (2F*<5/2>)(3F) 3[9/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3P)""","=""3[9/2]*""","=""9/2""","=""""","=""6.954074""","=""""","=""""","=""0.07758""","=""1.11""","=""  63                :    10                                 (2F*<7/2>)(1G) 1[9/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3P)""","=""3[9/2]*""","=""11/2""","=""""","=""7.020128""","=""""","=""""","=""0.06605""","=""1.16""","=""  64                :    14                                 (2F*<7/2>)(1G) 1[11/2]* ""","="""""
"=""4f13.(2F*<7/2>).5d.6p.(3F*<2>)""","=""(7/2,2)""","=""3/2""","=""""","=""6.906177""","=""""","=""""","=""-0.11395""","=""1.693""","=""  76                :     8                                 (2F*<7/2>)(3F*<3>)      ""","="""""
"=""4f13.(2F*<7/2>).5d.6p.(3F*<2>)""","=""(7/2,2)""","=""5/2""","=""""","=""7.293194""","=""""","=""""","=""0.38702""","=""1.266""","=""  36                :    20  (2F*<7/2>).6s.6p.(1P*<1>)                              ""","="""""
"=""4f13.(2F*<7/2>).5d.6p.(3F*<2>)""","=""(7/2,2)""","=""11/2""","=""""","=""7.310278""","=""""","=""""","=""0.01708""","=""0.974""","=""  74                :    21                                 (2F*<7/2>)(1D*<2>)      ""","="""""
"=""4f13.(2F*<7/2>).5d.6p.(3F*<2>)""","=""(7/2,2)""","=""7/2""","=""""","=""7.569367""","=""""","=""""","=""0.25909""","=""1.18""","=""  64                :    18                                 (2F*<7/2>)(1D*<2>)      ""","="""""
"=""4f13.(2F*<7/2>).5d.6p.(3F*<2>)""","=""(7/2,2)""","=""9/2""","=""""","=""7.589651""","=""""","=""""","=""0.02028""","=""1.07""","=""  54                :    30                                 (2F*<7/2>)(1D*<2>)      ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3P)""","=""*""","=""5/2""","=""""","=""6.950171""","=""""","=""""","=""-0.63948""","=""1.12""","=""  32  3[5/2]*       :    32                                 (2F*<7/2>)(3F) 3[5/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d.6p.(1P*<1>)""","=""""","=""5/2""","=""""","=""6.989722""","=""""","=""""","=""0.03955""","=""1.226""","=""  24  (7/2,1)       :    22  (2F*<7/2>).6s.6p.(1P*<1>)                              ""","="""""
"=""4f13.(2F*<5/2>).5d2.(3F)""","=""3[11/2]*""","=""9/2""","=""""","=""7.002723""","=""""","=""""","=""0.01300""","=""0.76""","=""  94                :     3                                 (2F*<7/2>)(3P) 3[9/2]*  ""","="""""
"=""4f13.(2F*<5/2>).5d2.(3F)""","=""3[11/2]*""","=""11/2""","=""""","=""7.197470""","=""""","=""""","=""0.19475""","=""0.95""","=""  99                                                                                ""","="""""
"=""4f13.(2F*<5/2>).5d2.(3F)""","=""3[11/2]*""","=""13/2""","=""""","=""7.393452""","=""?""","=""""","=""0.19598""","=""""","=""  93                                                                                ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3P)""","=""3[5/2]*""","=""7/2""","=""""","=""7.005187""","=""""","=""""","=""-0.38826""","=""1.352""","=""  77                :     8                                 (2F*<7/2>)(3P) 3[7/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3P)""","=""3[5/2]*""","=""5/2""","=""""","=""7.166102""","=""""","=""""","=""0.16092""","=""1.151""","=""  50                :    22                                 (2F*<7/2>)(1D) 1[5/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(3P)""","=""3[5/2]*""","=""3/2""","=""""","=""7.211262""","=""""","=""""","=""0.04516""","=""0.94""","=""  60                :    18                                 (2F*<7/2>)(1D) 1[3/2]*  ""","="""""
"=""4f13.(2F*<5/2>).5d2.(3F)""","=""*""","=""3/2""","=""""","=""7.047267""","=""""","=""""","=""-0.16399""","=""0.90""","=""  40  3[5/2]*       :    19                                 (2F*<5/2>)(3F) 3[3/2]*  ""","="""""
"=""4f13.(2F*<5/2>).5d2.(3F)""","=""3[1/2]*""","=""1/2""","=""""","=""7.064336""","=""""","=""""","=""0.01707""","=""2.19""","=""  90                :     8                                 (2F*<5/2>)(3F) 3[3/2]*  ""","="""""
"=""4f13.(2F*<5/2>).5d2.(3F)""","=""3[1/2]*""","=""3/2""","=""""","=""7.411412""","=""""","=""""","=""0.34708""","=""1.63""","=""  71                :    21                                 (2F*<5/2>)(3F) 3[3/2]*  ""","="""""
"=""4f13.(2F*<7/2>).5d2.(1G)""","=""1[7/2]*""","=""7/2""","=""""","=""7.079872""","=""""","=""""","=""-0.33154""","=""1.10""","=""  82                :    11                                 (2F*<7/2>)(1D) 1[7/2]*  ""","="""""
"=""4f13.(2F*<5/2>).5d2.(3F)""","=""3[9/2]*""","=""7/2""","=""""","=""7.133363""","=""""","=""""","=""0.05349""","=""0.87""","=""  54                :    16                                 (2F*<5/2>)(3F) 3[7/2]*  ""","="""""
"=""4f13.(2F*<5/2>).5d2.(3F)""","=""3[9/2]*""","=""9/2""","=""""","=""7.320881""","=""""","=""""","=""0.18752""","=""1.08""","=""  57                :    24                                 (2F*<5/2>)(3F) 3[7/2]*  ""","="""""
"=""4f13.(2F*<5/2>).5d2.(3F)""","=""3[9/2]*""","=""11/2""","=""""","=""7.617939""","=""""","=""""","=""0.29706""","=""1.11""","=""  91                :     4                                 (2F*<7/2>)(1G) 1[11/2]* ""","="""""
"=""4f13.(2F*<7/2>).5d2.(1G)""","=""1[13/2]*""","=""13/2""","=""""","=""7.136731""","=""""","=""""","=""-0.48121""","=""1.04""","=""  94                :     5                                 (2F*<5/2>)(1G) 1[13/2]* ""","="""""
"=""4f13.(2F*<7/2>).6s.6p.(1P*<1>)""","=""(7/2,1)""","=""9/2""","=""""","=""7.161987""","=""""","=""""","=""0.02526""","=""1.12""","=""  45                :    36  (2F*<7/2>).5d.6p.(1P*<1>)                              ""","="""""
"=""4f13.(2F*<5/2>).6s.6p.(3P*<0>)""","=""(5/2,0)""","=""5/2""","=""""","=""7.226284""","=""""","=""""","=""0.06430""","=""0.77""","=""  87                :     5                                 (2F*<5/2>)(3P*<1>)      ""","="""""
"=""4f13.(2F*<7/2>).5d2.(1G)""","=""1[9/2]*""","=""9/2""","=""""","=""7.251159""","=""""","=""""","=""0.02488""","=""1.02""","=""  75                :    11                                 (2F*<5/2>)(3F) 3[9/2]*  ""","="""""
"=""4f13.(2F*<5/2>).5d2.(3F)""","=""3[7/2]*""","=""5/2""","=""""","=""7.273053""","=""""","=""""","=""0.02189""","=""0.86""","=""  59                :    14                                 (2F*<5/2>)(3F) 3[5/2]*  ""","="""""
