Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Leading percentages,Reference
"=""6s2.7p""","=""2P*""","=""3/2""","=""""","=""15.142017""","=""""","=""0.000025""","=""0.63668""","=""  98                                                          ""","=""L21488"""
"=""6s.6p2.(1S)""","=""2S""","=""1/2""","=""""","=""16.240058""","=""""","=""0.000025""","=""1.09804""","=""  70                           :    21  6s.6p2.(3P)      2P   ""","=""L21488"""
"=""6s2.5f""","=""2F*""","=""7/2""","=""""","=""17.042296""","=""""","=""0.000007""","=""0.80224""","=""  96                                                          ""","=""L21488"""
"=""6s2.5f""","=""2F*""","=""5/2""","=""""","=""17.054681""","=""""","=""0.000011""","=""0.01238""","=""  96                                                          ""","=""L21488"""
"=""6s2.8s""","=""2S""","=""1/2""","=""""","=""18.00596""","=""""","=""0.00004""","=""0.95128""","=""  98                                                          ""","=""L21488"""
"=""6s2.7d""","=""2D""","=""3/2""","=""""","=""18.48439""","=""""","=""0.00004""","=""0.47843""","=""  97                                                          ""","=""L21488"""
"=""6s2.7d""","=""2D""","=""5/2""","=""""","=""18.572263""","=""""","=""0.000025""","=""0.08787""","=""  97                                                          ""","=""L21488"""
"=""6s2.8p""","=""2P*""","=""1/2""","=""""","=""19.118227""","=""""","=""0.000025""","=""0.54596""","=""  98                                                          ""","=""L21488"""
"=""6s2.8p""","=""2P*""","=""3/2""","=""""","=""19.393686""","=""""","=""0.000015""","=""0.27546""","=""  97                                                          ""","=""L21488"""
"=""6s2.6f""","=""2F*""","=""7/2""","=""""","=""20.108303""","=""""","=""0.000025""","=""0.71462""","=""  97                                                          ""","=""L21488"""
"=""6s2.6f""","=""2F*""","=""5/2""","=""""","=""20.115395""","=""""","=""0.000025""","=""0.00709""","=""  97                                                          ""","=""L21488"""
"=""6s.6p.(3P*).7s""","=""4P*""","=""1/2""","=""""","=""20.48442""","=""""","=""0.00004""","=""0.36903""","=""  88                           :    10  6s.6p.(3P*).7s   2P*  ""","=""L21488"""
"=""6s.6p.(3P*).7s""","=""4P*""","=""3/2""","=""""","=""21.019567""","=""""","=""0.000017""","=""0.53515""","=""  63                           :    12  6s.6p.(3P*).6d   4F*  ""","=""L21488"""
"=""6s.6p.(3P*).7s""","=""4P*""","=""5/2""","=""""","=""23.37421""","=""""","=""0.00004""","=""2.35464""","=""  99                                                          ""","=""L21488"""
