Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""1s2.2p.6p""","=""1P""","=""1""","=""""","=""12.83598""","=""""","=""0.00003""","=""0.025""","=""L9172"""
"=""1s2.2p.6d""","=""1P*""","=""1""","=""""","=""12.9168""","=""a""","=""0.0006""","=""0.0808""","=""L9172"""
"=""1s2.2p.7s""","=""1P*""","=""1""","=""""","=""12.945""","=""a""","=""0.014""","=""0.03""","=""L9172"""
"=""1s2.2p.7d""","=""1P*""","=""1""","=""""","=""13.0133""","=""a""","=""0.0006""","=""0.07""","=""L9172"""
"=""1s2.2p.8s""","=""1P*""","=""1""","=""""","=""13.029""","=""a""","=""0.014""","=""0.02""","=""L9172"""
"=""1s2.2p.8d""","=""1P*""","=""1""","=""""","=""13.0764""","=""""","=""0.0006""","=""0.05""","=""L9172"""
"=""1s2.2p.9s""","=""1P*""","=""1""","=""""","=""13.083""","=""a""","=""0.014""","=""0.01""","=""L9172"""
"=""1s2.2p.9d""","=""1P*""","=""1""","=""""","=""13.1186""","=""""","=""0.0006""","=""0.04""","=""L9172"""
"=""1s2.2p.10s""","=""1P*""","=""1""","=""""","=""13.121""","=""a""","=""0.014""","=""0.00""","=""L9172"""
"=""1s2.2p.10d""","=""1P*""","=""1""","=""""","=""13.1494""","=""""","=""0.0006""","=""0.03""","=""L9172"""
"=""1s2.2p.11s""","=""1P*""","=""1""","=""""","=""13.152""","=""""","=""0.014""","=""0.00""","=""L9172"""
"=""1s2.2p.12s""","=""1P*""","=""1""","=""""","=""13.170""","=""""","=""0.014""","=""0.02""","=""L9172"""
"=""1s2.2p.11d""","=""1P*""","=""1""","=""""","=""13.1728""","=""""","=""0.0006""","=""0.00""","=""L9172"""
"=""1s2.2p.13s""","=""1P*""","=""1""","=""""","=""13.188""","=""""","=""0.014""","=""0.02""","=""L9172"""
"=""1s2.2p.12d""","=""1P*""","=""1""","=""""","=""13.1899""","=""""","=""0.0006""","=""0.00""","=""L9172"""
"=""1s2.2p.13d""","=""1P*""","=""1""","=""""","=""13.2032""","=""""","=""0.0006""","=""0.0133""","=""L9172"""
"=""1s2.2p.14d""","=""1P*""","=""1""","=""""","=""13.2140""","=""""","=""0.0006""","=""0.0108""","=""L9172"""
"=""1s2.2p.15d""","=""1P*""","=""1""","=""""","=""13.2228""","=""""","=""0.0006""","=""0.0088""","=""L9172"""
"=""1s2.2p.16d""","=""1P*""","=""1""","=""""","=""13.2301""","=""""","=""0.0006""","=""0.0073""","=""L9172"""
"=""Be II (2p 2P*<1/2>)""","=""Limit""","=""---""","=""""","=""13.281358""","=""""","=""0.000007""","=""""","=""L9172"""
"=""Be II (2p 2P*<3/2>)""","=""Limit""","=""---""","=""""","=""13.282174""","=""""","=""0.000007""","=""""","=""L9172"""
"=""1s2.3s.3p""","=""1P*""","=""1""","=""""","=""17.684""","=""a""","=""0.012""","=""4.402""","=""L9172"""
"=""1s2.3s.4p""","=""1P*""","=""1""","=""""","=""18.834""","=""a""","=""0.015""","=""1.15""","=""L9172"""
"=""1s2.3s.7p?""","=""1P*?""","=""1""","=""""","=""19.797""","=""a""","=""0.016""","=""0.96""","=""L9172"""
"=""1s2.3s.8p?""","=""1P*?""","=""1""","=""""","=""19.914""","=""a""","=""0.016""","=""0.12""","=""L9172"""
"=""1s2.3s.9p?""","=""1P*?""","=""1""","=""""","=""19.994""","=""a""","=""0.016""","=""0.08""","=""L9172"""
"=""1s2.3s.10p?""","=""1P*?""","=""1""","=""""","=""20.046""","=""a""","=""0.016""","=""0.05""","=""L9172"""
"=""Be II (3s 2S<1/2>)""","=""Limit""","=""---""","=""""","=""20.26207""","=""""","=""0.00004""","=""""","=""L9172"""
"=""1s.2s2.2p""","=""3P*""","=""2""","=""""","=""114.30""","=""a""","=""0.10""","=""94.04""","=""L9172"""
"=""1s.2s2.2p""","=""3P*""","=""1""","=""""","=""114.30""","=""a""","=""0.10""","=""0.0""","=""L9172"""
"=""1s.2s2.2p""","=""3P*""","=""0""","=""""","=""114.30""","=""a""","=""0.10""","=""0.0""","=""L9172"""
"=""1s.2s2.2p""","=""1P*""","=""1""","=""""","=""115.47""","=""a""","=""0.05""","=""1.2""","=""L9172"""
"=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""3""","=""""","=""115.53""","=""+x""","=""0.04""","=""0.06""","=""L9172"""
"=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""2""","=""""","=""115.53""","=""+x""","=""0.04""","=""0.00""","=""L9172"""
"=""1s.(2S).2s.2p2.(4P)""","=""5P""","=""1""","=""""","=""115.53""","=""+x""","=""0.04""","=""0.00""","=""L9172"""
"=""1s.(2S).2s.2p2.(4P)""","=""3P""","=""2""","=""""","=""118.16""","=""a""","=""0.10""","=""2.6""","=""L9172"""
"=""1s.(2S).2s.2p2.(4P)""","=""3P""","=""1""","=""""","=""118.16""","=""a""","=""0.10""","=""0.0""","=""L9172"""
"=""1s.(2S).2s.2p2.(4P)""","=""3P""","=""0""","=""""","=""118.16""","=""a""","=""0.10""","=""0.0""","=""L9172"""
"=""1s.(2S).2s.2p2.(2D)""","=""3D""","=""3""","=""""","=""118.32""","=""a""","=""0.14""","=""0.2""","=""L9172"""
"=""1s.(2S).2s.2p2.(2D)""","=""3D""","=""2""","=""""","=""118.32""","=""a""","=""0.10""","=""0.0""","=""L9172"""
"=""1s.(2S).2s.2p2.(2D)""","=""3D""","=""1""","=""""","=""118.32""","=""a""","=""0.07""","=""0.0""","=""L9172"""
"=""1s.(2S).2s.2p2.(2S)""","=""3S""","=""1""","=""""","=""119.913""","=""a""","=""0.022""","=""1.59""","=""L9172"""
"=""1s.(2S).2s.2p2.(2P)""","=""3P""","=""2""","=""""","=""121.18""","=""a""","=""0.04""","=""1.27""","=""L9172"""
"=""1s.(2S).2s.2p2.(2P)""","=""3P""","=""1""","=""""","=""121.18""","=""a""","=""0.04""","=""0.00""","=""L9172"""
"=""1s.(2S).2s.2p2.(2P)""","=""3P""","=""0""","=""""","=""121.18""","=""a""","=""0.05""","=""0.00""","=""L9172"""
"=""1s.2s2.3p""","=""1P*""","=""1""","=""""","=""121.398""","=""a""","=""0.024""","=""0.22""","=""L9172"""
"=""1s.(2S).2p3.(4S*)""","=""5S*""","=""2""","=""""","=""122.02""","=""+x""","=""0.04""","=""0.62""","=""L9172"""
"=""1s.(2S).2s.2p2.(2P)""","=""1P""","=""1""","=""""","=""122.24""","=""a""","=""0.20""","=""0.2""","=""L9172"""
"=""1s.2s2.4p?""","=""1P*?""","=""1""","=""""","=""122.514""","=""a""","=""0.025""","=""0.27""","=""L9172"""
"=""1s.2s2.5p?""","=""1P*?""","=""1""","=""""","=""122.93""","=""a""","=""0.06""","=""0.42""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).3p""","=""5P""","=""3""","=""""","=""122.95""","=""+y""","=""0.04""","=""0.02""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).3p""","=""5P""","=""2""","=""""","=""122.95""","=""+y""","=""0.04""","=""0.00""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).3p""","=""5P""","=""1""","=""""","=""122.95""","=""+y""","=""0.04""","=""0.00""","=""L9172"""
"=""Be II (1s.2s2 2S<1/2>)""","=""Limit""","=""---""","=""""","=""123.64""","=""""","=""0.10""","=""""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).4p""","=""5P""","=""3""","=""""","=""124.07""","=""+z""","=""0.04""","=""0.4""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).4p""","=""5P""","=""2""","=""""","=""124.07""","=""+z""","=""0.04""","=""0.00""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).4p""","=""5P""","=""1""","=""""","=""124.07""","=""+z""","=""0.04""","=""0.00""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).3s""","=""1P*""","=""1""","=""""","=""125.15""","=""a""","=""0.12""","=""1.1""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).3d?""","=""1P*?""","=""1""","=""""","=""125.67""","=""?""","=""0.06""","=""0.5""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).4d?""","=""1P*?""","=""1""","=""""","=""126.55""","=""?""","=""0.06""","=""0.88""","=""L9172"""
"=""1s.(2S).2s.2p.(3P*).4s?""","=""1P*?""","=""1""","=""""","=""126.70""","=""?a""","=""0.06""","=""0.15""","=""L9172"""
"=""1s.(2S).2s.2p.(1P*).3s""","=""1P*""","=""1""","=""""","=""127.24""","=""a""","=""0.06""","=""0.54""","=""L9172"""
"=""1s.(2S).2s.2p.(1P*).3d?""","=""1P*?""","=""1""","=""""","=""127.51""","=""?a""","=""0.06""","=""0.27""","=""L9172"""
"=""Be II (1s.(2S).2s.2p.(3P*) 2P*)""","=""Limit""","=""---""","=""""","=""128.071""","=""""","=""0.012""","=""""","=""L9172"""
"=""1s.(2S).2p2.(3P).3p""","=""5S*""","=""2""","=""""","=""128.40""","=""+y""","=""0.04""","=""0.33""","=""L9172"""
"=""1s.(2S).2s.2p.(1P*).4s""","=""1P*""","=""1""","=""""","=""128.76""","=""a""","=""0.06""","=""0.36""","=""L9172"""
"=""1s.(2S).2p2.(3P).4p""","=""5S*""","=""2""","=""""","=""129.45""","=""+z""","=""0.04""","=""0.69""","=""L9172"""
"=""Be II (1s.(2S).2s.2p.(1P*) 2P*)""","=""Limit""","=""---""","=""""","=""130.31""","=""""","=""0.04""","=""""","=""L9172"""
"=""1s.2s.(3S).3s.3p.(3P*)?""","=""1P*?""","=""1""","=""""","=""134.47""","=""?""","=""0.05""","=""4.16""","=""L9172"""
"=""1s.2s.(3S).3s.4p.(3P*)?""","=""1P*?""","=""1""","=""""","=""136.74""","=""?""","=""0.07""","=""2.27""","=""L9172"""
"=""1s.2s.(1S).3s.3p.(1P*)?""","=""1P*?""","=""1""","=""""","=""137.40""","=""?""","=""0.05""","=""0.66""","=""L9172"""
"=""1s.2s.(1S).3s.4p.(1P*)?""","=""1P*?""","=""1""","=""""","=""139.06""","=""?""","=""0.07""","=""1.66""","=""L9172"""
