Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""4d2.(3P).5s""","=""a 4P""","=""5/2""","=""""","=""1.91884554""","=""""","=""0.00000012""","=""0.0183085""","=""1.27""","=""L7610"""
"=""4d2.(3F).5s""","=""a 2F""","=""5/2""","=""""","=""1.90027370""","=""""","=""0.00000012""","=""-0.0185718""","=""1.15""","=""L7610"""
"=""4d2.(3F).5s""","=""a 2F""","=""7/2""","=""""","=""1.96694496""","=""""","=""0.00000012""","=""0.0666713""","=""1.17""","=""L7610"""
"=""4d2.(1D).5s""","=""b 2D""","=""3/2""","=""""","=""1.98300885""","=""""","=""0.00000012""","=""0.0160639""","=""0.86""","=""L7610"""
"=""4d2.(1D).5s""","=""b 2D""","=""5/2""","=""""","=""2.00344392""","=""""","=""0.00000012""","=""0.0204351""","=""1.22""","=""L7610"""
"=""4d.5s.(3D).5p""","=""z 2D*""","=""5/2""","=""""","=""1.99193807""","=""""","=""0.00000012""","=""-0.0115059""","=""1.203""","=""L7610"""
"=""4d.5s.(3D).5p""","=""z 2D*""","=""3/2""","=""""","=""2.00186598""","=""""","=""0.00000012""","=""0.0099279""","=""0.797""","=""L7610"""
"=""4d.5s.(3D).5p""","=""z 4D*""","=""1/2""","=""""","=""2.03779275""","=""""","=""0.00000012""","=""0.0359268""","=""0.01""","=""L7610"""
"=""4d.5s.(3D).5p""","=""z 4D*""","=""3/2""","=""""","=""2.05780343""","=""""","=""0.00000012""","=""0.0200107""","=""1.22""","=""L7610"""
"=""4d.5s.(3D).5p""","=""z 4D*""","=""5/2""","=""""","=""2.08499775""","=""""","=""0.00000012""","=""0.0271943""","=""1.38""","=""L7610"""
"=""4d.5s.(3D).5p""","=""z 4D*""","=""7/2""","=""""","=""2.12213288""","=""""","=""0.00000012""","=""0.0371351""","=""1.42""","=""L7610"""
"=""4d2.(1G).5s""","=""a 2G""","=""9/2""","=""""","=""2.29362274""","=""""","=""0.00000012""","=""0.1714899""","=""1.12""","=""L7610"""
"=""4d2.(1G).5s""","=""a 2G""","=""7/2""","=""""","=""2.29524532""","=""""","=""0.00000012""","=""0.0016226""","=""0.90""","=""L7610"""
"=""4d.5s.(3D).5p""","=""z 4P*""","=""1/2""","=""""","=""2.35276953""","=""""","=""0.00000012""","=""0.0575242""","=""""","=""L7610"""
"=""4d.5s.(3D).5p""","=""z 4P*""","=""3/2""","=""""","=""2.35912087""","=""""","=""0.00000012""","=""0.0063513""","=""""","=""L7610"""
"=""4d.5s.(3D).5p""","=""z 4P*""","=""5/2""","=""""","=""2.37404732""","=""""","=""0.00000012""","=""0.0149264""","=""1.49""","=""L7610"""
