Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""6s.16d""","=""3D""","=""3""","=""""","=""5.133686""","=""""","=""""","=""-0.00007""","=""""","=""L5587"""
"=""6s.16d""","=""3D""","=""1""","=""""","=""5.133754""","=""""","=""""","=""0.00007""","=""""","=""L5587"""
"=""6s.16d""","=""3D""","=""2""","=""""","=""5.133830""","=""""","=""""","=""0.00008""","=""""","=""L4030"""
"=""6s.17p""","=""1P*""","=""1""","=""""","=""5.134315""","=""""","=""""","=""0.00049""","=""""","=""L4542"""
"=""6s.16d""","=""1D""","=""2""","=""""","=""5.135125""","=""""","=""""","=""0.00081""","=""""","=""L4030"""
"=""5d.7d""","=""3P""","=""0""","=""""","=""5.138056""","=""""","=""""","=""0.00293""","=""""","=""L4461"""
"=""5d.7d""","=""3P""","=""1""","=""""","=""5.198770""","=""""","=""""","=""0.06071""","=""""","=""L5587"""
"=""6s.18s""","=""3S""","=""1""","=""""","=""5.139301""","=""""","=""""","=""-0.05947""","=""""","=""L5587"""
"=""6s.18s""","=""1S""","=""0""","=""""","=""5.141352""","=""""","=""""","=""0.00205""","=""""","=""L4461"""
"=""6s.14g""","=""1G""","=""4""","=""""","=""5.141698""","=""u""","=""""","=""0.00035""","=""""","=""L5587"""
"=""6s.14g""","=""3G""","=""5""","=""""","=""5.141698""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.14g""","=""3G""","=""4""","=""""","=""5.141698""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.14g""","=""3G""","=""3""","=""""","=""5.141744""","=""""","=""""","=""0.00005""","=""""","=""L5587"""
"=""6s.18p""","=""3P*""","=""1""","=""""","=""5.144116""","=""""","=""""","=""0.00237""","=""""","=""L4542"""
"=""6s.18p""","=""3P*""","=""2""","=""""","=""5.144328""","=""""","=""""","=""0.00021""","=""""","=""L4542"""
"=""6s.17d""","=""3D""","=""1""","=""""","=""5.144298""","=""""","=""""","=""-0.00003""","=""""","=""L5587"""
"=""6s.17d""","=""3D""","=""2""","=""""","=""5.144380""","=""""","=""""","=""0.00008""","=""""","=""L4030"""
"=""6s.17d""","=""3D""","=""3""","=""""","=""5.144801""","=""""","=""""","=""0.00042""","=""""","=""L5587"""
"=""6s.18p""","=""1P*""","=""1""","=""""","=""5.144649""","=""""","=""""","=""-0.00015""","=""""","=""L4542"""
"=""6s.17d""","=""1D""","=""2""","=""""","=""5.145344""","=""""","=""""","=""0.00069""","=""""","=""L4030"""
"=""6s.19s""","=""3S""","=""1""","=""""","=""5.148710""","=""""","=""""","=""0.00337""","=""""","=""L5587"""
"=""6s.19s""","=""1S""","=""0""","=""""","=""5.149715""","=""""","=""""","=""0.00100""","=""""","=""L4030"""
"=""6s.15g""","=""3G""","=""5""","=""""","=""5.150265""","=""""","=""""","=""0.00055""","=""""","=""L5587"""
"=""6s.15g""","=""3G""","=""4""","=""""","=""5.150770""","=""u""","=""""","=""0.00050""","=""""","=""L5587"""
"=""6s.15g""","=""3G""","=""3""","=""""","=""5.150770""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.15g""","=""1G""","=""4""","=""""","=""5.150770""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.18d""","=""3D""","=""1""","=""""","=""5.152661""","=""""","=""""","=""0.00189""","=""""","=""L5587"""
"=""6s.18d""","=""3D""","=""2""","=""""","=""5.152923""","=""""","=""""","=""0.00026""","=""""","=""L4030"""
"=""6s.18d""","=""3D""","=""3""","=""""","=""5.153102""","=""""","=""""","=""0.00018""","=""""","=""L5587"""
"=""6s.19p""","=""3P*""","=""1""","=""""","=""5.152715""","=""""","=""""","=""-0.00039""","=""""","=""L4542"""
"=""6s.19p""","=""3P*""","=""2""","=""""","=""5.152886""","=""""","=""""","=""0.00017""","=""""","=""L4542"""
"=""6s.19p""","=""1P*""","=""1""","=""""","=""5.153061""","=""""","=""""","=""0.00018""","=""""","=""L4542"""
"=""6s.18d""","=""1D""","=""2""","=""""","=""5.153662""","=""""","=""""","=""0.00060""","=""""","=""L4030"""
"=""5d.7d""","=""1P""","=""1""","=""""","=""5.154069""","=""""","=""""","=""0.00041""","=""""","=""L5587"""
"=""6s.20s""","=""3S""","=""1""","=""""","=""5.156839""","=""""","=""""","=""0.00277""","=""""","=""L5587"""
"=""6s.20s""","=""1S""","=""0""","=""""","=""5.157222""","=""""","=""""","=""0.00038""","=""""","=""L4030"""
"=""6s.16g""","=""1G""","=""4""","=""""","=""5.158174""","=""u""","=""""","=""0.00095""","=""""","=""L5587"""
"=""6s.16g""","=""3G""","=""4""","=""""","=""5.158174""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.16g""","=""3G""","=""3""","=""""","=""5.158174""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.16g""","=""3G""","=""5""","=""""","=""5.158225""","=""""","=""""","=""0.00005""","=""""","=""L5587"""
"=""6s.20p""","=""3P*""","=""1""","=""""","=""5.159766""","=""""","=""""","=""0.00154""","=""""","=""L4542"""
"=""6s.20p""","=""3P*""","=""2""","=""""","=""5.159914""","=""""","=""""","=""0.00015""","=""""","=""L4542"""
"=""6s.19d""","=""3D""","=""2""","=""""","=""5.159942""","=""""","=""""","=""0.00003""","=""""","=""L4030"""
"=""6s.19d""","=""3D""","=""1""","=""""","=""5.159950""","=""""","=""""","=""0.00001""","=""""","=""L5587"""
"=""6s.19d""","=""3D""","=""3""","=""""","=""5.160031""","=""""","=""""","=""0.00008""","=""""","=""L5587"""
"=""6s.20p""","=""1P*""","=""1""","=""""","=""5.159989""","=""""","=""""","=""-0.00004""","=""""","=""L4542"""
"=""6s.19d""","=""1D""","=""2""","=""""","=""5.160517""","=""""","=""""","=""0.00053""","=""""","=""L4030"""
"=""6s.21s""","=""3S""","=""1""","=""""","=""5.163048""","=""""","=""""","=""0.00253""","=""""","=""L5587"""
"=""6s.21s""","=""1S""","=""0""","=""""","=""5.163481""","=""""","=""""","=""0.00043""","=""""","=""L4030"""
"=""6s.17f""","=""3F*""","=""2""","=""""","=""5.163675""","=""""","=""""","=""0.00019""","=""""","=""L4542"""
"=""6s.17g""","=""1G""","=""4""","=""""","=""5.164288""","=""u""","=""""","=""0.00061""","=""""","=""L5587"""
"=""6s.17g""","=""3G""","=""4""","=""""","=""5.164288""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.17g""","=""3G""","=""3""","=""""","=""5.164288""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.17g""","=""3G""","=""5""","=""""","=""5.164322""","=""""","=""""","=""0.00003""","=""""","=""L5587"""
"=""6s.21p""","=""3P*""","=""1""","=""""","=""5.165622""","=""""","=""""","=""0.00130""","=""""","=""L4542"""
"=""6s.21p""","=""1P*""","=""1""","=""""","=""5.165759""","=""""","=""""","=""0.00014""","=""""","=""L4542"""
"=""6s.20d""","=""3D""","=""2""","=""""","=""5.165762""","=""""","=""""","=""0.00000""","=""""","=""L4030"""
"=""6s.20d""","=""3D""","=""1""","=""""","=""5.165762""","=""""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.20d""","=""3D""","=""3""","=""""","=""5.165840""","=""""","=""""","=""0.00008""","=""""","=""L5587"""
"=""6s.20d""","=""1D""","=""2""","=""""","=""5.166231""","=""""","=""""","=""0.00039""","=""""","=""L4030"""
"=""6s.22s""","=""3S""","=""1""","=""""","=""5.168367""","=""""","=""""","=""0.00214""","=""""","=""L5587"""
"=""6s.22s""","=""1S""","=""0""","=""""","=""5.168729""","=""""","=""""","=""0.00036""","=""""","=""L4030"""
"=""6s.18f""","=""3F*""","=""2""","=""""","=""5.168876""","=""""","=""""","=""0.00015""","=""""","=""L4542"""
"=""6s.18g""","=""3G""","=""3""","=""""","=""5.169386""","=""""","=""""","=""0.00051""","=""""","=""L5587"""
"=""6s.18g""","=""3G""","=""5""","=""""","=""5.169438""","=""u""","=""""","=""0.00005""","=""""","=""L5587"""
"=""6s.18g""","=""3G""","=""4""","=""""","=""5.169438""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.18g""","=""1G""","=""4""","=""""","=""5.169438""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.22p""","=""3P*""","=""1""","=""""","=""5.170544""","=""""","=""""","=""0.00111""","=""""","=""L4542"""
"=""6s.22p""","=""1P*""","=""1""","=""""","=""5.170617""","=""""","=""""","=""0.00007""","=""""","=""L4542"""
"=""6s.21d""","=""3D""","=""2""","=""""","=""5.170654""","=""""","=""""","=""0.00004""","=""""","=""L4030"""
"=""6s.21d""","=""3D""","=""1""","=""""","=""5.170662""","=""""","=""""","=""0.00001""","=""""","=""L5587"""
"=""6s.21d""","=""3D""","=""3""","=""""","=""5.170697""","=""""","=""""","=""0.00003""","=""""","=""L5587"""
"=""6s.21d""","=""1D""","=""2""","=""""","=""5.171029""","=""""","=""""","=""0.00033""","=""""","=""L4030"""
"=""6s.23s""","=""3S""","=""1""","=""""","=""5.172864""","=""""","=""""","=""0.00183""","=""""","=""L5587"""
"=""6s.23s""","=""1S""","=""0""","=""""","=""5.173166""","=""""","=""""","=""0.00030""","=""""","=""L4030"""
"=""6s.19f""","=""3F*""","=""2""","=""""","=""5.173289""","=""""","=""""","=""0.00012""","=""""","=""L4542"""
"=""6s.19g""","=""1G""","=""4""","=""""","=""5.173796""","=""u""","=""""","=""0.00051""","=""""","=""L5587"""
"=""6s.19g""","=""3G""","=""5""","=""""","=""5.173796""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.19g""","=""3G""","=""4""","=""""","=""5.173796""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.19g""","=""3G""","=""3""","=""""","=""5.173796""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.23p""","=""1P*""","=""1""","=""""","=""5.174704""","=""""","=""""","=""0.00091""","=""""","=""L4542"""
"=""6s.23p""","=""3P*""","=""2""","=""""","=""5.174777""","=""""","=""""","=""0.00007""","=""""","=""L4542"""
"=""6s.22d""","=""3D""","=""2""","=""""","=""5.174802""","=""""","=""""","=""0.00002""","=""""","=""L4030"""
"=""6s.22d""","=""3D""","=""1""","=""""","=""5.174821""","=""""","=""""","=""0.00002""","=""""","=""L5587"""
"=""6s.22d""","=""3D""","=""3""","=""""","=""5.174993""","=""""","=""""","=""0.00017""","=""""","=""L5587"""
"=""6s.22d""","=""1D""","=""2""","=""""","=""5.175108""","=""""","=""""","=""0.00012""","=""""","=""L4030"""
"=""6s.24s""","=""3S""","=""1""","=""""","=""5.176689""","=""""","=""""","=""0.00158""","=""""","=""L5587"""
"=""6s.24s""","=""1S""","=""0""","=""""","=""5.176950""","=""""","=""""","=""0.00026""","=""""","=""L4030"""
"=""6s.20f""","=""3F*""","=""2""","=""""","=""5.177020""","=""""","=""""","=""0.00007""","=""""","=""L4542"""
"=""6s.20g""","=""1G""","=""4""","=""""","=""5.177467""","=""u""","=""""","=""0.00045""","=""""","=""L5587"""
"=""6s.20g""","=""3G""","=""5""","=""""","=""5.177467""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.20g""","=""3G""","=""4""","=""""","=""5.177467""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.20g""","=""3G""","=""3""","=""""","=""5.177467""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.24p""","=""1P*""","=""1""","=""""","=""5.178243""","=""""","=""""","=""0.00078""","=""""","=""L4542"""
"=""6s.23d""","=""3D""","=""2""","=""""","=""5.178345""","=""""","=""""","=""0.00010""","=""""","=""L4030"""
"=""6s.23d""","=""3D""","=""1""","=""""","=""5.178365""","=""""","=""""","=""0.00002""","=""""","=""L5587"""
"=""6s.23d""","=""3D""","=""3""","=""""","=""5.178470""","=""""","=""""","=""0.00010""","=""""","=""L5587"""
"=""6s.24p""","=""3P*""","=""2""","=""""","=""5.178488""","=""""","=""""","=""0.00002""","=""""","=""L4542"""
"=""6s.23d""","=""1D""","=""2""","=""""","=""5.178597""","=""""","=""""","=""0.00011""","=""""","=""L4030"""
"=""6s.25s""","=""3S""","=""1""","=""""","=""5.179982""","=""""","=""""","=""0.00138""","=""""","=""L5587"""
"=""6s.25s""","=""1S""","=""0""","=""""","=""5.180206""","=""""","=""""","=""0.00022""","=""""","=""L4030"""
"=""6s.21f""","=""3F*""","=""2""","=""""","=""5.180310""","=""""","=""""","=""0.00010""","=""""","=""L4542"""
"=""6s.21g""","=""1G""","=""4""","=""""","=""5.180656""","=""u""","=""""","=""0.00035""","=""""","=""L5587"""
"=""6s.21g""","=""3G""","=""5""","=""""","=""5.180656""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.21g""","=""3G""","=""4""","=""""","=""5.180656""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.21g""","=""3G""","=""3""","=""""","=""5.180656""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.25p""","=""1P*""","=""1""","=""""","=""5.181298""","=""""","=""""","=""0.00064""","=""""","=""L4542"""
"=""6s.24d""","=""3D""","=""2""","=""""","=""5.181391""","=""""","=""""","=""0.00009""","=""""","=""L4030"""
"=""6s.24d""","=""3D""","=""1""","=""""","=""5.181437""","=""""","=""""","=""0.00005""","=""""","=""L5587"""
"=""6s.24d""","=""3D""","=""3""","=""""","=""5.181515""","=""""","=""""","=""0.00008""","=""""","=""L5587"""
"=""6s.25p""","=""3P*""","=""2""","=""""","=""5.181460""","=""""","=""""","=""-0.00005""","=""""","=""L4542"""
"=""6s.24d""","=""1D""","=""2""","=""""","=""5.181612""","=""""","=""""","=""0.00015""","=""""","=""L4030"""
"=""6s.22f""","=""3F*""","=""2""","=""""","=""5.183109""","=""""","=""""","=""0.00150""","=""""","=""L4542"""
"=""6s.22g""","=""1G""","=""4""","=""""","=""5.183427""","=""u""","=""""","=""0.00032""","=""""","=""L5587"""
"=""6s.22g""","=""3G""","=""5""","=""""","=""5.183427""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.22g""","=""3G""","=""4""","=""""","=""5.183427""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.22g""","=""3G""","=""3""","=""""","=""5.183427""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.25d""","=""3D""","=""2""","=""""","=""5.184006""","=""""","=""""","=""0.00058""","=""""","=""L4030"""
"=""6s.25d""","=""3D""","=""1""","=""""","=""5.184081""","=""""","=""""","=""0.00007""","=""""","=""L5587"""
"=""6s.25d""","=""1D""","=""2""","=""""","=""5.184218""","=""""","=""""","=""0.00014""","=""""","=""L4030"""
"=""6s.23f""","=""3F*""","=""2""","=""""","=""5.185552""","=""""","=""""","=""0.00133""","=""""","=""L4542"""
"=""6s.23g""","=""1G""","=""4""","=""""","=""5.185803""","=""u""","=""""","=""0.00025""","=""""","=""L5587"""
"=""6s.23g""","=""3G""","=""5""","=""""","=""5.185803""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.23g""","=""3G""","=""4""","=""""","=""5.185803""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.23g""","=""3G""","=""3""","=""""","=""5.185803""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""5d.7d""","=""1D""","=""2""","=""""","=""5.187686""","=""""","=""""","=""0.00188""","=""""","=""L4030"""
"=""6s.24f""","=""3F*""","=""2""","=""""","=""5.187701""","=""""","=""""","=""0.00001""","=""""","=""L4542"""
"=""6s.24g""","=""3G""","=""4""","=""""","=""5.187777""","=""""","=""""","=""0.00008""","=""""","=""L5587"""
"=""6s.24g""","=""3G""","=""5""","=""""","=""5.187985""","=""u""","=""""","=""0.00021""","=""""","=""L5587"""
"=""6s.24g""","=""3G""","=""3""","=""""","=""5.187985""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.24g""","=""1G""","=""4""","=""""","=""5.187985""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.25f""","=""3F*""","=""2""","=""""","=""5.189588""","=""""","=""""","=""0.00160""","=""""","=""L4542"""
"=""6s.25g""","=""1G""","=""4""","=""""","=""5.189820""","=""u""","=""""","=""0.00023""","=""""","=""L5587"""
"=""6s.25g""","=""3G""","=""5""","=""""","=""5.189820""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.25g""","=""3G""","=""3""","=""""","=""5.189820""","=""u""","=""""","=""0.00000""","=""""","=""L5587"""
"=""6s.25g""","=""3G""","=""4""","=""""","=""5.189843""","=""""","=""""","=""0.00002""","=""""","=""L5587"""
"=""Ba II (5s2.5p6.6s 2S<1/2>)""","=""Limit""","=""---""","=""""","=""5.2116646""","=""""","=""0.0000012""","=""""","=""""","=""L6347,L9224"""
