Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""""","=""433*""","=""9/2""","=""""","=""5.379886""","=""""","=""""","=""0.01891""","=""""","="""""
"=""5d4.(5D).6p""","=""y 4P*""","=""1/2""","=""""","=""5.390610""","=""""","=""""","=""0.01072""","=""2.18""","="""""
"=""5d4.(5D).6p""","=""y 4P*""","=""3/2""","=""""","=""5.540768""","=""""","=""""","=""0.15016""","=""1.809""","="""""
"=""5d4.(5D).6p""","=""y 4P*""","=""5/2""","=""""","=""5.743358""","=""""","=""""","=""0.20259""","=""1.601""","="""""
"=""""","=""434""","=""9/2""","=""""","=""5.392474""","=""?""","=""""","=""-0.35088""","=""""","="""""
"=""""","=""434*""","=""5/2""","=""""","=""5.392897""","=""""","=""""","=""0.00042""","=""1.22""","="""""
"=""""","=""435*""","=""7/2""","=""""","=""5.39744""","=""""","=""""","=""0.00454""","=""1.215""","="""""
"=""""","=""435*""","=""5/2""","=""""","=""5.399609""","=""""","=""""","=""0.00217""","=""0.945""","="""""
"=""""","=""438*""","=""3/2""","=""""","=""5.432818""","=""""","=""""","=""0.03321""","=""1.642""","="""""
"=""""","=""438*""","=""5/2""","=""""","=""5.440531""","=""""","=""""","=""0.00771""","=""1.284""","="""""
"=""5d3.6s.(5F).7s""","=""e 4F""","=""3/2""","=""""","=""5.450903""","=""""","=""""","=""0.01037""","=""""","="""""
"=""5d3.6s.(5F).7s""","=""e 4F""","=""5/2""","=""""","=""5.512536""","=""""","=""""","=""0.06163""","=""0.988""","="""""
"=""5d3.6s.(5F).7s""","=""e 4F""","=""7/2""","=""""","=""5.928572""","=""""","=""""","=""0.41604""","=""""","="""""
"=""5d3.6s.(5F).7s""","=""e 4F""","=""9/2""","=""""","=""6.26240""","=""""","=""""","=""0.33383""","=""""","="""""
"=""""","=""440""","=""3/2""","=""""","=""5.467201""","=""""","=""""","=""-0.79520""","=""""","="""""
"=""""","=""441*""","=""11/2""","=""""","=""5.472825""","=""""","=""""","=""0.00562""","=""1.122""","="""""
"=""""","=""441*""","=""1/2""","=""""","=""5.473426""","=""""","=""""","=""0.00060""","=""0.714""","="""""
"=""""","=""441*""","=""7/2""","=""""","=""5.475834""","=""""","=""""","=""0.00241""","=""1.067""","="""""
"=""""","=""441*""","=""9/2""","=""""","=""5.476831""","=""""","=""""","=""0.00100""","=""1.115""","="""""
"=""""","=""443*""","=""3/2""","=""""","=""5.498723""","=""""","=""""","=""0.02189""","=""1.309""","="""""
"=""""","=""443*""","=""5/2""","=""""","=""5.503212""","=""""","=""""","=""0.00449""","=""1.179""","="""""
"=""""","=""444*""","=""9/2""","=""""","=""5.505216""","=""""","=""""","=""0.00200""","=""1.146""","="""""
"=""""","=""444*""","=""3/2""","=""""","=""5.515308""","=""""","=""""","=""0.01009""","=""1.034""","="""""
"=""5d4.(5D).6p""","=""x 6D*""","=""1/2""","=""""","=""5.519541""","=""""","=""""","=""0.00423""","=""2.378""","="""""
"=""5d4.(5D).6p""","=""x 6D*""","=""3/2""","=""""","=""5.609816""","=""""","=""""","=""0.09028""","=""1.85""","="""""
"=""5d4.(5D).6p""","=""x 6D*""","=""5/2""","=""""","=""5.611026""","=""""","=""""","=""0.00121""","=""1.662""","="""""
"=""5d4.(5D).6p""","=""x 6D*""","=""7/2""","=""""","=""5.754081""","=""""","=""""","=""0.14306""","=""1.532""","="""""
"=""5d4.(5D).6p""","=""x 6D*""","=""9/2""","=""""","=""5.926421""","=""""","=""""","=""0.17234""","=""""","="""""
"=""""","=""4466*""","=""7/2""","=""""","=""5.538279""","=""""","=""""","=""-0.38814""","=""1.682""","="""""
"=""""","=""4469*""","=""7/2""","=""""","=""5.541275""","=""""","=""""","=""0.00300""","=""1.227""","="""""
"=""""","=""450*""","=""11/2""","=""""","=""5.586398""","=""""","=""""","=""0.04512""","=""1.056""","="""""
"=""""","=""451*""","=""7/2""","=""""","=""5.593511""","=""""","=""""","=""0.00711""","=""1.337""","="""""
"=""5d4.(5D).6p""","=""y 6P*""","=""3/2""","=""""","=""5.609260""","=""""","=""""","=""0.01575""","=""1.245""","="""""
"=""5d4.(5D).6p""","=""y 6P*""","=""5/2""","=""""","=""5.667898""","=""""","=""""","=""0.05864""","=""""","="""""
"=""5d4.(5D).6p""","=""y 6P*""","=""7/2""","=""""","=""5.904361""","=""""","=""""","=""0.23646""","=""""","="""""
"=""""","=""452*""","=""3/2""","=""""","=""5.613557""","=""""","=""""","=""-0.29080""","=""""","="""""
"=""""","=""456*""","=""7/2""","=""""","=""5.659663""","=""""","=""""","=""0.04611""","=""1.264""","="""""
"=""""","=""457*""","=""3/2""","=""""","=""5.669001""","=""""","=""""","=""0.00934""","=""1.112""","="""""
"=""""","=""458*""","=""7/2""","=""""","=""5.68363""","=""""","=""""","=""0.01463""","=""""","="""""
"=""""","=""460*""","=""7/2?""","=""""","=""5.71079""","=""""","=""""","=""0.0272""","=""""","="""""
"=""""","=""461*""","=""5/2""","=""""","=""5.717771""","=""""","=""""","=""0.00698""","=""1.254""","="""""
"=""""","=""461*""","=""7/2""","=""""","=""5.724653""","=""""","=""""","=""0.00688""","=""1.186""","="""""
"=""""","=""461*""","=""3/2""","=""""","=""5.725189""","=""""","=""""","=""0.00054""","=""0.896""","="""""
"=""""","=""465*""","=""11/2""","=""""","=""5.771729""","=""""","=""""","=""0.04654""","=""1.266""","="""""
"=""""","=""468*""","=""3/2""","=""""","=""5.813345""","=""""","=""""","=""0.04162""","=""0.737""","="""""
"=""""","=""469*""","=""5/2""","=""""","=""5.818997""","=""""","=""""","=""0.00565""","=""""","="""""
"=""""","=""469*""","=""3/2""","=""""","=""5.824037""","=""""","=""""","=""0.00504""","=""1.871""","="""""
"=""""","=""469""","=""5/2""","=""""","=""5.825012""","=""""","=""""","=""0.00098""","=""""","="""""
"=""""","=""470*""","=""7/2""","=""""","=""5.828872""","=""""","=""""","=""0.00386""","=""""","="""""
"=""""","=""473*""","=""11/2""","=""""","=""5.869347""","=""""","=""""","=""0.04048""","=""""","="""""
"=""""","=""473*""","=""5/2""","=""""","=""5.876486""","=""""","=""""","=""0.00714""","=""""","="""""
"=""""","=""476*""","=""7/2""","=""""","=""5.904749""","=""""","=""""","=""0.02826""","=""""","="""""
"=""""","=""479*""","=""7/2""","=""""","=""5.942706""","=""""","=""""","=""0.03796""","=""""","="""""
"=""""","=""480*""","=""7/2""","=""""","=""5.959872""","=""""","=""""","=""0.01717""","=""""","="""""
"=""""","=""482""","=""5/2""","=""""","=""5.987253""","=""""","=""""","=""0.02738""","=""""","="""""
"=""""","=""483*""","=""5/2""","=""""","=""5.997035""","=""""","=""""","=""0.00978""","=""""","="""""
"=""""","=""484*""","=""9/2""","=""""","=""6.009385""","=""""","=""""","=""0.01235""","=""""","="""""
"=""""","=""491*""","=""9/2""","=""""","=""6.093737""","=""""","=""""","=""0.08435""","=""""","="""""
"=""""","=""4955*""","=""7/2""","=""""","=""6.14354""","=""?""","=""""","=""0.04980""","=""""","="""""
"=""""","=""4959*""","=""7/2""","=""""","=""6.149518""","=""""","=""""","=""0.00598""","=""""","="""""
"=""""","=""498*""","=""7/2""","=""""","=""6.18464""","=""?""","=""""","=""0.03512""","=""""","="""""
"=""""","=""499*""","=""5/2""","=""""","=""6.196894""","=""""","=""""","=""0.01225""","=""""","="""""
"=""""","=""500*""","=""9/2""","=""""","=""6.200954""","=""""","=""""","=""0.00406""","=""""","="""""
"=""""","=""501*""","=""3/2""","=""""","=""6.217256""","=""""","=""""","=""0.01630""","=""""","="""""
"=""""","=""504*""","=""9/2""","=""""","=""6.25368""","=""""","=""""","=""0.03642""","=""""","="""""
"=""""","=""508*""","=""3/2""","=""""","=""6.308037""","=""""","=""""","=""0.05436""","=""""","="""""
"=""""","=""514*""","=""7/2""","=""""","=""6.37503""","=""""","=""""","=""0.06699""","=""""","="""""
"=""""","=""519*""","=""7/2""","=""""","=""6.44501""","=""""","=""""","=""0.0700""","=""""","="""""
"=""""","=""527""","=""9/2""","=""""","=""6.536909""","=""""","=""""","=""0.09190""","=""""","="""""
"=""""","=""529*""","=""3/2""","=""""","=""6.55973""","=""""","=""""","=""0.02282""","=""""","="""""
"=""5d3.6s.(5F).8s""","=""f 4F""","=""5/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d3.6s.(5F).8s""","=""f 4F""","=""7/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d3.6s.(5F).8s""","=""f 4F""","=""9/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5d3.6s.(5F).8s""","=""f 4F""","=""3/2""","=""""","=""6.749770""","=""""","=""""","=""""","=""0.502""","="""""
"=""""","=""544""","=""5/2""","=""""","=""6.754794""","=""""","=""""","=""0.00502""","=""""","="""""
"=""""","=""552""","=""9/2""","=""""","=""6.847968""","=""""","=""""","=""0.09317""","=""""","="""""
"=""""","=""560""","=""5/2""","=""""","=""6.94934""","=""""","=""""","=""0.10137""","=""""","="""""
"=""""","=""583""","=""3/2""","=""""","=""7.239656""","=""""","=""""","=""0.29032""","=""""","="""""
"=""""","=""585*""","=""3/2""","=""""","=""7.263475""","=""""","=""""","=""0.02382""","=""""","="""""
"=""Ta II (5d3.6s 5F<1>)""","=""Limit""","=""---""","=""""","=""7.549571""","=""""","=""0.000025""","=""""","=""""","=""L13153"""
"=""""","=""615""","=""1/2""","=""""","=""7.631372""","=""""","=""""","=""0.08180""","=""""","="""""
"=""""","=""617""","=""5/2""","=""""","=""7.65441""","=""""","=""""","=""0.02304""","=""""","="""""
"=""""","=""617""","=""3/2""","=""""","=""7.660892""","=""""","=""""","=""0.00648""","=""""","="""""
