Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""5d10.6s.8s""","=""1S""","=""0""","=""""","=""9.224990""","=""""","=""0.000005""","=""0.054978""","=""""","="""""
"=""5d10.6s.8p""","=""3P*""","=""0""","=""""","=""9.4782339""","=""""","=""0.0000015""","=""0.253244""","=""""","="""""
"=""5d10.6s.8p""","=""3P*""","=""1""","=""""","=""9.4806918""","=""""","=""0.0000015""","=""0.002458""","=""1.4946""","="""""
"=""5d10.6s.8p""","=""3P*""","=""2""","=""""","=""9.524891""","=""""","=""0.000011""","=""0.044199""","=""1.4825""","="""""
"=""5d10.6s.8p""","=""1P*""","=""1""","=""""","=""9.5298144""","=""""","=""0.0000012""","=""0.004923""","=""""","="""""
"=""5d10.6s.7d""","=""1D""","=""2""","=""""","=""9.5547145""","=""""","=""0.0000009""","=""0.024900""","=""1.0219""","="""""
"=""5d10.6s.7d""","=""3D""","=""1""","=""""","=""9.5572500""","=""""","=""0.0000025""","=""0.002536""","=""0.4996""","="""""
"=""5d10.6s.7d""","=""3D""","=""2""","=""""","=""9.5601496""","=""""","=""0.0000009""","=""0.002900""","=""1.1465""","="""""
"=""5d10.6s.7d""","=""3D""","=""3""","=""""","=""9.5628234""","=""""","=""0.0000016""","=""0.002674""","=""1.3306""","="""""
"=""5d10.6s.5f""","=""3F*""","=""2""","=""""","=""9.576150""","=""""","=""0.000010""","=""0.013327""","=""""","="""""
"=""5d10.6s.5f""","=""3F*""","=""3""","=""""","=""9.576423""","=""""","=""0.000006""","=""0.00027""","=""""","="""""
"=""5d10.6s.5f""","=""3F*""","=""4""","=""""","=""9.582349""","=""""","=""0.000009""","=""0.00593""","=""""","="""""
"=""5d10.6s.5f""","=""1F*""","=""3""","=""""","=""9.576727""","=""""","=""0.000007""","=""-0.00562""","=""""","="""""
"=""5d10.6s.9s""","=""3S""","=""1""","=""""","=""9.697563""","=""""","=""0.000004""","=""0.120836""","=""2.0088""","="""""
"=""5d10.6s.9s""","=""1S""","=""0""","=""""","=""9.720887""","=""""","=""0.000006""","=""0.023324""","=""""","="""""
"=""5d9.6s2.(2D<5/2>).6p""","=""2[5/2]*""","=""2""","=""""","=""9.754706""","=""""","=""0.000019""","=""0.03382""","=""1.1170""","="""""
"=""5d9.6s2.(2D<5/2>).6p""","=""2[5/2]*""","=""3""","=""""","=""9.934544""","=""""","=""0.000025""","=""0.17984""","=""""","="""""
"=""5d10.6s.9p""","=""3P*""","=""0""","=""""","=""9.8413266""","=""""","=""0.0000020""","=""-0.09322""","=""""","="""""
"=""5d10.6s.9p""","=""3P*""","=""1""","=""""","=""9.8459094""","=""""","=""0.0000020""","=""0.004583""","=""""","="""""
"=""5d10.6s.9p""","=""3P*""","=""2""","=""""","=""9.87059""","=""""","=""0.00017""","=""0.02468""","=""""","="""""
"=""5d10.6s.8d""","=""1D""","=""2""","=""""","=""9.876651""","=""""","=""0.000005""","=""0.0061""","=""1.028""","="""""
"=""5d10.6s.8d""","=""3D""","=""1""","=""""","=""9.878884""","=""""","=""0.000004""","=""0.002233""","=""""","="""""
"=""5d10.6s.8d""","=""3D""","=""2""","=""""","=""9.880321""","=""""","=""0.000004""","=""0.001437""","=""""","="""""
"=""5d10.6s.8d""","=""3D""","=""3""","=""""","=""9.881854""","=""""","=""0.000004""","=""0.001533""","=""""","="""""
"=""5d10.6s.6f""","=""3F*""","=""3""","=""""","=""9.88695""","=""""","=""0.00004""","=""0.00510""","=""""","="""""
"=""5d10.6s.6f""","=""3F*""","=""2""","=""""","=""9.886959""","=""""","=""0.000025""","=""0.00001""","=""""","="""""
"=""5d10.6s.6f""","=""3F*""","=""4""","=""""","=""9.88757""","=""""","=""0.00004""","=""0.00061""","=""""","="""""
"=""5d10.6s.6f""","=""1F*""","=""3""","=""""","=""9.88705""","=""""","=""0.00004""","=""-0.00052""","=""""","="""""
"=""5d10.6s.5g""","=""3G""","=""4""","=""""","=""9.891950""","=""""","=""0.000007""","=""0.00490""","=""""","="""""
"=""5d10.6s.5g""","=""3G""","=""5""","=""""","=""9.8925""","=""""","=""0.0007""","=""0.0006""","=""""","="""""
"=""5d10.6s.5g""","=""1G""","=""4""","=""""","=""9.8920""","=""""","=""0.0007""","=""-0.0005""","=""""","="""""
"=""5d10.6s.9p""","=""1P*""","=""1""","=""""","=""9.914254""","=""""","=""0.000019""","=""0.0223""","=""""","="""""
"=""5d10.6s.10s""","=""3S""","=""1""","=""""","=""9.951960""","=""""","=""0.000004""","=""0.03771""","=""""","="""""
"=""5d10.6s.10s""","=""1S""","=""0""","=""""","=""9.9640556""","=""""","=""0.0000011""","=""0.012096""","=""""","="""""
