Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""5p2.(3P<1>).5f""","=""2[2]*""","=""3/2""","=""""","=""8.4339868""","=""""","=""0.0000006""","=""0.0001023""","=""""","=""  56             :    44  5p2.4f  ""","=""L10083"""
"=""5p2.(3P<2>).4f""","=""2[1]*""","=""3/2""","=""""","=""8.439617""","=""""","=""0.000012""","=""0.00563""","=""""","=""  85                              ""","=""L6684"""
"=""""","=""68141""","=""3/2""","=""""","=""8.44847""","=""?""","=""0.00005""","=""0.00885""","=""""","=""                                  ""","=""L3466"""
"=""5p2.(3P<2>).4f""","=""2[3]*""","=""5/2""","=""""","=""8.4493023""","=""""","=""0.0000006""","=""0.00083""","=""""","=""  77             :     7  5p2.5f  ""","=""L10083"""
"=""5p2.(3P<2>).4f""","=""2[2]*""","=""5/2""","=""""","=""8.4504047""","=""""","=""0.0000006""","=""0.0011024""","=""""","=""  47             :    44  5p2.5f  ""","=""L10083"""
"=""5p2.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""""","=""8.4512653""","=""""","=""0.0000006""","=""0.0008606""","=""""","=""  59             :    28  5p2.5f  ""","=""L10083"""
"=""5p2.(3P).13d""","=""2D""","=""3/2,5/2""","=""""","=""8.49313""","=""""","=""0.00005""","=""0.04186""","=""""","=""                                  ""","=""L6231,L3466"""
"=""5p2.(3P<1>).9p""","=""(1,1/2)*""","=""1/2""","=""""","=""8.548177""","=""""","=""0.000025""","=""0.05505""","=""""","=""  93                              ""","=""L6684"""
"=""5p2.(3P<1>).9p""","=""(1,1/2)*""","=""3/2""","=""""","=""8.550806""","=""""","=""0.000025""","=""0.00263""","=""""","=""  88                              ""","=""L6684"""
"=""5p2.(3P).8d""","=""""","=""5/2?""","=""""","=""8.55389""","=""""","=""0.00004""","=""0.00308""","=""""","=""                                  ""","=""L6231,L3466"""
"=""5p2.(3P<1>).9p""","=""(1,3/2)*""","=""5/2""","=""""","=""8.559534""","=""""","=""0.000025""","=""0.00564""","=""""","="" 100                              ""","=""L6684"""
"=""5p2.(3P<1>).9p""","=""(1,3/2)*""","=""1/2""","=""""","=""8.560154""","=""""","=""0.000025""","=""0.00062""","=""""","=""  91                              ""","=""L6684"""
"=""5p2.(3P<1>).9p""","=""(1,3/2)*""","=""3/2""","=""""","=""8.561580""","=""""","=""0.000025""","=""0.00143""","=""""","=""  89                              ""","=""L6684"""
"=""Sb II (5s2.5p2 3P<0>)""","=""Limit""","=""---""","=""""","=""8.608389""","=""""","=""0.000012""","=""""","=""""","=""                                  ""","=""L8844,L6684"""
"=""5p2.(3P).9d""","=""""","=""1/2?""","=""""","=""8.66563""","=""""","=""0.00005""","=""0.05724""","=""""","=""                                  ""","=""L6231,L3466"""
"=""5p2.(3P).11d""","=""4P""","=""5/2""","=""""","=""8.81363""","=""""","=""0.00005""","=""0.14800""","=""""","=""                                  ""","=""L6231"""
