Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4d6.(5D).5d""","=""4D""","=""7/2""","=""""","=""6.048552""","=""""","=""""","=""-0.14304""","=""""","=""  53         :    19                       6P   ""","=""L149,L14280"""
"=""4d6.(5D).5d""","=""4D""","=""5/2""","=""""","=""6.068299""","=""""","=""""","=""0.01975""","=""""","=""  35         :    24                       6F   ""","=""L149,L14280"""
"=""4d6.(5D).5d""","=""4D""","=""3/2""","=""""","=""6.166364""","=""""","=""""","=""0.09807""","=""""","=""  43         :    32                       6F   ""","=""L149,L14280"""
"=""4d6.(5D).5d""","=""4G""","=""11/2""","=""""","=""6.049127""","=""""","=""""","=""-0.11724""","=""""","=""  78         :    19                       6G   ""","=""L14280"""
"=""4d6.(5D).5d""","=""4G""","=""9/2""","=""""","=""6.117442""","=""""","=""""","=""0.06831""","=""""","=""  49         :    25                       6F   ""","=""L14280"""
"=""4d6.(5D).5d""","=""4G""","=""7/2""","=""""","=""6.176102""","=""""","=""""","=""0.05866""","=""""","=""  26         :    29                       6D   ""","=""L149,L14280"""
"=""4d5.(4F).5s.(5F).5p""","=""6D*""","=""9/2""","=""""","=""6.087458""","=""""","=""""","=""-0.08864""","=""""","=""  17         :    14  4d6.(3G).5p          4F*  ""","=""L149,L14280"""
"=""""","=""3*""","=""7/2""","=""""","=""6.091345""","=""""","=""""","=""0.00389""","=""""","=""                                                ""","=""L149,L14280"""
"=""4d6.(1I).5p""","=""2H*""","=""11/2""","=""""","=""6.097083""","=""""","=""""","=""0.00574""","=""""","=""  49         :    16  4d5.(4G).5s.(3G).5p  2H*  ""","=""L14280"""
"=""4d6.(1I).5p""","=""2H*""","=""9/2""","=""""","=""6.176382""","=""""","=""""","=""0.07930""","=""""","=""  17         :    13  4d6.(5D).6p          4F*  ""","=""L149,L14280"""
"=""4d6.(5D).5d""","=""4S""","=""3/2""","=""""","=""6.115962""","=""""","=""""","=""-0.06042""","=""""","=""  41         :    34                       6F   ""","=""L14280"""
"=""4d5.(6S).5s.(5S).6s""","=""6S""","=""5/2""","=""""","=""6.117072""","=""""","=""""","=""0.00111""","=""""","=""                                                ""","=""L149,L14280"""
"=""""","=""4""","=""7/2""","=""""","=""6.146312""","=""?""","=""""","=""0.02924""","=""""","=""                                                ""","=""L149"""
"=""4d6.(5D).5d""","=""4F""","=""9/2""","=""""","=""6.192001""","=""""","=""""","=""0.04569""","=""""","=""  49         :    32                       4G   ""","=""L14280"""
"=""4d6.(5D).5d""","=""4F""","=""7/2""","=""""","=""6.241151""","=""""","=""""","=""0.04915""","=""""","=""  63         :    21                       4G   ""","=""L14280"""
"=""4d6.(1I).5p""","=""2I*""","=""13/2""","=""""","=""6.235178""","=""""","=""""","=""-0.00597""","=""""","=""  81         :    11  4d5.(2I).5s.(3I).5p  2I*  ""","=""L14280"""
"=""4d6.(1I).5p""","=""2I*""","=""11/2""","=""""","=""6.240896""","=""""","=""""","=""0.00572""","=""""","=""  75         :     9  4d5.(2I).5s.(3I).5p  2I*  ""","=""L14280"""
"=""4d5.(4G).5s.(3G).5p""","=""2H*""","=""11/2""","=""""","=""6.295614""","=""""","=""""","=""0.05472""","=""""","=""  25         :    20  4d6.(3G).5p          2H*  ""","=""L14280"""
"=""4d5.(4G).5s.(3G).5p""","=""2H*""","=""9/2""","=""""","=""6.338920""","=""""","=""""","=""0.04331""","=""""","=""  12         :    20  4d5.(2I).5s.(3I).5p  4H*  ""","=""L14280"""
"=""4d5.(2I).5s.(3I).5p""","=""4H*""","=""13/2""","=""""","=""6.343487""","=""""","=""""","=""0.00457""","=""""","=""  78         :    11  4d5.(4G).5s.(3G).5p  4H*  ""","=""L14280"""
"=""4d5.(2I).5s.(3I).5p""","=""4H*""","=""11/2""","=""""","=""6.350624""","=""""","=""""","=""0.00714""","=""""","=""  56         :     7  4d5.(2F1).5s.(3F).5p 4G*  ""","=""L149,L14280"""
