Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5s.8f""","=""3F*""","=""3""","=""""","=""5.476505""","=""""","=""0.000004""","=""0.000024""","=""L15350"""
"=""5s.8f""","=""3F*""","=""4""","=""""","=""5.476546""","=""""","=""0.000004""","=""0.000041""","=""L15350"""
"=""5s.8f""","=""1F*""","=""3""","=""""","=""5.478848""","=""""","=""0.000004""","=""0.002302""","=""L15350"""
"=""5s.10d""","=""1D""","=""2""","=""""","=""5.48499335""","=""""","=""0.00000012""","=""0.006145""","=""L5644"""
"=""5s.11p""","=""3P*""","=""0""","=""""","=""5.487875""","=""""","=""0.000009""","=""0.002882""","=""L4542"""
"=""5s.11p""","=""3P*""","=""1""","=""""","=""5.488101""","=""""","=""0.000009""","=""0.00023""","=""L4542"""
"=""5s.11p""","=""3P*""","=""2""","=""""","=""5.488622""","=""""","=""0.000009""","=""0.00052""","=""L4542"""
"=""5s.10d""","=""3D""","=""2""","=""""","=""5.490877""","=""""","=""0.000025""","=""0.00225""","=""L9511"""
"=""5s.11p""","=""1P*""","=""1""","=""""","=""5.500735""","=""""","=""0.000004""","=""0.00986""","=""L15350"""
"=""5s.12s""","=""3S""","=""1""","=""""","=""5.51187""","=""""","=""0.00003""","=""0.01114""","=""L15350"""
"=""5s.12s""","=""1S""","=""0""","=""""","=""5.51640846""","=""""","=""0.00000012""","=""0.00454""","=""L5644"""
"=""4d2""","=""3P""","=""0""","=""""","=""5.5205003""","=""""","=""0.0000012""","=""0.004092""","=""L15350"""
"=""4d2""","=""3P""","=""1""","=""""","=""5.5291894""","=""""","=""0.0000011""","=""0.008689""","=""L15350"""
"=""4d2""","=""3P""","=""2""","=""""","=""5.5457669""","=""""","=""0.0000012""","=""0.016578""","=""L15350"""
"=""5s.9f""","=""3F*""","=""2""","=""""","=""5.522786""","=""""","=""0.000004""","=""-0.022981""","=""L15350"""
"=""5s.9f""","=""3F*""","=""3""","=""""","=""5.522807""","=""""","=""0.000004""","=""0.000021""","=""L15350"""
"=""5s.9f""","=""3F*""","=""4""","=""""","=""5.522830""","=""""","=""0.000004""","=""0.000023""","=""L15350"""
"=""5s.9f""","=""1F*""","=""3""","=""""","=""5.524299""","=""""","=""0.000004""","=""0.001469""","=""L15350"""
"=""5s.11d""","=""1D""","=""2""","=""""","=""5.52705302""","=""""","=""0.00000012""","=""0.002754""","=""L5644"""
"=""5s.12p""","=""3P*""","=""0""","=""""","=""5.530874""","=""""","=""0.000005""","=""0.003821""","=""L4542"""
"=""5s.12p""","=""3P*""","=""1""","=""""","=""5.531040""","=""""","=""0.000005""","=""0.000166""","=""L4542"""
"=""5s.12p""","=""3P*""","=""2""","=""""","=""5.531404""","=""""","=""0.000005""","=""0.000364""","=""L4542"""
