Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""5p5.(2P*<1/2>).5f""","=""2[7/2]""","=""3""","=""""","=""12.88545""","=""""","=""""","=""0.0000""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).9s""","=""2[1/2]*""","=""1""","=""""","=""12.8887""","=""""","=""""","=""0.0032""","=""""","=""L3466"""
"=""5p5.(2P*<1/2>).8d""","=""2[3/2]*""","=""1""","=""""","=""13.0200""","=""""","=""""","=""0.131""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).6f""","=""2[7/2]""","=""4""","=""""","=""13.05407""","=""""","=""""","=""0.0341""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).6f""","=""2[7/2]""","=""3""","=""""","=""13.05407""","=""""","=""""","=""0.0000""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).6f""","=""2[5/2]""","=""3""","=""""","=""13.05407""","=""""","=""""","=""0.0000""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).6f""","=""2[5/2]""","=""2""","=""""","=""13.05407""","=""""","=""""","=""0.0000""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).10s""","=""2[1/2]*""","=""1""","=""""","=""13.05599""","=""""","=""""","=""0.0019""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).9d""","=""2[3/2]*""","=""1""","=""""","=""13.1350""","=""""","=""""","=""0.0790""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).7f""","=""2[7/2]""","=""4""","=""""","=""13.15569""","=""""","=""""","=""0.0207""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).7f""","=""2[7/2]""","=""3""","=""""","=""13.15569""","=""""","=""""","=""0.0000""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).7f""","=""2[5/2]""","=""3""","=""""","=""13.15569""","=""""","=""""","=""0.0000""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).7f""","=""2[5/2]""","=""2""","=""""","=""13.15569""","=""""","=""""","=""0.0000""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).11s""","=""2[1/2]*""","=""1""","=""""","=""13.15730""","=""""","=""""","=""0.0016""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).10d""","=""2[3/2]*""","=""1""","=""""","=""13.2078""","=""""","=""""","=""0.0505""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).8f""","=""2[7/2]""","=""4""","=""""","=""13.22156""","=""""","=""""","=""0.0138""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).8f""","=""2[7/2]""","=""3""","=""""","=""13.22156""","=""""","=""""","=""0.0000""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).8f""","=""2[5/2]""","=""3""","=""""","=""13.22156""","=""""","=""""","=""0.0000""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).8f""","=""2[5/2]""","=""2""","=""""","=""13.22156""","=""""","=""""","=""0.0000""","=""""","=""L4103"""
"=""5p5.(2P*<1/2>).12s""","=""2[1/2]*""","=""1""","=""""","=""13.22287""","=""""","=""""","=""0.0013""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).11d""","=""2[3/2]*""","=""1""","=""""","=""13.2575""","=""""","=""""","=""0.0346""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).13s""","=""2[1/2]*""","=""1""","=""""","=""13.26776""","=""""","=""""","=""0.0103""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).12d""","=""2[3/2]*""","=""1""","=""""","=""13.2922""","=""""","=""""","=""0.0244""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).14s""","=""2[1/2]*""","=""1""","=""""","=""13.29985""","=""""","=""""","=""0.0076""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).13d""","=""2[3/2]*""","=""1""","=""""","=""13.3178""","=""""","=""""","=""0.0180""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).15s""","=""2[1/2]*""","=""1""","=""""","=""13.32355""","=""""","=""""","=""0.0057""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).14d""","=""2[3/2]*""","=""1""","=""""","=""13.33717""","=""""","=""""","=""0.0136""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).16s""","=""2[1/2]*""","=""1""","=""""","=""13.34159""","=""""","=""""","=""0.0044""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).15d""","=""2[3/2]*""","=""1""","=""""","=""13.35216""","=""""","=""""","=""0.0106""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).17s""","=""2[1/2]*""","=""1""","=""""","=""13.35560""","=""""","=""""","=""0.0034""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).16d""","=""2[3/2]*""","=""1""","=""""","=""13.36396""","=""""","=""""","=""0.0084""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).18s""","=""2[1/2]*""","=""1""","=""""","=""13.36674""","=""""","=""""","=""0.0028""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).17d""","=""2[3/2]*""","=""1""","=""""","=""13.37346""","=""""","=""""","=""0.0067""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).19s""","=""2[1/2]*""","=""1""","=""""","=""13.37570""","=""""","=""""","=""0.0022""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).18d""","=""2[3/2]*""","=""1""","=""""","=""13.38118""","=""""","=""""","=""0.0055""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).20s""","=""2[1/2]*""","=""1""","=""""","=""13.38304""","=""""","=""""","=""0.0019""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).19d""","=""2[3/2]*""","=""1""","=""""","=""13.38758""","=""""","=""""","=""0.0045""","=""""","=""L6449"""
"=""5p5.(2P*<1/2>).20d""","=""2[3/2]*""","=""1""","=""""","=""13.39293""","=""""","=""""","=""0.0053""","=""""","=""L6449"""
"=""Xe II (5s2.5p5 2P*<1/2>)""","=""Limit""","=""---""","=""""","=""13.436267""","=""""","=""""","=""""","=""""","="""""
"=""5s.5p6.(2S*<1/2>).6p""","=""*""","=""1""","=""""","=""20.9515""","=""""","=""""","=""7.5152""","=""""","=""L1526"""
"=""5s.5p6.(2S*<1/2>).7p""","=""*""","=""1""","=""""","=""22.2262""","=""""","=""""","=""1.275""","=""""","=""L1526"""
"=""5p4.(3P).6s.(4P<5/2>).7p""","=""*""","=""1""","=""""","=""22.5114""","=""""","=""""","=""0.285""","=""""","=""L1526"""
"=""5s.5p6.(2S*<1/2>).8p""","=""*""","=""1""","=""""","=""22.7044""","=""""","=""""","=""0.193""","=""""","=""L1526"""
"=""5p4.(3P).6s.(4P<3/2>).7p""","=""*""","=""1""","=""""","=""22.7837""","=""""","=""""","=""0.079""","=""""","=""L1526"""
"=""5s.5p6.(2S*<1/2>).9p""","=""*""","=""1""","=""""","=""22.9371""","=""""","=""""","=""0.153""","=""""","=""L1526"""
"=""5p4.(3P).6s.(4P<5/2>).8p""","=""*""","=""1""","=""""","=""22.9885""","=""""","=""""","=""0.051""","=""""","=""L1526"""
"=""5s.5p6.(2S*<1/2>).10p""","=""*""","=""1""","=""""","=""23.0685""","=""""","=""""","=""0.080""","=""""","=""L1526"""
"=""5s.5p6.(2S*<1/2>).11p""","=""*""","=""1""","=""""","=""23.1508""","=""""","=""""","=""0.082""","=""""","=""L1526"""
"=""5p4.(3P).6s.(4P<5/2>).9p""","=""*""","=""1""","=""""","=""23.1929""","=""""","=""""","=""0.042""","=""""","=""L1526"""
"=""5s.5p6.(2S*<1/2>).12p""","=""*""","=""1""","=""""","=""23.2062""","=""""","=""""","=""0.013""","=""""","=""L1526"""
"=""5p4.(3P).6s.(4P<3/2>).8p""","=""*""","=""1""","=""""","=""23.2468""","=""""","=""""","=""0.041""","=""""","=""L1526"""
"=""5s.5p6.(2S*<1/2>).13p""","=""*""","=""1""","=""""","=""23.2468""","=""""","=""""","=""0.000""","=""""","=""L1526"""
"=""5s.5p6.(2S*<1/2>).14p""","=""*""","=""1""","=""""","=""23.2721""","=""""","=""""","=""0.025""","=""""","=""L1526"""
"=""5p4.(3P).6s.(4P<5/2>).10p""","=""*""","=""1""","=""""","=""23.3330""","=""""","=""""","=""0.061""","=""""","=""L1526"""
"=""5s.5p6.(2S*<1/2>).19p""","=""*""","=""1""","=""""","=""23.3399""","=""""","=""""","=""0.007""","=""""","=""L1526"""
"=""5s.5p6.(2S*<1/2>).21p""","=""*""","=""1""","=""""","=""23.3523""","=""""","=""""","=""0.012""","=""""","=""L1526"""
"=""5s.5p6.(2S*<1/2>).22p""","=""*""","=""1""","=""""","=""23.3566""","=""""","=""""","=""0.004""","=""""","=""L1526"""
"=""5s.5p6.(2S*<1/2>).23p""","=""*""","=""1""","=""""","=""23.3606""","=""""","=""""","=""0.004""","=""""","=""L1526"""
"=""5p4.(3P).6s.(4P<5/2>).11p""","=""*""","=""1""","=""""","=""23.4224""","=""""","=""""","=""0.062""","=""""","=""L1526"""
"=""5p4.(3P).6s.(4P<3/2>).9p""","=""*""","=""1""","=""""","=""23.4631""","=""""","=""""","=""0.041""","=""""","=""L1526"""
"=""5p4.(3P).6s.(4P<5/2>).12p""","=""*""","=""1""","=""""","=""23.4796""","=""""","=""""","=""0.017""","=""""","=""L1526"""
"=""5p4.(3P).6s.(4P<3/2>).10p""","=""*""","=""1""","=""""","=""23.5814""","=""""","=""""","=""0.102""","=""""","=""L1526"""
"=""5p4.(3P).6p.(4D*<3/2>).10d""","=""*""","=""1""","=""""","=""26.3538""","=""""","=""""","=""2.772""","=""""","=""L1526"""
"=""5p4.(3P).6p.(4D*<3/2>).11d""","=""*""","=""1""","=""""","=""26.4133""","=""""","=""""","=""0.059""","=""""","=""L1526"""
"=""5p4.(3P).6p.(4D*<3/2>).12d""","=""*""","=""1""","=""""","=""26.4545""","=""""","=""""","=""0.041""","=""""","=""L1526"""
"=""5p4.(3P).6p.(4D*<3/2>).13d""","=""*""","=""1""","=""""","=""26.4839""","=""""","=""""","=""0.029""","=""""","=""L1526"""
"=""5p4.(3P).6p.(4S*<3/2>).9d""","=""*""","=""1""","=""""","=""26.8947""","=""""","=""""","=""0.411""","=""""","=""L1526"""
"=""5p4.(3P).6p.(4S*<3/2>).10d""","=""*""","=""1""","=""""","=""26.9719""","=""""","=""""","=""0.077""","=""""","=""L1526"""
"=""5p4.(3P).6p.(4S*<3/2>).11d""","=""*""","=""1""","=""""","=""27.0336""","=""""","=""""","=""0.062""","=""""","=""L1526"""
"=""5p4.(3P).6p.(4S*<3/2>).12d""","=""*""","=""1""","=""""","=""27.0685""","=""""","=""""","=""0.035""","=""""","=""L1526"""
"=""5p4.(1S).5d.(2D<3/2>).11p""","=""*""","=""1""","=""""","=""27.2888""","=""""","=""""","=""0.220""","=""""","=""L1526"""
"=""5p4.(1S).5d.(2D<3/2>).12p""","=""*""","=""1""","=""""","=""27.3442""","=""""","=""""","=""0.055""","=""""","=""L1526"""
"=""5p4.(1S).5d.(2D<3/2>).13p""","=""*""","=""1""","=""""","=""27.4089""","=""""","=""""","=""0.065""","=""""","=""L1526"""
"=""5p4.(1D).6p.(2F*<7/2>).8d""","=""*""","=""1""","=""""","=""27.8234""","=""""","=""""","=""0.415""","=""""","=""L1526"""
"=""5p4.(1D).6p.(2F*<7/2>).9d""","=""*""","=""1""","=""""","=""27.9413""","=""""","=""""","=""0.118""","=""""","=""L1526"""
"=""5p4.(1D).6p.(2F*<7/2>).10d""","=""*""","=""1""","=""""","=""28.0248""","=""""","=""""","=""0.084""","=""""","=""L1526"""
"=""5p4.(1D).6p.(2F*<7/2>).11d""","=""*""","=""1""","=""""","=""28.0850""","=""""","=""""","=""0.060""","=""""","=""L1526"""
"=""5p4.(1D).6p.(2F*<7/2>).12d""","=""*""","=""1""","=""""","=""28.1137""","=""""","=""""","=""0.029""","=""""","=""L1526"""
"=""5p4.(1D).6p.(2F*<7/2>).13d""","=""*""","=""1""","=""""","=""28.1404""","=""""","=""""","=""0.027""","=""""","=""L1526"""
"=""5p4.(1D).6p.(2F*<7/2>).14d""","=""*""","=""1""","=""""","=""28.1571""","=""""","=""""","=""0.017""","=""""","=""L1526"""
"=""5p4.(3P).7s.(4P<1/2>).10p""","=""*""","=""1""","=""""","=""28.5454""","=""""","=""""","=""0.388""","=""""","=""L1526"""
"=""5p4.(3P).7s.(4P<1/2>).11p""","=""*""","=""1""","=""""","=""28.6139""","=""""","=""""","=""0.069""","=""""","=""L1526"""
"=""5p4.(3P).7s.(4P<1/2>).12p""","=""*""","=""1""","=""""","=""28.6794""","=""""","=""""","=""0.066""","=""""","=""L1526"""
"=""5p4.(3P).7s.(4P<1/2>).13p""","=""*""","=""1""","=""""","=""28.7300""","=""""","=""""","=""0.051""","=""""","=""L1526"""
"=""5p4.(3P).7s.(4P<1/2>).14p""","=""*""","=""1""","=""""","=""28.7493""","=""""","=""""","=""0.019""","=""""","=""L1526"""
"=""5p4.(3P).7s.(4P<1/2>).15p""","=""*""","=""1""","=""""","=""28.7733""","=""""","=""""","=""0.024""","=""""","=""L1526"""
"=""5p4.(3P).7s.(4P<1/2>).16p""","=""*""","=""1""","=""""","=""28.7914""","=""""","=""""","=""0.018""","=""""","=""L1526"""
"=""5p4.(3P).7s.(4P<1/2>).17p""","=""*""","=""1""","=""""","=""28.8034""","=""""","=""""","=""0.012""","=""""","=""L1526"""
"=""5p4.(3P).7s.(4P<1/2>).18p""","=""*""","=""1""","=""""","=""28.8128""","=""""","=""""","=""0.009""","=""""","=""L1526"""
