Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f6.(7F).6s.6p.(3P*)""","=""9F*""","=""3""","=""""","=""2.009923""","=""""","=""""","=""0.16704""","=""1.76""","=""  55             :    28                       (7F)(3P*) 9D* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""9F*""","=""4""","=""""","=""2.094166""","=""""","=""""","=""0.08424""","=""1.605""","=""  67             :    18                       (7F)(3P*) 7G* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""9F*""","=""5""","=""""","=""2.180567""","=""""","=""""","=""0.08640""","=""1.545""","=""  68             :    26                       (7F)(3P*) 7G* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""9F*""","=""6""","=""""","=""2.268700""","=""""","=""""","=""0.08813""","=""1.52""","=""  62             :    30                       (7F)(3P*) 7G* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""9F*""","=""7""","=""""","=""2.356400""","=""""","=""""","=""0.08770""","=""1.51""","=""  60             :    37                       (7F)(3P*) 7G* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""*""","=""2""","=""""","=""1.864672""","=""""","=""""","=""-0.49173""","=""2.365""","=""  41  9D*        :    29                       (7F)(3P*) 7D* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""9D*""","=""3""","=""""","=""1.922666""","=""""","=""""","=""0.05799""","=""1.965""","=""  57             :    24                       (7F)(3P*) 7D* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""9D*""","=""2""","=""""","=""1.930102""","=""""","=""""","=""0.00744""","=""2.235""","=""  53             :    36                       (7F)(3P*) 9F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""9D*""","=""4""","=""""","=""2.000055""","=""""","=""""","=""0.06995""","=""1.79""","=""  70             :    18                       (7F)(3P*) 7D* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""9D*""","=""5""","=""""","=""2.090288""","=""""","=""""","=""0.09023""","=""1.705""","=""  81             :    10                       (7F)(3P*) 7D* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""9D*""","=""6""","=""""","=""2.188884""","=""""","=""""","=""0.09860""","=""1.650""","=""  88             :     6                       (7F)(3P*) 7F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""5D*""","=""0""","=""""","=""1.932455""","=""""","=""""","=""-0.25643""","=""""","=""  74             :    22                       (7F)(3P*) 7F* ""","="""""
"=""4f6.(7F).5d (8G).6s""","=""7G""","=""3""","=""""","=""""","=""""","=""""","=""""","=""""","=""  54             :    15                       (7F)(8F) 7F   ""","="""""
"=""4f6.(7F).5d (8G).6s""","=""7G""","=""4""","=""""","=""""","=""""","=""""","=""""","=""""","=""  48             :    16                       (7F)(8F) 7F   ""","="""""
"=""4f6.(7F).5d (8G).6s""","=""7G""","=""5""","=""""","=""""","=""""","=""""","=""""","=""""","=""  44             :    17                       (7F)(6H) 5H   ""","="""""
"=""4f6.(7F).5d (8G).6s""","=""7G""","=""6""","=""""","=""""","=""""","=""""","=""""","=""""","=""  44             :    28                       (7F)(6H) 5H   ""","="""""
"=""4f6.(7F).5d (8G).6s""","=""7G""","=""7""","=""""","=""""","=""""","=""""","=""""","=""""","=""  40             :    37                       (7F)(6H) 5H   ""","="""""
"=""4f6.(7F).5d (8G).6s""","=""7G""","=""1""","=""""","=""1.939088""","=""""","=""""","=""""","=""0.18""","=""  58             :    22                       (7F)(8F) 7F   ""","="""""
"=""4f6.(7F).5d (8G).6s""","=""7G""","=""2""","=""""","=""1.978198""","=""""","=""""","=""0.03911""","=""1.085""","=""  52             :    16                       (7F)(8F) 7F   ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""7G*""","=""1""","=""""","=""1.940421""","=""""","=""""","=""-0.03778""","=""-0.13""","=""  79             :    10                       (7F)(3P*) 5F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""7G*""","=""2""","=""""","=""1.998181""","=""""","=""""","=""0.05776""","=""0.960""","=""  80             :     9                       (7F)(3P*) 5F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""7G*""","=""3""","=""""","=""2.076525""","=""""","=""""","=""0.07834""","=""1.27""","=""  78             :    11                       (7F)(3P*) 9F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""7G*""","=""4""","=""""","=""2.170298""","=""""","=""""","=""0.09377""","=""1.395""","=""  75             :    18                       (7F)(3P*) 9F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""7G*""","=""5""","=""""","=""2.275160""","=""""","=""""","=""0.10486""","=""1.44""","=""  71             :    26                       (7F)(3P*) 9F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""7G*""","=""6""","=""""","=""2.387228""","=""""","=""""","=""0.11207""","=""1.47""","=""  65             :    34                       (7F)(3P*) 9F* ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""7G*""","=""7""","=""""","=""2.505962""","=""""","=""""","=""0.11873""","=""1.475""","=""  60             :    39                       (7F)(3P*) 9F* ""","="""""
"=""4f6.(7F).5d (8F).6s""","=""7F""","=""0""","=""""","=""1.958167""","=""""","=""""","=""-0.54779""","=""""","=""  74             :    12                       (7F)(8F) 5D   ""","="""""
"=""4f6.(7F).5d (6P).6s""","=""""","=""3""","=""""","=""1.963240""","=""""","=""""","=""0.00507""","=""1.815""","=""  27  7P         :    21                       (7F)(8P) 9P   ""","="""""
"=""4f6.6s2""","=""5D3""","=""0""","=""""","=""""","=""""","=""""","=""""","=""""","=""                                                             ""","="""""
"=""4f6.6s2""","=""5D3""","=""4""","=""""","=""""","=""""","=""""","=""""","=""""","=""                                                             ""","="""""
"=""4f6.6s2""","=""5D3""","=""1""","=""""","=""1.973153""","=""""","=""""","=""""","=""""","=""                                                             ""","="""""
"=""4f6.6s2""","=""5D3""","=""2""","=""""","=""2.214890""","=""""","=""""","=""0.24174""","=""""","=""                                                             ""","="""""
"=""4f6.6s2""","=""5D3""","=""3""","=""""","=""2.503955""","=""""","=""""","=""0.28906""","=""""","=""                                                             ""","="""""
"=""4f6.(7F).6s.6p.(3P*)""","=""5D*""","=""1""","=""""","=""1.997674""","=""""","=""""","=""-0.50628""","=""1.50""","=""  59             :    16                       (7F)(3P*) 7F* ""","="""""
