Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""4d7.5s2""","=""b 4F""","=""7/2""","=""""","=""1.833462""","=""""","=""""","=""0.25600""","=""1.230""","="""""
"=""4d7.5s2""","=""b 4F""","=""5/2""","=""""","=""1.998463""","=""""","=""""","=""0.16500""","=""1.018""","="""""
"=""4d7.5s2""","=""b 4F""","=""3/2""","=""""","=""2.100726""","=""""","=""""","=""0.10226""","=""0.416""","="""""
"=""4d8.(1D).5s""","=""b 2D""","=""5/2""","=""""","=""1.676352""","=""""","=""""","=""-0.42437""","=""1.233""","="""""
"=""4d8.(1D).5s""","=""b 2D""","=""3/2""","=""""","=""1.783164""","=""""","=""""","=""0.10681""","=""1.034""","="""""
"=""4d8.(1G).5s""","=""a 2G""","=""9/2""","=""""","=""1.985971""","=""""","=""""","=""0.20281""","=""1.114""","="""""
"=""4d8.(1G).5s""","=""a 2G""","=""7/2""","=""""","=""1.998715""","=""""","=""""","=""0.01274""","=""0.900""","="""""
"=""4d7.5s2""","=""b 4P""","=""5/2""","=""""","=""2.871173""","=""""","=""""","=""0.87246""","=""""","="""""
"=""4d7.5s2""","=""b 4P""","=""3/2""","=""""","=""2.932962""","=""""","=""""","=""0.06179""","=""""","="""""
"=""4d7.5s2""","=""b 4P""","=""1/2""","=""""","=""3.060674""","=""""","=""""","=""0.12771""","=""""","="""""
"=""4d7.5s2""","=""b 2G""","=""9/2""","=""""","=""3.201371""","=""""","=""""","=""0.14070""","=""""","="""""
"=""4d7.5s2""","=""b 2G""","=""7/2""","=""""","=""3.456248""","=""""","=""""","=""0.25488""","=""""","="""""
"=""4d8.(3F).5p""","=""z 4D*""","=""7/2""","=""""","=""3.356904""","=""""","=""""","=""-0.09934""","=""1.410""","="""""
"=""4d8.(3F).5p""","=""z 4D*""","=""5/2""","=""""","=""3.578139""","=""""","=""""","=""0.22124""","=""1.330""","="""""
"=""4d8.(3F).5p""","=""z 4D*""","=""3/2""","=""""","=""3.768781""","=""""","=""""","=""0.19064""","=""1.165""","="""""
"=""4d8.(3F).5p""","=""z 4D*""","=""1/2""","=""""","=""3.861696""","=""""","=""""","=""0.09291""","=""0.040""","="""""
"=""4d8.(3F).5p""","=""z 4G*""","=""9/2""","=""""","=""3.538843""","=""""","=""""","=""-0.32285""","=""1.181""","="""""
"=""4d8.(3F).5p""","=""z 4G*""","=""11/2""","=""""","=""3.608524""","=""""","=""""","=""0.06968""","=""1.273""","="""""
"=""4d8.(3F).5p""","=""z 4G*""","=""7/2""","=""""","=""3.856126""","=""""","=""""","=""0.24760""","=""1.023""","="""""
"=""4d8.(3F).5p""","=""z 4G*""","=""5/2""","=""""","=""3.997662""","=""""","=""""","=""0.14154""","=""0.937""","="""""
"=""4d8.(3F).5p""","=""z 4F*""","=""9/2""","=""""","=""3.648962""","=""""","=""""","=""-0.34870""","=""1.261""","="""""
"=""4d8.(3F).5p""","=""z 4F*""","=""7/2""","=""""","=""3.702954""","=""""","=""""","=""0.05399""","=""1.148""","="""""
"=""4d8.(3F).5p""","=""z 4F*""","=""5/2""","=""""","=""3.902341""","=""""","=""""","=""0.19939""","=""0.834""","="""""
"=""4d8.(3F).5p""","=""z 4F*""","=""3/2""","=""""","=""4.001891""","=""""","=""""","=""0.09955""","=""0.556""","="""""
"=""4d8.(3F).5p""","=""z 2G*""","=""9/2""","=""""","=""3.919609""","=""""","=""""","=""-0.08228""","=""1.156""","="""""
"=""4d8.(3F).5p""","=""z 2G*""","=""7/2""","=""""","=""4.096923""","=""""","=""""","=""0.17731""","=""0.991""","="""""
"=""4d8.(3F).5p""","=""z 2F*""","=""7/2""","=""""","=""3.967992""","=""""","=""""","=""-0.12893""","=""1.120""","="""""
"=""4d8.(3F).5p""","=""z 2F*""","=""5/2""","=""""","=""4.208810""","=""""","=""""","=""0.24082""","=""1.011""","="""""
"=""4d8.(3F).5p""","=""z 2D*""","=""5/2""","=""""","=""3.973237""","=""""","=""""","=""-0.23557""","=""0.999""","="""""
"=""4d8.(3F).5p""","=""z 2D*""","=""3/2""","=""""","=""4.198978""","=""""","=""""","=""0.22574""","=""0.913""","="""""
"=""4d8.(3P).5p""","=""z 4P*""","=""5/2""","=""""","=""4.380839""","=""""","=""""","=""0.18186""","=""1.470""","="""""
"=""4d8.(3P).5p""","=""z 4P*""","=""3/2""","=""""","=""4.389566""","=""""","=""""","=""0.00873""","=""1.451""","="""""
"=""4d8.(3P).5p""","=""z 4P*""","=""1/2""","=""""","=""4.422454""","=""""","=""""","=""0.03289""","=""2.064""","="""""
"=""""","=""1*""","=""7/2""","=""""","=""4.479886""","=""""","=""""","=""0.05743""","=""1.473""","="""""
"=""4d8.(3P).5p""","=""y 4D*""","=""7/2""","=""""","=""4.561066""","=""""","=""""","=""0.08118""","=""1.346""","="""""
"=""4d8.(3P).5p""","=""y 4D*""","=""5/2""","=""""","=""4.585587""","=""""","=""""","=""0.02452""","=""1.150""","="""""
"=""4d8.(3P).5p""","=""y 4D*""","=""3/2""","=""""","=""4.716126""","=""""","=""""","=""0.13054""","=""1.134""","="""""
"=""4d8.(3P).5p""","=""y 4D*""","=""1/2""","=""""","=""4.770221""","=""""","=""""","=""0.05410""","=""-0.160""","="""""
"=""""","=""2*""","=""5/2""","=""""","=""4.624673""","=""""","=""""","=""-0.14555""","=""1.400""","="""""
"=""4d8.(3P).5p""","=""z 2P*""","=""1/2""","=""""","=""4.633118""","=""""","=""""","=""0.00845""","=""1.342""","="""""
"=""4d8.(3P).5p""","=""z 2P*""","=""3/2""","=""""","=""4.737555""","=""""","=""""","=""0.10444""","=""1.210""","="""""
"=""""","=""3*""","=""7/2""","=""""","=""4.712980""","=""""","=""""","=""-0.02458""","=""1.436""","="""""
"=""""","=""4*""","=""3/2""","=""""","=""4.794324""","=""""","=""""","=""0.08134""","=""1.289""","="""""
"=""4d8.(3P).5p""","=""y 2D*""","=""5/2""","=""""","=""4.800434""","=""""","=""""","=""0.00611""","=""1.382""","="""""
"=""4d8.(3P).5p""","=""y 2D*""","=""3/2""","=""""","=""4.900510""","=""""","=""""","=""0.10008""","=""1.494""","="""""
"=""""","=""5*""","=""1/2""","=""""","=""4.811410""","=""""","=""""","=""-0.08910""","=""-0.072""","="""""
"=""""","=""6*""","=""5/2""","=""""","=""4.851100""","=""""","=""""","=""0.03969""","=""1.323""","="""""
"=""4d8.(1D).5p""","=""y 2P*""","=""3/2""","=""""","=""4.864071""","=""""","=""""","=""0.01297""","=""1.263""","="""""
"=""4d8.(1D).5p""","=""y 2P*""","=""1/2""","=""""","=""5.421707""","=""""","=""""","=""0.55764""","=""0.687""","="""""
"=""""","=""7*""","=""7/2""","=""""","=""4.896632""","=""""","=""""","=""-0.52507""","=""1.180""","="""""
"=""""","=""8*""","=""5/2""","=""""","=""4.933094""","=""""","=""""","=""0.03646""","=""1.111""","="""""
"=""""","=""9*""","=""5/2""","=""""","=""4.957049""","=""""","=""""","=""0.02395""","=""1.045""","="""""
"=""""","=""10*""","=""3/2""","=""""","=""4.976034""","=""""","=""""","=""0.01899""","=""1.230""","="""""
"=""4d8.(1D).5p""","=""y 2F*""","=""7/2""","=""""","=""4.994682""","=""""","=""""","=""0.01865""","=""1.204""","="""""
"=""4d8.(1D).5p""","=""y 2F*""","=""5/2""","=""""","=""5.030901""","=""""","=""""","=""0.03622""","=""1.068""","="""""
"=""4d8.(1S).5p""","=""x 2P*""","=""1/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""4d8.(1S).5p""","=""x 2P*""","=""3/2""","=""""","=""5.034190""","=""""","=""""","=""""","=""1.268""","="""""
"=""4d8.(3P).5p""","=""z 2S*""","=""1/2""","=""""","=""5.034319""","=""""","=""""","=""0.00013""","=""1.870""","="""""
"=""4d8.(3P).5p""","=""z 4S*""","=""3/2""","=""""","=""5.070954""","=""""","=""""","=""0.03664""","=""1.232""","="""""
"=""""","=""11*""","=""5/2""","=""""","=""5.138360""","=""""","=""""","=""0.06741""","=""1.983""","="""""
"=""4d8.(3F).6s""","=""e 4F""","=""9/2""","=""""","=""5.192565""","=""""","=""""","=""0.05421""","=""1.31""","="""""
"=""4d8.(3F).6s""","=""e 4F""","=""7/2""","=""""","=""5.510418""","=""""","=""""","=""0.31785""","=""1.22""","="""""
"=""4d8.(3F).6s""","=""e 4F""","=""5/2""","=""""","=""5.637715""","=""""","=""""","=""0.12730""","=""""","="""""
"=""4d8.(3F).6s""","=""e 4F""","=""3/2""","=""""","=""5.679929""","=""""","=""""","=""0.04221""","=""""","="""""
"=""""","=""12*""","=""9/2""","=""""","=""5.201518""","=""""","=""""","=""-0.47841""","=""1.127""","="""""
"=""4d8.(3F).6s""","=""e 2F""","=""7/2""","=""""","=""5.243603""","=""""","=""""","=""0.04209""","=""""","="""""
"=""4d8.(3F).6s""","=""e 2F""","=""5/2""","=""""","=""5.514158""","=""""","=""""","=""0.27055""","=""""","="""""
"=""""","=""13*""","=""9/2""","=""""","=""5.247688""","=""""","=""""","=""-0.26647""","=""1.113""","="""""
"=""4d8.(1D).5p""","=""x 2D*""","=""3/2""","=""""","=""5.260833""","=""""","=""""","=""0.01314""","=""1.346""","="""""
"=""4d8.(1D).5p""","=""x 2D*""","=""5/2""","=""""","=""5.383567""","=""""","=""""","=""0.12273""","=""1.008""","="""""
"=""""","=""14*""","=""7/2""","=""""","=""5.268768""","=""""","=""""","=""-0.11480""","=""1.231""","="""""
"=""""","=""15*""","=""9/2""","=""""","=""5.336566""","=""""","=""""","=""0.06780""","=""1.119""","="""""
"=""""","=""16*""","=""7/2""","=""""","=""5.337215""","=""""","=""""","=""0.00065""","=""1.139""","="""""
"=""4d8.(1G).5p""","=""z 2H*""","=""9/2""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""4d8.(1G).5p""","=""z 2H*""","=""11/2""","=""""","=""5.340004""","=""""","=""""","=""""","=""1.097""","="""""
"=""4d8.(1G).5p""","=""x 2F*""","=""5/2""","=""""","=""5.427665""","=""""","=""""","=""0.08766""","=""0.957""","="""""
"=""4d8.(1G).5p""","=""x 2F*""","=""7/2""","=""""","=""5.443493""","=""""","=""""","=""0.01583""","=""1.069""","="""""
"=""""","=""17*""","=""7/2""","=""""","=""5.528222""","=""""","=""""","=""0.08473""","=""1.260""","="""""
"=""""","=""18*""","=""3/2""","=""""","=""5.532253""","=""""","=""""","=""0.00403""","=""0.520""","="""""
"=""""","=""19*""","=""5/2""","=""""","=""5.552839""","=""""","=""""","=""0.02059""","=""0.654""","="""""
"=""4d8.(1G).5p""","=""y 2G*""","=""7/2""","=""""","=""5.601312""","=""""","=""""","=""0.04847""","=""0.948""","="""""
"=""4d8.(1G).5p""","=""y 2G*""","=""9/2""","=""""","=""5.618411""","=""""","=""""","=""0.01710""","=""1.106""","="""""
"=""""","=""20*""","=""5/2""","=""""","=""5.664021""","=""""","=""""","=""0.04561""","=""1.237""","="""""
"=""""","=""21*""","=""3/2""","=""""","=""5.738000""","=""""","=""""","=""0.07398""","=""1.089""","="""""
"=""""","=""22*""","=""9/2""","=""""","=""5.766641""","=""""","=""""","=""0.02864""","=""1.115""","="""""
"=""""","=""23*""","=""1/2""","=""""","=""5.796616""","=""""","=""""","=""0.02998""","=""0.024""","="""""
"=""""","=""1""","=""7/2""","=""""","=""5.915736""","=""""","=""""","=""0.11912""","=""1.38""","="""""
"=""""","=""2""","=""11/2""","=""""","=""5.925644""","=""""","=""""","=""0.00991""","=""1.12""","="""""
"=""""","=""3""","=""5/2?""","=""""","=""5.930456""","=""""","=""""","=""0.00481""","=""1.33""","="""""
"=""""","=""4""","=""9/2""","=""""","=""5.933560""","=""""","=""""","=""0.00310""","=""1.25""","="""""
"=""""","=""5""","=""9/2,11/2""","=""""","=""5.934149""","=""""","=""""","=""0.00059""","=""""","="""""
"=""""","=""6""","=""7/2""","=""""","=""5.938461""","=""""","=""""","=""0.00431""","=""""","="""""
"=""""","=""7""","=""9/2""","=""""","=""5.942323""","=""""","=""""","=""0.00386""","=""1.15""","="""""
"=""""","=""24*""","=""5/2""","=""""","=""5.945563""","=""""","=""""","=""0.00324""","=""-0.083""","="""""
"=""""","=""8""","=""5/2""","=""""","=""5.980879""","=""""","=""""","=""0.03532""","=""1.20""","="""""
"=""""","=""25*""","=""5/2""","=""""","=""6.050149""","=""""","=""""","=""0.06927""","=""1.066""","="""""
"=""""","=""26*""","=""7/2""","=""""","=""6.051851""","=""""","=""""","=""0.00170""","=""0.928""","="""""
"=""""","=""27*""","=""5/2""","=""""","=""6.163664""","=""""","=""""","=""0.11181""","=""""","="""""
"=""""","=""9""","=""5/2""","=""""","=""6.204525""","=""""","=""""","=""0.04086""","=""""","="""""
"=""""","=""10""","=""3/2,5/2""","=""""","=""6.213080""","=""""","=""""","=""0.00855""","=""1.36""","="""""
"=""""","=""28*""","=""5/2""","=""""","=""6.217386""","=""""","=""""","=""0.00431""","=""""","="""""
"=""""","=""11""","=""7/2,9/2""","=""""","=""6.222866""","=""""","=""""","=""0.00548""","=""1.00""","="""""
"=""""","=""12""","=""11/2""","=""""","=""6.223905""","=""""","=""""","=""0.00104""","=""1.12""","="""""
"=""""","=""13""","=""5/2""","=""""","=""6.224965""","=""""","=""""","=""0.00106""","=""""","="""""
"=""""","=""14""","=""7/2""","=""""","=""6.228104""","=""""","=""""","=""0.00314""","=""1.12""","="""""
"=""""","=""15""","=""7/2,9/2""","=""""","=""6.233630""","=""""","=""""","=""0.00553""","=""1.15""","="""""
"=""""","=""16""","=""7/2""","=""""","=""6.234511""","=""""","=""""","=""0.00088""","=""0.97""","="""""
"=""""","=""17""","=""3/2""","=""""","=""6.235173""","=""""","=""""","=""0.00066""","=""""","="""""
"=""""","=""18""","=""5/2""","=""""","=""6.249822""","=""""","=""""","=""0.01465""","=""1.02""","="""""
"=""""","=""19""","=""3/2""","=""""","=""6.255247""","=""""","=""""","=""0.00542""","=""""","="""""
"=""""","=""29*""","=""3/2""","=""""","=""6.288657""","=""""","=""""","=""0.03341""","=""""","="""""
"=""""","=""20""","=""5/2""","=""""","=""6.363408""","=""""","=""""","=""0.07475""","=""""","="""""
"=""""","=""21""","=""7/2""","=""""","=""6.367360""","=""""","=""""","=""0.00395""","=""0.74""","="""""
"=""""","=""22""","=""3/2,5/2""","=""""","=""6.375199""","=""""","=""""","=""0.00784""","=""""","="""""
"=""""","=""23""","=""5/2,7/2""","=""""","=""6.382430""","=""""","=""""","=""0.00723""","=""""","="""""
"=""""","=""30*""","=""5/2,7/2""","=""""","=""6.398665""","=""""","=""""","=""0.01623""","=""""","="""""
"=""""","=""24""","=""3/2""","=""""","=""6.402115""","=""""","=""""","=""0.00345""","=""0.92""","="""""
"=""""","=""31*""","=""7/2""","=""""","=""6.455283""","=""""","=""""","=""0.05317""","=""0.960""","="""""
"=""""","=""25""","=""3/2""","=""""","=""6.498419""","=""""","=""""","=""0.04314""","=""""","="""""
"=""""","=""26""","=""1/2,3/2""","=""""","=""6.505891""","=""""","=""""","=""0.00747""","=""""","="""""
"=""""","=""32*""","=""3/2,5/2""","=""""","=""6.645464""","=""""","=""""","=""0.13957""","=""""","="""""
"=""""","=""27""","=""3/2""","=""""","=""6.953976""","=""""","=""""","=""0.30851""","=""""","="""""
"=""""","=""28""","=""3/2,5/2""","=""""","=""7.142789""","=""""","=""""","=""0.18881""","=""""","="""""
"=""Rh II (4d8 3F<4>)""","=""Limit""","=""---""","=""""","=""7.45890""","=""""","=""0.00005""","=""""","=""""","=""L10032"""
