Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""4d9.5s.(3D).5p""","=""4F*""","=""9/2""","=""""","=""7.302923""","=""""","=""0.000012""","=""0.01391""","=""L2489"""
"=""4d9.5s.(3D).5p""","=""4F*""","=""5/2""","=""""","=""7.354916""","=""""","=""0.000019""","=""0.05199""","=""L2489"""
"=""4d9.5s.(3D).5p""","=""4F*""","=""3/2""","=""""","=""7.593071""","=""""","=""0.000012""","=""0.23815""","=""L2489"""
"=""4d10.10p""","=""2P*""","=""1/2""","=""""","=""7.294517""","=""""","=""0.000007""","=""-0.29855""","=""L3466"""
"=""4d10.10p""","=""2P*""","=""3/2""","=""""","=""7.296449""","=""""","=""0.000007""","=""0.001932""","=""L3466"""
"=""4d10.7f""","=""2F*""","=""5/2""","=""""","=""7.2970292""","=""""","=""0.0000004""","=""0.000580""","=""L15300"""
"=""4d10.7f""","=""2F*""","=""7/2""","=""""","=""7.2970596""","=""""","=""0.0000004""","=""0.0000304""","=""L15300"""
"=""4d10.9d""","=""2D""","=""3/2""","=""""","=""7.298015""","=""""","=""0.000005""","=""0.000955""","=""L11755"""
"=""4d10.9d""","=""2D""","=""5/2""","=""""","=""7.2982806""","=""""","=""0.0000020""","=""0.000266""","=""L17163"""
"=""4d10.7g""","=""2G""","=""7/2,9/2""","=""""","=""7.2982857""","=""""","=""0.0000009""","=""0.000005""","=""L17163"""
"=""4d10.11s""","=""2S""","=""1/2""","=""""","=""7.331928""","=""""","=""0.000007""","=""0.033642""","=""L3466"""
"=""4d10.10d""","=""2D""","=""3/2""","=""""","=""7.363294""","=""""","=""0.000007""","=""0.031366""","=""L3466"""
"=""4d10.10d""","=""2D""","=""5/2""","=""""","=""7.3634943""","=""""","=""0.0000022""","=""0.000200""","=""L11755"""
"=""4d10.12s""","=""2S""","=""1/2""","=""""","=""7.386304""","=""""","=""0.000007""","=""0.022810""","=""L3466"""
"=""4d10.11d""","=""2D""","=""3/2""","=""""","=""7.408198""","=""""","=""0.000007""","=""0.021894""","=""L3466"""
"=""4d10.11d""","=""2D""","=""5/2""","=""""","=""7.408243""","=""""","=""0.000007""","=""0.000045""","=""L3466"""
"=""4d10.12d""","=""2D""","=""3/2,5/2""","=""""","=""7.439994""","=""""","=""0.000025""","=""0.03175""","=""L3466"""
"=""Ag II (4d10 1S<0>)""","=""Limit""","=""---""","=""""","=""7.576234""","=""""","=""0.000025""","=""""","=""L11835"""
"=""4d9.5s.(3D).5p""","=""4D*""","=""7/2""","=""""","=""7.658891""","=""""","=""0.000006""","=""0.08266""","=""L2489"""
"=""4d9.5s.(3D).5p""","=""4D*""","=""5/2""","=""""","=""7.709567""","=""""","=""0.000019""","=""0.05068""","=""L2489"""
"=""4d9.5s.(3D).5p""","=""4D*""","=""1/2""","=""""","=""8.00634""","=""""","=""0.00005""","=""0.29677""","=""L2489"""
"=""4d9.5s.(3D).5p""","=""4D*""","=""3/2""","=""""","=""8.22520""","=""""","=""0.00007""","=""0.21886""","=""L2489"""
"=""4d9.5s.(3D).5p""","=""2D*""","=""3/2""","=""""","=""7.876884""","=""""","=""0.000012""","=""-0.34832""","=""L2489"""
"=""4d9.5s.(3D).5p""","=""2D*""","=""5/2""","=""""","=""8.303507""","=""""","=""0.000012""","=""0.42662""","=""L2489"""
"=""4d9.5s.(3D).5p""","=""2F*""","=""5/2""","=""""","=""7.96778""","=""""","=""0.00004""","=""-0.33573""","=""L2489"""
"=""4d9.5s.(3D).5p""","=""2F*""","=""7/2""","=""""","=""8.138044""","=""""","=""0.000019""","=""0.17026""","=""L2489"""
"=""4d9.5s.(3D).5p""","=""2P*""","=""3/2""","=""""","=""8.18038""","=""""","=""0.00012""","=""0.04234""","=""L2489"""
"=""4d9.5s.(3D).5p""","=""2P*""","=""1/2""","=""""","=""8.1870""","=""""","=""0.0012""","=""0.007""","=""L2489"""
"=""4d9.5s.(1D).5p""","=""2P*""","=""3/2""","=""""","=""8.9497""","=""""","=""0.0025""","=""0.763""","=""L2489"""
"=""4d9.5s.(1D).5p""","=""2P*""","=""1/2""","=""""","=""9.473""","=""""","=""0.004""","=""0.523""","=""L2489"""
"=""4d9.5s.(1D).5p""","=""2F*""","=""7/2""","=""""","=""8.96831""","=""""","=""0.00004""","=""-0.505""","=""L2489"""
"=""4d9.5s.(1D).5p""","=""2F*""","=""5/2""","=""""","=""9.52324""","=""""","=""0.00010""","=""0.5549""","=""L2489"""
"=""4d9.5s.(1D).5p""","=""2D*""","=""5/2""","=""""","=""9.11625""","=""""","=""0.00010""","=""-0.4070""","=""L2489"""
"=""4d9.5s.(1D).5p""","=""2D*""","=""3/2""","=""""","=""9.66361""","=""""","=""0.00006""","=""0.5474""","=""L2489"""
"=""4d9.5s.(3D).6s""","=""4D""","=""7/2""","=""""","=""9.84596""","=""""","=""0.00025""","=""0.1823""","=""L2489"""
"=""4d9.5s.(3D).6s""","=""4D""","=""5/2""","=""""","=""9.93907""","=""""","=""0.00025""","=""0.0931""","=""L2489"""
"=""4d9.5s.(3D).6s""","=""4D""","=""3/2""","=""""","=""10.07575""","=""""","=""0.00025""","=""0.1367""","=""L2489"""
"=""4d9.5s.(3D).6s""","=""4D""","=""1/2""","=""""","=""10.41256""","=""""","=""0.00025""","=""0.3368""","=""L2489"""
"=""4d9.5s.(3D).6s""","=""2D""","=""5/2""","=""""","=""10.17552""","=""""","=""0.00025""","=""-0.2370""","=""L2489"""
"=""4d9.5s.(3D).6s""","=""2D""","=""3/2""","=""""","=""10.48844""","=""""","=""0.00025""","=""0.3129""","=""L2489"""
"=""4d9.5s.(1D).6s""","=""2D""","=""5/2""","=""""","=""10.72272""","=""""","=""0.00025""","=""0.2343""","=""L2489"""
"=""4d9.5s.(1D).6s""","=""2D""","=""3/2""","=""""","=""10.84022""","=""""","=""0.00025""","=""0.1175""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""2P""","=""3/2""","=""""","=""10.76632""","=""""","=""0.00025""","=""-0.0739""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""2G""","=""9/2""","=""""","=""10.77374""","=""""","=""0.00025""","=""0.0074""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""2G""","=""7/2""","=""""","=""10.99639""","=""""","=""0.00025""","=""0.2226""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""4S""","=""3/2""","=""""","=""10.78493""","=""""","=""0.00025""","=""-0.2115""","=""L2489"""
"=""4d9.5s.(3D).6p""","=""2*""","=""""","=""""","=""10.79212""","=""""","=""0.00019""","=""0.0072""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""4G""","=""11/2""","=""""","=""10.80184""","=""?""","=""0.00025""","=""0.0097""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""4G""","=""9/2""","=""""","=""10.98422""","=""""","=""0.00025""","=""0.1824""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""2D""","=""5/2""","=""""","=""10.80443""","=""""","=""0.00025""","=""-0.1798""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""2D""","=""3/2""","=""""","=""11.01390""","=""""","=""0.00025""","=""0.2095""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""4P""","=""5/2""","=""""","=""10.81411""","=""""","=""0.00025""","=""-0.1998""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""4P""","=""1/2""","=""""","=""10.96562""","=""""","=""0.00025""","=""0.1515""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""4P""","=""3/2""","=""""","=""10.97835""","=""""","=""0.00025""","=""0.0127""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""2F""","=""7/2""","=""""","=""10.81478""","=""?""","=""0.00025""","=""-0.1636""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""2F""","=""5/2""","=""""","=""11.02047""","=""""","=""0.00025""","=""0.2057""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""4D""","=""7/2""","=""""","=""10.82537""","=""""","=""0.00025""","=""-0.1951""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""4D""","=""5/2""","=""""","=""11.00202""","=""""","=""0.00025""","=""0.1767""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""4D""","=""3/2""","=""""","=""11.35749""","=""""","=""0.00025""","=""0.3555""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""4F""","=""9/2""","=""""","=""10.83092""","=""""","=""0.00025""","=""-0.5266""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""4F""","=""7/2""","=""""","=""11.01210""","=""""","=""0.00025""","=""0.1812""","=""L2489"""
"=""4d9.5s.(3D).5d""","=""4F""","=""5/2""","=""""","=""11.38994""","=""?""","=""0.00025""","=""0.3778""","=""L2489"""
"=""4d9.5s.(3D).6p""","=""1*""","=""""","=""""","=""10.94754""","=""""","=""0.00019""","=""-0.4424""","=""L2489"""
"=""4d9.5s.(3D).7s""","=""4D""","=""7/2""","=""""","=""11.20393""","=""""","=""0.00025""","=""0.2564""","=""L2489"""
"=""4d9.5s.(3D).7s""","=""4D""","=""5/2""","=""""","=""11.28021""","=""""","=""0.00025""","=""0.0763""","=""L2489"""
"=""4d9.5s.(3D).7s""","=""2D""","=""5/2""","=""""","=""11.42542""","=""""","=""0.00025""","=""0.1452""","=""L2489"""
"=""4d9.5s.(1D).5d""","=""2D""","=""3/2""","=""""","=""11.66059""","=""""","=""0.00025""","=""0.2352""","=""L2489"""
