Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5s2.17s""","=""2S""","=""1/2""","=""""","=""5.7091""","=""""","=""0.0003""","=""0.0080""","=""L3466"""
"=""5s2.16d""","=""2D""","=""3/2""","=""""","=""5.7126414""","=""""","=""0.0000012""","=""0.0035""","=""L14506"""
"=""5s2.16d""","=""2D""","=""5/2""","=""""","=""5.7131736""","=""""","=""0.0000012""","=""0.000532""","=""L14506"""
"=""5s2.18s""","=""2S""","=""1/2""","=""""","=""5.7196""","=""""","=""0.0003""","=""0.0064""","=""L3466"""
"=""5s2.17d""","=""2D""","=""3/2""","=""""","=""5.7229622""","=""""","=""0.0000012""","=""0.0034""","=""L14506"""
"=""5s2.17d""","=""2D""","=""5/2""","=""""","=""5.7232600""","=""""","=""0.0000012""","=""0.000298""","=""L14506"""
"=""5s2.19s""","=""2S""","=""1/2""","=""""","=""5.7281""","=""""","=""0.0003""","=""0.0048""","=""L3466"""
"=""5s2.18d""","=""2D""","=""3/2""","=""""","=""5.7307252""","=""""","=""0.0000012""","=""0.0026""","=""L14506"""
"=""5s2.18d""","=""2D""","=""5/2""","=""""","=""5.7309577""","=""""","=""0.0000012""","=""0.000233""","=""L14506"""
"=""5s2.20s""","=""2S""","=""1/2""","=""""","=""5.7350""","=""""","=""0.0003""","=""0.0040""","=""L3466"""
"=""5s2.19d""","=""2D""","=""3/2""","=""""","=""5.7369269""","=""""","=""0.0000012""","=""0.0019""","=""L14506"""
"=""5s2.19d""","=""2D""","=""5/2""","=""""","=""5.7372322""","=""""","=""0.0000012""","=""0.000305""","=""L14506"""
"=""5s2.21s""","=""2S""","=""1/2""","=""""","=""5.7407""","=""""","=""0.0003""","=""0.0035""","=""L3466"""
"=""5s2.20d""","=""2D""","=""3/2""","=""""","=""5.7423684""","=""""","=""0.0000012""","=""0.0017""","=""L14506"""
"=""5s2.20d""","=""2D""","=""5/2""","=""""","=""5.7426267""","=""""","=""0.0000012""","=""0.000258""","=""L14506"""
"=""5s2.22s""","=""2S""","=""1/2""","=""""","=""5.7457""","=""""","=""0.0003""","=""0.0031""","=""L3466"""
"=""5s2.21d""","=""2D""","=""3/2""","=""""","=""5.7469714""","=""""","=""0.0000012""","=""0.0013""","=""L14506"""
"=""5s2.21d""","=""2D""","=""5/2""","=""""","=""5.7471978""","=""""","=""0.0000012""","=""0.000226""","=""L14506"""
"=""5s2.23s""","=""2S""","=""1/2""","=""""","=""5.7498""","=""""","=""0.0003""","=""0.0026""","=""L3466"""
"=""5s2.22d""","=""2D""","=""3/2""","=""""","=""5.7508986""","=""""","=""0.0000012""","=""0.0011""","=""L14506"""
"=""5s2.22d""","=""2D""","=""5/2""","=""""","=""5.7510927""","=""""","=""0.0000012""","=""0.000194""","=""L14506"""
"=""5s2.24s""","=""2S""","=""1/2""","=""""","=""5.7532""","=""""","=""0.0003""","=""0.0021""","=""L3466"""
"=""5s2.23d""","=""2D""","=""3/2""","=""""","=""5.7542410""","=""""","=""0.0000012""","=""0.0010""","=""L14506"""
"=""5s2.23d""","=""2D""","=""5/2""","=""""","=""5.7544066""","=""""","=""0.0000012""","=""0.000166""","=""L14506"""
"=""5s2.24d""","=""2D""","=""3/2""","=""""","=""5.7571460""","=""""","=""0.0000012""","=""0.002739""","=""L14506"""
"=""5s2.24d""","=""2D""","=""5/2""","=""""","=""5.7572887""","=""""","=""0.0000012""","=""0.000143""","=""L14506"""
"=""5s2.25d""","=""2D""","=""3/2""","=""""","=""5.7597063""","=""""","=""0.0000012""","=""0.002418""","=""L14506"""
"=""5s2.25d""","=""2D""","=""5/2""","=""""","=""5.7598176""","=""""","=""0.0000012""","=""0.000111""","=""L14506"""
"=""5s2.26d""","=""2D""","=""3/2""","=""""","=""5.7619152""","=""""","=""0.0000012""","=""0.002098""","=""L14506"""
"=""5s2.26d""","=""2D""","=""5/2""","=""""","=""5.7620147""","=""""","=""0.0000012""","=""0.000100""","=""L14506"""
"=""5s2.27d""","=""2D""","=""3/2""","=""""","=""5.7638579""","=""""","=""0.0000012""","=""0.001843""","=""L14506"""
"=""5s2.27d""","=""2D""","=""5/2""","=""""","=""5.7639459""","=""""","=""0.0000012""","=""0.000088""","=""L14506"""
"=""5s2.28d""","=""2D""","=""3/2""","=""""","=""5.7655800""","=""""","=""0.0000012""","=""0.001634""","=""L14506"""
"=""5s2.28d""","=""2D""","=""5/2""","=""""","=""5.7656568""","=""""","=""0.0000012""","=""0.000077""","=""L14506"""
"=""5s2.29d""","=""2D""","=""3/2""","=""""","=""5.7671091""","=""""","=""0.0000012""","=""0.001452""","=""L14506"""
"=""5s2.29d""","=""2D""","=""5/2""","=""""","=""5.7671795""","=""""","=""0.0000012""","=""0.000070""","=""L14506"""
"=""5s2.30d""","=""2D""","=""3/2""","=""""","=""5.7684765""","=""""","=""0.0000012""","=""0.001297""","=""L14506"""
"=""5s2.30d""","=""2D""","=""5/2""","=""""","=""5.7685403""","=""""","=""0.0000012""","=""0.000064""","=""L14506"""
"=""In II (5s2 1S<0>)""","=""Limit""","=""---""","=""""","=""5.7863558""","=""""","=""0.0000005""","=""""","=""L21649"""
"=""5s.5p2""","=""2S""","=""1/2""","=""""","=""7.055""","=""""","=""0.003""","=""1.269""","=""L291"""
"=""5s.5p2""","=""2P""","=""1/2""","=""""","=""7.397""","=""""","=""0.003""","=""0.342""","=""L3466"""
"=""5s.5p2""","=""2P""","=""3/2""","=""""","=""7.520""","=""""","=""0.003""","=""0.123""","=""L3466"""
"=""5s.5p.(3P*).6s""","=""4P*""","=""1/2""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5s.5p.(3P*).6s""","=""4P*""","=""3/2""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5s.5p.(3P*).6s""","=""4P*""","=""5/2""","=""""","=""8.5328""","=""""","=""0.0003""","=""""","=""L3466"""
"=""5s.5p.(3P*).6p""","=""2S""","=""1/2""","=""""","=""9.670""","=""""","=""0.003""","=""1.137""","=""L3466"""
"=""5d.5p.(3P*).7p""","=""2S""","=""1/2""","=""""","=""10.495""","=""""","=""0.003""","=""0.825""","=""L3466"""
"=""5s.5p.(3P*).8p""","=""2S""","=""1/2""","=""""","=""10.873""","=""""","=""0.003""","=""0.378""","=""L3466"""
