Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""3p6.4s.32p""","=""3P*""","=""2""","=""""","=""6.098085""","=""""","=""""","=""0.00025""","=""L7185"""
"=""3p6.4s.32p""","=""1P*""","=""1""","=""""","=""6.098165""","=""""","=""""","=""0.00008""","=""L7185"""
"=""3p6.4s.31d""","=""3D""","=""2""","=""""","=""6.098193""","=""""","=""""","=""0.00003""","=""L7185"""
"=""3p6.4s.33s""","=""3S""","=""1""","=""""","=""6.098581""","=""""","=""""","=""0.00039""","=""L7185"""
"=""3p6.4s.32d""","=""1D""","=""2""","=""""","=""6.098804""","=""""","=""""","=""0.00022""","=""L7185"""
"=""3p6.4s.33p""","=""3P*""","=""2""","=""""","=""6.099041""","=""""","=""""","=""0.00024""","=""L7185"""
"=""3p6.4s.33p""","=""1P*""","=""1""","=""""","=""6.099115""","=""""","=""""","=""0.00007""","=""L7185"""
"=""3p6.4s.32d""","=""3D""","=""2""","=""""","=""6.099162""","=""""","=""""","=""0.00005""","=""L7185"""
"=""3p6.4s.34s""","=""3S""","=""1""","=""""","=""6.099482""","=""""","=""""","=""0.00032""","=""L7185"""
"=""3p6.4s.33d""","=""1D""","=""2""","=""""","=""6.099688""","=""""","=""""","=""0.00021""","=""L7185"""
"=""3p6.4s.34p""","=""3P*""","=""2""","=""""","=""6.099910""","=""""","=""""","=""0.00022""","=""L7185"""
"=""3p6.4s.34p""","=""1P*""","=""1""","=""""","=""6.099975""","=""""","=""""","=""0.00006""","=""L7185"""
"=""3p6.4s.33d""","=""3D""","=""2""","=""""","=""6.100014""","=""""","=""""","=""0.00004""","=""L7185"""
"=""3p6.4s.35s""","=""3S""","=""1""","=""""","=""6.100329""","=""""","=""""","=""0.00032""","=""L7185"""
"=""3p6.4s.34d""","=""1D""","=""2""","=""""","=""6.100491""","=""""","=""""","=""0.00016""","=""L7185"""
"=""3p6.4s.35p""","=""3P*""","=""2""","=""""","=""6.100701""","=""""","=""""","=""0.00021""","=""L7185"""
"=""3p6.4s.35p""","=""1P*""","=""1""","=""""","=""6.100760""","=""""","=""""","=""0.00006""","=""L7185"""
"=""3p6.4s.34d""","=""3D""","=""2""","=""""","=""6.100788""","=""""","=""""","=""0.00003""","=""L7185"""
"=""3p6.4s.36s""","=""3S""","=""1""","=""""","=""6.101080""","=""""","=""""","=""0.00029""","=""L7185"""
"=""3p6.4s.35d""","=""1D""","=""2""","=""""","=""6.101223""","=""""","=""""","=""0.00014""","=""L7185"""
"=""3p6.4s.36p""","=""3P*""","=""2""","=""""","=""6.101429""","=""""","=""""","=""0.00021""","=""L7185"""
"=""3p6.4s.36p""","=""1P*""","=""1""","=""""","=""6.101476""","=""""","=""""","=""0.00005""","=""L7185"""
"=""3p6.4s.35d""","=""3D""","=""2""","=""""","=""6.101512""","=""""","=""""","=""0.00004""","=""L7185"""
"=""3p6.4s.36d""","=""1D""","=""2""","=""""","=""6.101896""","=""""","=""""","=""0.00038""","=""L7185"""
"=""3p6.4s.37p""","=""3P*""","=""2""","=""""","=""6.102082""","=""""","=""""","=""0.00019""","=""L7185"""
"=""3p6.4s.37p""","=""1P*""","=""1""","=""""","=""6.102133""","=""""","=""""","=""0.00005""","=""L7185"""
"=""3p6.4s.36d""","=""3D""","=""2""","=""""","=""6.102153""","=""""","=""""","=""0.00002""","=""L7185"""
"=""3p6.4s.37d""","=""1D""","=""2""","=""""","=""6.102515""","=""""","=""""","=""0.00036""","=""L7185"""
"=""3p6.4s.38p""","=""3P*""","=""2""","=""""","=""6.102689""","=""""","=""""","=""0.00017""","=""L7185"""
"=""3p6.4s.38p""","=""1P*""","=""1""","=""""","=""6.102734""","=""""","=""""","=""0.00005""","=""L7185"""
"=""3p6.4s.37d""","=""3D""","=""2""","=""""","=""6.102758""","=""""","=""""","=""0.00002""","=""L7185"""
"=""3p6.4s.38d""","=""1D""","=""2""","=""""","=""6.103085""","=""""","=""""","=""0.00033""","=""L7185"""
"=""3p6.4s.39p""","=""3P*""","=""2""","=""""","=""6.103249""","=""""","=""""","=""0.00016""","=""L7185"""
"=""3p6.4s.39p""","=""1P*""","=""1""","=""""","=""6.103290""","=""""","=""""","=""0.00004""","=""L7185"""
"=""3p6.4s.38d""","=""3D""","=""2""","=""""","=""6.103316""","=""""","=""""","=""0.00003""","=""L7185"""
"=""3p6.4s.39d""","=""1D""","=""2""","=""""","=""6.103608""","=""""","=""""","=""0.00029""","=""L7185"""
"=""3p6.4s.40p""","=""3P*""","=""2""","=""""","=""6.103758""","=""""","=""""","=""0.00015""","=""L7185"""
"=""3p6.4s.40p""","=""1P*""","=""1""","=""""","=""6.103798""","=""""","=""""","=""0.00004""","=""L7185"""
"=""3p6.4s.39d""","=""3D""","=""2""","=""""","=""6.103809""","=""""","=""""","=""0.00001""","=""L7185"""
"=""3p6.4s.40d""","=""1D""","=""2""","=""""","=""6.104090""","=""""","=""""","=""0.00028""","=""L7185"""
"=""3p6.4s.41p""","=""3P*""","=""2""","=""""","=""6.104238""","=""""","=""""","=""0.00015""","=""L7185"""
"=""3p6.4s.41p""","=""1P*""","=""1""","=""""","=""6.104273""","=""""","=""""","=""0.00004""","=""L7185"""
"=""3p6.4s.40d""","=""3D""","=""2""","=""""","=""6.104296""","=""""","=""""","=""0.00002""","=""L7185"""
"=""3p6.4s.41d""","=""1D""","=""2""","=""""","=""6.104542""","=""""","=""""","=""0.00025""","=""L7185"""
"=""3p6.4s.42p""","=""3P*""","=""2""","=""""","=""6.104678""","=""""","=""""","=""0.00014""","=""L7185"""
"=""3p6.4s.42p""","=""1P*""","=""1""","=""""","=""6.104712""","=""""","=""""","=""0.00003""","=""L7185"""
"=""3p6.4s.41d""","=""3D""","=""2""","=""""","=""6.104712""","=""""","=""""","=""0.00000""","=""L7185"""
"=""3p6.4s.42d""","=""1D""","=""2""","=""""","=""6.104957""","=""""","=""""","=""0.00024""","=""L7185"""
"=""3p6.4s.43p""","=""3P*""","=""2""","=""""","=""6.105082""","=""""","=""""","=""0.00013""","=""L7185"""
"=""3p6.4s.43p""","=""1P*""","=""1""","=""""","=""6.105117""","=""""","=""""","=""0.00003""","=""L7185"""
"=""3p6.4s.42d""","=""3D""","=""2""","=""""","=""6.105117""","=""""","=""""","=""0.00000""","=""L7185"""
"=""3p6.4s.43d""","=""1D""","=""2""","=""""","=""6.105345""","=""""","=""""","=""0.00023""","=""L7185"""
"=""3p6.4s.44p""","=""3P*""","=""2""","=""""","=""6.105462""","=""""","=""""","=""0.00012""","=""L7185"""
"=""3p6.4s.44p""","=""1P*""","=""1""","=""""","=""6.105494""","=""""","=""""","=""0.00003""","=""L7185"""
"=""3p6.4s.43d""","=""3D""","=""2""","=""""","=""6.105510""","=""""","=""""","=""0.00002""","=""L7185"""
"=""3p6.4s.44d""","=""1D""","=""2""","=""""","=""6.105701""","=""""","=""""","=""0.00019""","=""L7185"""
"=""3p6.4s.45p""","=""3P*""","=""2""","=""""","=""6.105818""","=""""","=""""","=""0.00012""","=""L7185"""
"=""3p6.4s.45p""","=""1P*""","=""1""","=""""","=""6.105847""","=""""","=""""","=""0.00003""","=""L7185"""
"=""3p6.4s.44d""","=""3D""","=""2""","=""""","=""6.105855""","=""""","=""""","=""0.00001""","=""L7185"""
"=""3p6.4s.45d""","=""1D""","=""2""","=""""","=""6.106038""","=""""","=""""","=""0.00018""","=""L7185"""
"=""3p6.4s.46p""","=""3P*""","=""2""","=""""","=""6.106144""","=""""","=""""","=""0.00011""","=""L7185"""
"=""3p6.4s.45d""","=""3D""","=""2""","=""""","=""6.106167""","=""""","=""""","=""0.00002""","=""L7185"""
"=""3p6.4s.46p""","=""1P*""","=""1""","=""""","=""6.106173""","=""""","=""""","=""0.00001""","=""L7185"""
"=""3p6.4s.46d""","=""1D""","=""2""","=""""","=""6.106352""","=""""","=""""","=""0.00018""","=""L7185"""
"=""3p6.4s.47p""","=""3P*""","=""2""","=""""","=""6.106454""","=""""","=""""","=""0.00010""","=""L7185"""
"=""3p6.4s.47p""","=""1P*""","=""1""","=""""","=""6.106480""","=""""","=""""","=""0.00003""","=""L7185"""
"=""3p6.4s.46d""","=""3D""","=""2""","=""""","=""6.106482""","=""""","=""""","=""0.00000""","=""L7185"""
"=""3p6.4s.47d""","=""1D""","=""2""","=""""","=""6.106643""","=""""","=""""","=""0.00016""","=""L7185"""
"=""3p6.4s.48p""","=""3P*""","=""2""","=""""","=""6.106745""","=""""","=""""","=""0.00010""","=""L7185"""
"=""3p6.4s.48p""","=""1P*""","=""1""","=""""","=""6.106769""","=""""","=""""","=""0.00002""","=""L7185"""
"=""3p6.4s.47d""","=""3D""","=""2""","=""""","=""6.106771""","=""""","=""""","=""0.00000""","=""L7185"""
"=""3p6.4s.48d""","=""1D""","=""2""","=""""","=""6.106921""","=""""","=""""","=""0.00015""","=""L7185"""
"=""3p6.4s.49p""","=""3P*""","=""2""","=""""","=""6.107018""","=""""","=""""","=""0.00010""","=""L7185"""
"=""3p6.4s.48d""","=""3D""","=""2""","=""""","=""6.107034""","=""""","=""""","=""0.00002""","=""L7185"""
"=""3p6.4s.49p""","=""1P*""","=""1""","=""""","=""6.107035""","=""""","=""""","=""0.00000""","=""L7185"""
"=""3p6.4s.49d""","=""1D""","=""2""","=""""","=""6.107181""","=""""","=""""","=""0.00015""","=""L7185"""
